time, phase
1551453627.779556, 0
1551453628.026887, 1
1551453628.270262, 2
1551453628.406674, 3
1551453628.564253, 0
1551453628.652901, 1
1551453629.105371, 2
1551453629.262856, 3
1551453629.662390, 0
1551453629.902204, 1
1551453630.123551, 2
1551453630.263937, 3
1551453630.341966, 0
1551453630.440577, 1
1551453630.604405, 2
1551453630.784230, 3
1551453630.964536, 0
1551453631.094015, 1
1551453631.324042, 2
1551453631.479622, 3
1551453631.631994, 0
1551453631.877819, 1
1551453632.054160, 2
1551453632.206921, 3
1551453632.283792, 0
1551453632.388433, 1
1551453632.588247, 2
1551453632.782381, 3
1551453633.042125, 0
1551453633.193640, 1
1551453633.342641, 2
1551453633.478590, 3
1551453633.567258, 0
1551453633.689262, 1
1551453633.875290, 2
1551453633.987345, 3
1551453634.052756, 0
1551453634.213493, 1
1551453634.285341, 2
1551453634.377879, 3
1551453634.499194, 0
1551453634.643786, 1
1551453634.824026, 2
1551453634.911741, 3
1551453635.500941, 0
1551453635.583251, 1
1551453635.693834, 2
1551453635.878827, 3
1551453636.023145, 0
1551453636.177688, 1
1551453636.300267, 2
1551453636.353358, 3
1551453636.644981, 0
1551453636.771874, 1
1551453637.681488, 2
1551453637.707772, 3
1551453637.737667, 0
1551453637.795936, 1
1551453637.904997, 2
