time,est_amp,est_freq,est_phase
1551873415.684119, 1.975239, 0.047143, 0.003127
1551873415.711920, 5.969512, 0.053479, 0.164024
1551873415.819674, 7.466458, 0.039729, 0.000000
1551873415.884212, 9.925653, 0.027114, 0.000000
1551873416.077457, 9.635459, 0.030333, 0.114760
1551873416.115003, 11.520179, 0.027013, 2.356542
1551873416.171665, 11.495537, 0.028806, 3.362689
1551873416.336651, 40.355964, 0.022690, 5.484051
1551873416.465253, 81.119472, 0.021311, 6.443938
1551873416.565299, 113.842893, 0.016203, 8.824531
1551873416.593715, 140.299452, 0.007400, 11.942222
1551873416.632839, 160.306160, 0.009719, 11.942222
1551873416.688098, 171.771161, 0.010530, 12.144174
1551873416.842606, 165.597002, 0.010561, 12.587809
1551873416.885552, 165.898841, 0.008355, 13.595970
1551873416.990611, 140.045111, 0.011537, 13.658699
1551873417.137000, 110.499872, 0.012450, 13.995562
1551873417.216168, 91.374487, 0.011190, 14.724818
1551873417.317821, 81.795473, 0.010128, 15.444658
1551873417.431491, 72.261930, 0.008558, 16.200124
1551873417.583545, 488.768522, 0.000687, 18.647284
1551873417.644342, 589.873371, 0.000500, 18.713389
1551873417.701836, 318.498637, 0.000500, 18.728068
1551873417.840312, 154.751076, 0.000500, 18.759006
1551873417.918373, 39.683837, 0.001278, 18.759006
1551873417.982251, 9.796760, 0.000500, 20.539910
1551873418.113789, 8.428576, 0.001302, 20.539910
1551873418.216198, 8.082826, 0.001986, 20.539910
1551873418.346381, 7.867271, 0.000683, 20.539910
1551873418.435092, 11.460229, 0.000500, 21.074213
1551873418.528049, 27.779197, 0.000500, 21.600672
1551873418.609553, 53.862607, 0.000500, 21.770775
1551873418.770694, 38.205161, 0.000565, 21.770775
1551873418.830899, 28.864558, 0.000539, 21.770775
1551873418.951906, 34.261021, 0.000590, 21.770775
1551873419.060543, 2.966889, 0.012483, 21.770782
1551873419.166121, 6.004972, 0.014462, 21.770782
1551873419.188871, 7.652787, 0.017136, 21.770782
1551873419.250752, 9.207809, 0.012287, 23.947671
1551873419.326385, 11.613887, 0.013285, 24.308595
1551873419.409590, 10.271228, 0.017257, 24.407169
1551873419.518446, 12.308246, 0.019930, 24.783221
1551873419.582576, 12.181217, 0.024909, 25.164473
1551873419.758096, 9.108949, 0.029747, 25.164473
1551873419.826559, 9.545338, 0.036237, 25.164473
1551873420.019021, 9.984893, 0.037573, 26.814135
1551873420.117427, 11.466307, 0.043183, 27.885584
1551873420.249965, 17.635632, 0.041149, 30.221191
1551873420.311946, 19.376280, 0.041968, 32.025858
1551873420.427477, 34.117631, 0.037833, 34.701748
1551873420.594189, 45.353477, 0.026448, 0.000000
1551873420.681188, 41.941342, 0.031143, 2.401485
1551873420.759580, 70.776229, 0.038875, 2.541142
1551873420.822737, 81.511488, 0.034242, 5.336524
1551873420.905669, 71.103233, 0.028667, 7.796136
1551873421.007617, 59.550783, 0.042390, 7.796136
1551873421.116440, 73.793416, 0.037001, 10.079732
1551873421.261732, 72.564100, 0.030871, 12.652527
1551873421.379356, 107.070703, 0.029208, 14.771852
1551873421.546430, 152.232584, 0.028769, 16.137804
1551873421.662255, 159.351803, 0.026928, 17.414559
1551873421.754238, 97.826924, 0.025284, 18.229117
1551873421.839358, 60.406561, 0.035042, 20.299544
1551873421.924356, 177.497848, 0.032677, 21.673195
1551873421.961506, 122.860127, 0.031006, 22.899233
1551873421.986111, 57.007383, 0.029578, 24.533660
1551873422.099368, 117.505498, 0.029799, 25.062878
1551873422.196411, 211.458028, 0.030733, 25.062881
1551873422.333956, 256.501771, 0.031765, 25.123536
1551873422.396822, 189.186657, 0.031485, 25.419792
1551873422.496095, 130.223207, 0.031323, 25.419792
1551873422.509501, 126.677417, 0.033491, 25.419792
1551873422.677467, 149.880613, 0.035640, 26.023503
1551873422.753149, 193.218347, 0.032536, 27.722397
1551873422.857243, 212.669376, 0.031794, 28.226526
1551873422.909045, 199.190985, 0.031564, 28.226526
1551873422.979359, 210.616916, 0.031662, 28.304792
1551873423.087656, 160.966373, 0.032751, 28.637067
1551873423.166139, 112.570498, 0.034514, 29.319817
1551873423.342280, 159.601882, 0.031835, 30.873067
1551873423.442784, 214.454398, 0.031554, 31.304593
1551873423.490869, 215.528288, 0.031534, 31.457602
1551873423.574030, 209.195032, 0.030850, 31.497834
1551873423.627775, 216.920973, 0.030978, 31.599482
1551873423.706981, 178.420943, 0.033259, 32.006575
1551873423.888401, 247.369183, 0.032685, 33.491354
1551873423.956513, 306.101961, 0.030999, 34.799799
1551873424.090231, 193.423331, 0.031129, 35.200487
1551873424.119517, 145.267208, 0.045847, 35.200487
1551873424.177407, 69.867037, 0.046962, 35.200487
1551873424.339598, 88.787956, 0.045935, 35.200487
1551873424.353016, 94.442722, 0.051453, 35.229010
1551873424.510160, 138.888762, 0.047322, 37.373913
1551873424.621968, 123.595328, 0.046430, 37.949144
1551873424.677706, 174.983251, 0.046338, 37.949144
1551873424.718594, 167.098038, 0.046685, 37.949144
1551873424.891259, 111.731598, 0.047147, 37.951233
1551873424.927989, 85.976924, 0.051767, 37.995325
1551873425.116854, 115.367285, 0.051109, 39.323085
1551873425.319787, 50.885918, 0.046951, 40.982622
1551873425.352837, 178.072277, 0.046281, 40.982622
1551873425.386747, 173.651410, 0.047138, 41.141708
1551873425.424279, 78.109366, 0.048111, 41.141708
1551873425.552548, 95.825275, 0.050306, 41.141708
1551873425.585344, 86.999880, 0.051235, 41.774428
1551873425.703566, 121.316860, 0.047703, 43.706757
1551873425.852999, 139.234966, 0.047007, 43.992054
1551873425.897362, 168.650140, 0.046733, 43.992054
1551873425.960775, 175.266463, 0.046653, 44.183310
1551873426.108092, 70.808068, 0.045586, 44.603298
1551873426.223254, 74.146398, 0.046569, 44.603298
1551873426.331298, 70.761048, 0.046148, 46.528509
1551873426.466405, 124.087789, 0.046897, 47.151717
1551873426.643055, 111.578670, 0.047230, 47.177178
1551873426.812670, 29.971860, 0.046182, 47.282141
1551873426.847295, 158.696296, 0.046934, 47.321956
1551873426.958276, 40.824248, 0.046918, 47.428196
1551873426.974785, 125.493022, 0.046292, 47.428196
1551873427.037563, 72.536432, 0.047501, 48.200876
1551873427.062816, 66.111491, 0.047489, 50.094419
1551873427.102649, 115.987935, 0.062191, 50.311319
1551873427.230258, 41.128705, 0.062204, 50.609988
