time,beats,midi_note,midi_vel
1550696297.029409, 0.007360, 64.000000, 47.000000
1550696297.430793, 0.500495, 69.000000, 55.000000
1550696297.431174, 0.500495, 33.000000, 55.000000
1550696297.444089, 0.515216, 64.000000, 55.000000
1550696297.674345, 0.753838, 71.000000, 56.000000
1550696297.681364, 0.759636, 69.000000, 56.000000
1550696297.914773, 1.003155, 33.000000, 47.000000
1550696297.914971, 1.003155, 72.000000, 47.000000
1550696297.915134, 1.003155, 57.000000, 47.000000
1550696297.915278, 1.003155, 60.000000, 47.000000
1550696297.915452, 1.003155, 64.000000, 47.000000
1550696297.919866, 1.008953, 71.000000, 47.000000
1550696298.408316, 1.477951, 72.000000, 64.000000
1550696298.435478, 1.504939, 64.000000, 64.000000
1550696298.436569, 1.504939, 57.000000, 64.000000
1550696298.436783, 1.504939, 60.000000, 64.000000
1550696298.436942, 1.504939, 72.000000, 64.000000
1550696298.437085, 1.504939, 57.000000, 64.000000
1550696298.437234, 1.504939, 60.000000, 64.000000
1550696298.437366, 1.504939, 64.000000, 64.000000
1550696298.916125, 2.005422, 57.000000, 84.000000
1550696298.916265, 2.005422, 60.000000, 84.000000
1550696298.916344, 2.005422, 64.000000, 84.000000
1550696298.916414, 2.005422, 72.000000, 84.000000
1550696298.916482, 2.005422, 74.000000, 84.000000
1550696298.916560, 2.005422, 38.000000, 84.000000
1550696299.128854, 2.256427, 76.000000, 72.000000
1550696299.129131, 2.256427, 74.000000, 72.000000
1550696299.338526, 2.505826, 38.000000, 68.000000
1550696299.338671, 2.505826, 77.000000, 68.000000
1550696299.338750, 2.505826, 57.000000, 68.000000
1550696299.338831, 2.505826, 62.000000, 68.000000
1550696299.338928, 2.505826, 65.000000, 68.000000
1550696299.339005, 2.505826, 76.000000, 68.000000
1550696299.684694, 3.003987, 62.000000, 95.000000
1550696299.685361, 3.003987, 65.000000, 95.000000
1550696299.685584, 3.003987, 57.000000, 95.000000
1550696299.685773, 3.003987, 62.000000, 95.000000
1550696299.685968, 3.003987, 65.000000, 95.000000
1550696299.686073, 3.003987, 57.000000, 95.000000
1550696300.196032, 3.451046, 77.000000, 117.000000
1550696300.278967, 3.501603, 65.000000, 117.000000
1550696300.279167, 3.501603, 57.000000, 117.000000
1550696300.279332, 3.501603, 62.000000, 117.000000
1550696300.279694, 3.501603, 71.000000, 117.000000
1550696300.279842, 3.501603, 43.000000, 117.000000
1550696300.665147, 3.750775, 72.000000, 104.000000
