time,palm_pos,palm_vel,span
1548014056.441191, 0.000000, 0.000000, 0.000000
1548014056.454076, 0.000000, 0.000000, 0.000000
1548014056.459336, 0.000000, 0.000000, 0.000000
1548014056.465042, 0.000000, 0.000000, 0.000000
1548014056.470501, 0.000000, 0.000000, 0.000000
1548014056.476244, 0.000000, 0.000000, 0.000000
1548014056.482018, 0.000000, 0.000000, 0.000000
1548014056.487145, 0.000000, 0.000000, 0.000000
1548014056.492524, 0.000000, 0.000000, 0.000000
1548014056.498291, 0.000000, 0.000000, 0.000000
1548014056.504015, 0.000000, 0.000000, 0.000000
1548014056.509739, 0.000000, 0.000000, 0.000000
1548014056.515169, 0.000000, 0.000000, 0.000000
1548014056.520349, 0.000000, 0.000000, 0.000000
1548014056.526245, 0.000000, 0.000000, 0.000000
1548014056.531562, 0.000000, 0.000000, 0.000000
1548014056.537497, 0.000000, 0.000000, 0.000000
1548014056.542776, 0.000000, 0.000000, 0.000000
1548014056.548292, 0.000000, 0.000000, 0.000000
1548014056.554570, 235.424957, 34.337044, 28.227998
1548014056.561128, 235.007050, 10.930628, 28.695694
1548014056.566982, 231.963028, -79.577232, 28.618718
1548014056.575440, 230.247620, -112.034203, 28.568989
1548014056.580783, 230.247620, -112.034203, 28.568989
1548014056.587814, 227.530441, -136.788300, 28.360423
1548014056.593721, 227.530441, -136.788300, 28.360423
1548014056.599667, 223.207184, -233.325577, 27.588576
1548014056.605533, 219.644577, -280.228210, 27.128721
1548014056.611044, 219.644577, -280.228210, 27.128721
1548014056.616946, 216.878677, -290.581573, 26.877637
1548014056.622818, 216.878677, -290.581573, 26.877637
1548014056.628724, 214.528641, -285.661377, 26.847300
1548014056.634041, 211.649521, -295.675995, 26.644806
1548014056.639541, 208.640457, -311.718567, 26.536407
1548014056.645132, 208.640457, -311.718567, 26.536407
1548014056.651010, 205.464737, -326.174652, 26.474277
1548014056.656299, 205.464737, -326.174652, 26.474277
1548014056.661876, 202.146042, -341.272339, 26.464210
1548014056.667440, 198.696259, -355.777588, 26.494573
1548014056.673206, 198.696259, -355.777588, 26.494573
1548014056.678964, 195.588486, -356.106201, 26.494613
1548014056.684416, 192.565475, -355.078644, 26.411548
1548014056.689736, 192.565475, -355.078644, 26.411548
1548014056.695193, 189.721603, -347.933044, 26.390142
1548014056.700868, 186.813095, -344.118774, 26.398318
1548014056.706373, 186.813095, -344.118774, 26.398318
1548014056.711782, 184.593918, -321.045563, 26.409345
1548014056.718132, 181.970490, -315.647827, 26.452117
1548014056.723602, 181.970490, -315.647827, 26.452117
1548014056.730723, 180.238434, -283.282532, 26.489870
1548014056.736737, 179.328690, -235.235687, 26.583658
