time,beats,midi_note,midi_vel
1548014056.948324, 0.023905, 41.000000, 127.000000
1548014056.948782, 0.023905, 65.000000, 127.000000
1548014058.155073, 0.136763, 65.000000, 98.000000
1548014058.335795, 0.253585, 41.000000, 98.000000
1548014058.452316, 0.377673, 65.000000, 88.000000
1548014058.663933, 0.507487, 65.000000, 88.000000
1548014058.664219, 0.507487, 53.000000, 88.000000
1548014058.664360, 0.507487, 60.000000, 88.000000
1548014058.664490, 0.507487, 63.000000, 88.000000
1548014058.664743, 0.507487, 67.000000, 88.000000
1548014059.259750, 0.996068, 53.000000, 96.000000
1548014059.262322, 0.996068, 60.000000, 96.000000
1548014059.263091, 0.996068, 63.000000, 96.000000
1548014059.263275, 1.015706, 67.000000, 96.000000
1548014059.263520, 1.015706, 53.000000, 96.000000
1548014059.263630, 1.015706, 60.000000, 96.000000
1548014059.263998, 1.015706, 63.000000, 96.000000
1548014059.264254, 1.015706, 69.000000, 96.000000
1548014059.773398, 1.499870, 53.000000, 126.000000
1548014059.776010, 1.499870, 60.000000, 126.000000
1548014059.776196, 1.499870, 63.000000, 126.000000
1548014059.776371, 1.499870, 69.000000, 126.000000
1548014059.786901, 1.517869, 46.000000, 126.000000
1548014059.787155, 1.517869, 70.000000, 126.000000
1548014060.079411, 1.754591, 46.000000, 127.000000
1548014060.079880, 1.754591, 70.000000, 127.000000
1548014060.216004, 1.875805, 72.000000, 92.000000
1548014060.289554, 2.020543, 72.000000, 92.000000
1548014060.289808, 2.020543, 53.000000, 92.000000
1548014060.289942, 2.020543, 58.000000, 92.000000
1548014060.290132, 2.020543, 62.000000, 92.000000
1548014060.290281, 2.020543, 74.000000, 92.000000
1548014060.722737, 2.511908, 53.000000, 105.000000
1548014060.723710, 2.511908, 58.000000, 105.000000
1548014060.724038, 2.511908, 62.000000, 105.000000
1548014060.724181, 2.511908, 74.000000, 105.000000
1548014060.724618, 2.511908, 46.000000, 105.000000
1548014060.724869, 2.511908, 75.000000, 105.000000
1548014061.001960, 2.751276, 46.000000, 127.000000
1548014061.002212, 2.751276, 75.000000, 127.000000
1548014061.002364, 2.751276, 77.000000, 127.000000
1548014061.331156, 3.010016, 77.000000, 123.000000
1548014061.331514, 3.010016, 39.000000, 123.000000
1548014061.332520, 3.010016, 51.000000, 123.000000
1548014061.332910, 3.010016, 79.000000, 123.000000
1548014061.682885, 3.262204, 79.000000, 121.000000
1548014061.837181, 3.386365, 81.000000, 77.000000
1548014062.344172, 3.519094, 39.000000, 51.000000
1548014062.344493, 3.519094, 51.000000, 51.000000
1548014062.361516, 3.529303, 81.000000, 51.000000
1548014062.361915, 3.539512, 55.000000, 51.000000
1548014062.362642, 3.539512, 82.000000, 51.000000
1548014062.382151, 3.559929, 82.000000, 51.000000
1548014062.394660, 3.570138, 84.000000, 51.000000
1548014062.395444, 3.570138, 58.000000, 51.000000
1548014062.474192, 3.628308, 84.000000, 51.000000
1548014062.474514, 3.628308, 82.000000, 51.000000
1548014062.621242, 3.640215, 63.000000, 51.000000
1548014062.697913, 3.688123, 82.000000, 51.000000
1548014062.700941, 3.688123, 84.000000, 51.000000
1548014062.704747, 3.700308, 67.000000, 51.000000
1548014062.783016, 3.747770, 84.000000, 51.000000
1548014062.795380, 3.759635, 82.000000, 51.000000
1548014062.907866, 3.816874, 82.000000, 25.000000
1548014062.908104, 3.816874, 84.000000, 25.000000
1548014063.004564, 3.884898, 84.000000, 25.000000
1548014063.004768, 3.884898, 82.000000, 25.000000
1548014063.089868, 3.934377, 82.000000, 25.000000
1548014063.097879, 3.946747, 84.000000, 25.000000
1548014063.152345, 4.000820, 58.000000, 25.000000
1548014063.152518, 4.000820, 63.000000, 25.000000
1548014063.152670, 4.000820, 55.000000, 25.000000
1548014063.152812, 4.000820, 67.000000, 25.000000
1548014063.152965, 4.000820, 84.000000, 25.000000
1548014063.153175, 4.000820, 81.000000, 25.000000
1548014063.533363, 4.245373, 81.000000, 57.000000
1548014063.541696, 4.259632, 79.000000, 57.000000
1548014063.963256, 4.506435, 79.000000, 77.000000
1548014063.963458, 4.506435, 46.000000, 77.000000
1548014063.963566, 4.506435, 77.000000, 77.000000
1548014064.092179, 4.569702, 77.000000, 105.000000
1548014064.092606, 4.569702, 82.000000, 105.000000
1548014064.187025, 4.662826, 82.000000, 105.000000
1548014064.308515, 4.748251, 46.000000, 105.000000
1548014064.438584, 4.897971, 82.000000, 117.000000
1548014064.485513, 4.995689, 82.000000, 117.000000
1548014064.494583, 5.015233, 53.000000, 117.000000
1548014064.494746, 5.015233, 58.000000, 117.000000
1548014064.494883, 5.015233, 62.000000, 117.000000
1548014064.494991, 5.015233, 74.000000, 117.000000
1548014065.122977, 5.505021, 53.000000, 127.000000
1548014065.123162, 5.505021, 58.000000, 127.000000
1548014065.123308, 5.505021, 62.000000, 127.000000
1548014065.123487, 5.505021, 53.000000, 127.000000
1548014065.123605, 5.505021, 58.000000, 127.000000
1548014065.123706, 5.505021, 62.000000, 127.000000
1548014065.910165, 5.996327, 53.000000, 127.000000
1548014065.910345, 5.996327, 58.000000, 127.000000
1548014065.910481, 5.996327, 62.000000, 127.000000
1548014065.912128, 5.996327, 74.000000, 127.000000
