time, phase
1551379564.511634, 0
1551379564.600616, 1
1551379565.087123, 2
1551379565.229379, 3
1551379565.356526, 0
1551379565.512470, 1
1551379565.766629, 2
1551379565.876807, 3
1551379565.994195, 0
1551379566.106366, 1
1551379566.301710, 2
1551379566.538790, 3
1551379566.587660, 0
1551379566.658527, 1
1551379566.809401, 2
1551379566.938460, 3
1551379567.076823, 0
1551379567.205691, 1
1551379567.403167, 2
1551379567.534332, 3
1551379567.651321, 0
1551379567.739884, 1
1551379567.872921, 2
1551379567.951805, 3
1551379567.999882, 0
1551379568.117759, 1
1551379568.276931, 2
1551379568.404891, 3
1551379568.584143, 0
1551379568.686524, 1
1551379568.912385, 2
1551379569.046398, 3
1551379569.149041, 0
1551379569.287676, 1
1551379569.477049, 2
1551379569.578566, 3
1551379569.699070, 0
1551379569.789334, 1
1551379569.892393, 2
1551379570.055785, 3
1551379570.177778, 0
1551379570.333020, 1
1551379570.446403, 2
1551379570.553758, 3
1551379570.654984, 0
1551379570.764840, 1
1551379570.890471, 2
1551379571.017812, 3
1551379571.123370, 0
1551379571.277536, 1
1551379571.475624, 2
1551379571.579290, 3
1551379571.673214, 0
1551379571.769456, 1
1551379571.891460, 2
1551379572.018292, 3
1551379572.146815, 0
1551379572.249943, 1
1551379572.370518, 2
1551379572.445308, 3
1551379572.521115, 0
1551379572.622310, 1
1551379572.729030, 2
1551379572.874359, 3
1551379573.021084, 0
1551379573.122408, 1
1551379573.241132, 2
1551379573.358950, 3
1551379573.460521, 0
1551379573.564890, 1
1551379573.648578, 2
1551379573.771564, 3
1551379573.905082, 0
1551379574.044680, 1
1551379574.188275, 2
1551379574.283321, 3
1551379574.366122, 0
1551379574.472450, 1
1551379574.594382, 2
1551379574.741609, 3
1551379574.882834, 0
1551379574.990818, 1
1551379575.095156, 2
1551379575.214635, 3
1551379575.365224, 0
1551379575.458255, 1
1551379575.527275, 2
1551379575.668317, 3
1551379575.807524, 0
1551379575.975408, 1
1551379576.373249, 2
1551379576.543818, 3
1551379576.959692, 0
1551379577.292561, 1
1551379577.685348, 2
1551379577.846468, 3
1551379578.015271, 0
1551379578.129594, 1
1551379578.320766, 2
1551379578.453754, 3
1551379578.566883, 0
1551379578.667878, 1
1551379578.893535, 2
1551379579.017536, 3
1551379579.134897, 0
1551379579.224176, 1
1551379579.338206, 2
1551379579.450448, 3
1551379579.572841, 0
1551379579.690132, 1
1551379579.819499, 2
1551379579.949918, 3
1551379580.049970, 0
1551379580.141333, 1
1551379580.271255, 2
1551379580.360734, 3
1551379580.455757, 0
1551379580.549835, 1
1551379580.649083, 2
1551379580.766142, 3
1551379580.875582, 0
1551379580.980579, 1
1551379581.111618, 2
1551379581.167483, 3
1551379581.220624, 0
1551379581.359401, 1
1551379581.470499, 2
1551379581.589356, 3
1551379581.707866, 0
1551379581.803025, 1
1551379581.911368, 2
1551379581.960419, 3
1551379582.016850, 0
1551379582.130350, 1
1551379582.223972, 2
1551379582.349655, 3
1551379582.458495, 0
1551379582.570056, 1
1551379582.922064, 2
1551379583.059346, 3
1551379583.196996, 0
1551379583.358668, 1
1551379583.595005, 2
1551379583.815438, 3
1551379583.999029, 0
1551379584.132251, 1
1551379584.347744, 2
1551379584.488585, 3
1551379584.666623, 0
1551379584.778835, 1
1551379584.969889, 2
1551379585.135105, 3
1551379585.259948, 0
1551379585.357411, 1
1551379585.832319, 2
1551379586.060011, 3
1551379586.198531, 0
1551379586.339074, 1
1551379586.569430, 2
1551379586.995612, 3
1551379587.169529, 0
1551379587.264764, 1
1551379587.444294, 2
1551379587.674247, 3
1551379587.818609, 0
1551379587.956755, 1
1551379588.142787, 2
1551379588.269801, 3
1551379588.502042, 0
1551379588.638792, 1
1551379589.049363, 2
1551379589.327020, 3
1551379589.497187, 0
1551379589.629616, 1
1551379589.872456, 2
1551379590.093166, 3
1551379590.232498, 0
1551379590.356288, 1
