1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,m
0.12589001655578613,0.15957903861999512,0.20563888549804688,0.2683098316192627,0.32622694969177246,0.09891295433044434,0.1651921272277832,0.22485804557800293,0.08333301544189453,0.345106840133667,0.47188591957092285,0.3388669490814209,0.08264493942260742,0.1776728630065918,0.09812092781066895,0.38285112380981445,0.1710071563720703,0.2567920684814453,0.19446992874145508,1.0417299270629883,0.25578999519348145,0.6584789752960205,0.24697303771972656,0.22262811660766602,0.6463949680328369,0.1992509365081787,0.2549011707305908,0.0
0.8245680332183838,0.8355059623718262,0.885685920715332,0.8993480205535889,0.9782378673553467,0.7281999588012695,0.6371400356292725,0.7902328968048096,0.46736693382263184,1.0755629539489746,0.9821341037750244,0.8332319259643555,0.7495779991149902,0.7443828582763672,0.5937149524688721,1.0002760887145996,1.3652000427246094,0.8822989463806152,0.8108868598937988,1.7916388511657715,0.8953080177307129,1.7626769542694092,0.8027760982513428,0.8388140201568604,1.2519569396972656,0.7766680717468262,0.8797791004180908,0.6530501842498779
1.3757789134979248,1.3984479904174805,1.4974300861358643,1.5090320110321045,1.614778995513916,1.4009160995483398,1.017029047012329,1.2131860256195068,0.8461248874664307,1.6801748275756836,1.5133941173553467,1.4502999782562256,1.3669500350952148,1.2122688293457031,1.1140129566192627,1.5738680362701416,2.168900966644287,1.598297119140625,1.4937489032745361,2.5470378398895264,1.4827430248260498,2.572005033493042,1.3235609531402588,1.42038893699646,1.796571969985962,1.2614119052886963,1.425875186920166,1.2001080513000488
2.032644033432007,2.0026979446411133,2.119649887084961,2.073838949203491,2.111196994781494,1.946012020111084,1.417098045349121,1.6874029636383057,1.4059600830078125,2.498241901397705,2.1367909908294678,1.9219238758087158,1.9455440044403076,1.6469669342041016,1.7148349285125732,2.169619083404541,2.6001601219177246,2.153347969055176,2.095852851867676,3.02860689163208,1.9954371452331543,3.3668551445007324,1.7962970733642578,1.943532943725586,2.3304998874664307,1.7344799041748047,1.919579029083252,1.6535980701446533
2.5562028884887695,2.6059041023254395,2.7029969692230225,2.596540927886963,2.6360387802124023,2.499008893966675,1.7986400127410889,2.1284821033477783,1.9376959800720215,3.0718109607696533,2.6752820014953613,2.396631956100464,2.5251588821411133,2.18875789642334,2.185883045196533,2.7111120223999023,3.1748080253601074,2.7699220180511475,2.773102045059204,3.5835068225860596,2.4972469806671143,4.006961107254028,2.268306016921997,2.460958957672119,2.8935608863830566,2.2154300212860107,2.401059150695801,2.12703013420105
3.0453860759735107,3.1417360305786133,3.34334397315979,3.1609549522399902,3.1923909187316895,2.9680750370025635,2.1870310306549072,2.5460779666900635,2.5961530208587646,3.6955668926239014,3.244025945663452,2.9038829803466797,3.133457899093628,2.923447847366333,2.687047004699707,3.1892900466918945,3.7082321643829346,3.3829779624938965,3.356827974319458,4.190197944641113,3.0193729400634766,4.997174024581909,2.730452060699463,2.9388790130615234,3.533073902130127,2.7397890090942383,2.869596004486084,2.5845839977264404
3.538783073425293,3.7101540565490723,3.923003911972046,3.668869972229004,3.7114498615264893,3.41007399559021,2.5278289318084717,2.9473989009857178,3.1069209575653076,4.389811992645264,3.7261431217193604,3.3596808910369873,3.8481459617614746,4.073227882385254,3.186560869216919,3.72438907623291,4.249392032623291,4.06657600402832,4.090662002563477,4.858788967132568,3.630403995513916,6.559288024902344,3.2672479152679443,3.457432985305786,4.668331861495972,3.37408709526062,3.3246140480041504,2.99601411819458
4.022775888442993,4.255203008651733,4.481338977813721,4.1785728931427,4.48146390914917,3.95674991607666,2.857525110244751,3.2769699096679688,3.7525038719177246,4.988765001296997,4.1191229820251465,3.8751978874206543,4.719218015670776,5.475379943847656,3.7381179332733154,4.358474969863892,4.853296995162964,5.0938451290130615,4.983788013458252,5.5711610317230225,5.117855072021484,7.964645147323608,4.210421085357666,4.0852210521698,5.846068859100342,4.4740190505981445,3.922305107116699,3.678427219390869
5.0850958824157715,4.876132965087891,5.1379170417785645,4.712656021118164,5.309158802032471,,3.1152310371398926,3.601836919784546,4.544226884841919,5.67039680480957,4.511857986450195,4.430163860321045,5.87099289894104,6.094120979309082,4.417233943939209,5.037779092788696,5.4297120571136475,5.776270151138306,5.484863996505737,6.581176042556763,5.7865869998931885,9.679466962814331,5.117214918136597,5.285109996795654,6.773265838623047,5.364775896072388,4.769964218139648,4.4627320766448975
5.732107877731323,5.622931957244873,5.833786964416504,5.251338005065918,6.2442708015441895,,3.823306083679199,4.024590015411377,5.0644850730896,6.035197973251343,4.7683961391448975,5.0251548290252686,6.510644912719727,6.698468923568726,5.228625059127808,5.683765172958374,6.095752954483032,6.385967016220093,6.017956018447876,7.266600847244263,6.445514917373657,,5.749061107635498,6.080047130584717,7.542548894882202,6.024384021759033,5.452668190002441,5.113409996032715
,6.322381973266602,6.518181085586548,5.71104097366333,,,,4.2855610847473145,5.5598530769348145,6.489297866821289,5.158869028091431,5.659850835800171,7.209264039993286,5.860584020614624,,6.251507043838501,,6.889708995819092,6.461613893508911,7.962234020233154,,,,,,,,5.78557014465332
,,,,,,,,,,,,,,,,,,6.853831052780151,8.314160823822021,,,,,,,,6.393757104873657
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
