1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,m
0.059034109115600586,0.2328629493713379,0.4613199234008789,0.14745616912841797,0.3856339454650879,0.16589713096618652,0.058416128158569336,0.09049391746520996,0.026282072067260742,0.4184539318084717,0.006557941436767578,0.2744631767272949,0.5184121131896973,0.2601969242095947,0.23650598526000977,0.29436707496643066,0.21505999565124512,0.27831006050109863,0.17337512969970703,0.0243680477142334,0.08544111251831055,0.7699759006500244,0.21136903762817383,0.1486070156097412,0.036489009857177734,0.13781499862670898,0.1761329174041748,0.0
0.5053091049194336,0.6714270114898682,1.1278908252716064,0.772921085357666,0.8876349925994873,0.6570971012115479,0.46683812141418457,0.47681498527526855,0.3654460906982422,1.0070598125457764,0.39252185821533203,0.7374730110168457,1.09700608253479,0.6607670783996582,0.7057240009307861,0.6673431396484375,0.627810001373291,0.6789829730987549,0.7332000732421875,0.41565895080566406,0.5405831336975098,1.3630731105804443,0.6130030155181885,0.57784104347229,0.4366190433502197,0.5702018737792969,0.6556620597839355,0.4101529121398926
0.9631989002227783,1.0324580669403076,1.6917529106140137,1.3169989585876465,1.318009853363037,1.118438959121704,0.8271160125732422,0.8946969509124756,0.8983991146087646,2.002786874771118,0.7684669494628906,1.3584811687469482,1.613706111907959,1.087636947631836,1.2111320495605469,1.0645921230316162,0.9894628524780273,1.0790328979492188,1.3124330043792725,0.8856279850006104,0.947376012802124,2.0550479888916016,1.0231609344482422,1.0129320621490479,0.850762128829956,0.983881950378418,1.0927588939666748,0.8074958324432373
1.4851970672607422,1.4698030948638916,2.12664794921875,1.927535057067871,1.6915698051452637,1.5124750137329102,1.2113170623779297,1.2685790061950684,1.4065520763397217,2.758941888809204,1.1696288585662842,1.9025020599365234,2.1502630710601807,1.5000331401824951,1.7086989879608154,1.4689691066741943,1.4820199012756348,1.460373878479004,1.8776311874389648,1.6507720947265625,1.41487717628479,2.722269058227539,1.458202838897705,1.490968942642212,1.2575960159301758,1.4274308681488037,1.583745002746582,1.2788419723510742
2.036534070968628,1.9905500411987305,2.521811008453369,2.668147087097168,2.1158080101013184,1.9251010417938232,1.7485179901123047,1.7016339302062988,2.0748090744018555,3.9906938076019287,1.6336140632629395,2.4410481452941895,2.8856301307678223,2.1294729709625244,2.1810150146484375,1.9467952251434326,2.557785987854004,1.8370649814605713,2.555649995803833,2.732712984085083,1.9555580615997314,3.8055379390716553,1.9867229461669922,1.9964890480041504,1.747873067855835,1.9161670207977295,2.218010902404785,1.8216688632965088
2.7274649143218994,2.5097460746765137,3.0045058727264404,3.2729079723358154,2.587028980255127,2.207000970840454,3.3741180896759033,2.14766788482666,2.5245680809020996,4.707225799560547,1.9904448986053467,3.479642152786255,4.125730037689209,3.1081769466400146,2.7287681102752686,2.421269178390503,3.3367888927459717,2.316348075866699,3.592020034790039,3.5140380859375,2.6900830268859863,5.310853958129883,3.968305826187134,2.7402610778808594,2.422079086303711,2.521836996078491,4.408334016799927,2.506376028060913
3.364480972290039,3.350486993789673,3.9579110145568848,3.828447103500366,3.328464984893799,3.236575126647949,4.138566017150879,2.6188769340515137,2.8523619174957275,5.718520879745483,2.48726487159729,4.39923620223999,5.042510032653809,4.068732976913452,3.4067599773406982,2.9373080730438232,3.670344829559326,2.7537050247192383,4.735843181610107,5.362425088882446,4.408435106277466,5.903455972671509,4.7515928745269775,3.5742359161376953,3.670417070388794,3.7560648918151855,6.088671922683716,4.232378959655762
4.024979114532471,3.8484370708465576,4.692072868347168,4.364169120788574,3.80938982963562,4.39284610748291,4.48178505897522,3.1162710189819336,3.4451160430908203,6.213153839111328,2.875493049621582,4.945902109146118,5.7573561668396,4.612426042556763,3.9292690753936768,3.381920099258423,3.868527889251709,3.240143060684204,5.2261741161346436,6.051082134246826,5.101332187652588,6.5129759311676025,5.384613037109375,4.509160995483398,4.2787392139434814,4.43339991569519,6.7335569858551025,4.851839065551758
4.51951789855957,4.426975965499878,5.338181018829346,4.87637996673584,4.613162994384766,4.914979934692383,4.756744146347046,3.6037609577178955,4.569525957107544,6.916330814361572,3.660874843597412,5.405891180038452,6.383491039276123,5.15214204788208,4.49904203414917,3.873030185699463,4.0939860343933105,3.797334909439087,5.692190170288086,6.571957111358643,5.6327619552612305,7.231122016906738,5.887208938598633,5.199666976928711,4.828313112258911,4.933233022689819,7.254576921463013,5.315522909164429
5.093559980392456,4.959640979766846,6.075510025024414,5.424138069152832,5.583854913711548,5.304553031921387,5.066904067993164,4.052327871322632,5.380851984024048,7.510876893997192,4.39968204498291,5.928130149841309,7.152446031570435,5.726263999938965,5.159499168395996,4.612626075744629,4.281575918197632,4.2282068729400635,6.124719142913818,7.112430095672607,6.130795001983643,8.017355918884277,6.425843000411987,5.821538925170898,5.261644124984741,5.412360906600952,7.748943090438843,5.72066593170166
