1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,m
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6685769557952881,0.5793559551239014,0.7353029251098633,0.33443713188171387,0.32378220558166504,0.5968480110168457,0.6791470050811768,0.3733339309692383,0.8459229469299316,0.3183910846710205,0.35390400886535645,0.7206268310546875,0.9838259220123291,0.6429440975189209,0.7394089698791504,0.7227320671081543,0.773036003112793,0.2827568054199219,1.1078228950500488,0.8015029430389404,0.5399630069732666,1.0108299255371094,0.6009378433227539,0.5580480098724365,0.3822619915008545,0.5901861190795898,0.5792679786682129,0.4222409725189209
1.1044950485229492,1.1173861026763916,1.1849350929260254,0.9209589958190918,1.1188549995422363,1.0333499908447266,0.9331810474395752,1.0369861125946045,1.0723598003387451,1.202388048171997,0.8407931327819824,1.0795118808746338,1.4721269607543945,1.116044044494629,1.2067139148712158,1.061763048171997,1.0553529262542725,1.0989279747009277,1.4163730144500732,1.1553640365600586,0.9641079902648926,1.8426239490509033,1.0433850288391113,0.998816967010498,0.8618309497833252,1.0051789283752441,1.011638879776001,0.8196549415588379
1.491250991821289,1.7135319709777832,1.9259169101715088,1.2952749729156494,1.4699501991271973,1.464975118637085,1.2723188400268555,1.5446600914001465,1.3892779350280762,1.7691330909729004,1.3071131706237793,1.5304279327392578,2.1788618564605713,1.6606571674346924,1.9002840518951416,1.5466301441192627,1.3338921070098877,1.7072389125823975,2.3179609775543213,1.6085050106048584,1.4249122142791748,2.239408016204834,1.5359668731689453,1.4563450813293457,1.2753760814666748,1.4636471271514893,1.4531278610229492,1.2987980842590332
2.108721971511841,2.3584930896759033,2.3796980381011963,1.6614720821380615,2.2002060413360596,2.1697239875793457,1.7276339530944824,2.099842071533203,2.1399497985839844,2.0658481121063232,1.8102331161499023,1.8405029773712158,2.6840498447418213,2.1808221340179443,2.371906042098999,1.8605930805206299,1.6282000541687012,2.2597408294677734,2.9227659702301025,2.1426329612731934,1.935521125793457,2.8970179557800293,2.0582430362701416,2.0166149139404297,1.7904269695281982,1.8991539478302002,1.9250428676605225,1.8412771224975586
2.554154872894287,2.897545099258423,3.1307599544525146,2.193382978439331,2.874589204788208,2.5915780067443848,2.859523057937622,2.6246678829193115,2.9939379692077637,2.2213540077209473,2.3630471229553223,2.1968369483947754,3.400819778442383,2.7144041061401367,3.326317071914673,2.340686082839966,1.9181129932403564,2.9092769622802734,3.801255941390991,2.4631810188293457,2.525801181793213,4.137562990188599,2.6514179706573486,2.4673080444335938,2.300856113433838,2.455970048904419,2.4465508460998535,2.5115809440612793
3.0402109622955322,3.3644211292266846,3.5952279567718506,2.5316240787506104,3.518437147140503,3.3364901542663574,3.554750919342041,3.1551480293273926,3.444175958633423,2.378056049346924,2.711549997329712,2.7454118728637695,4.291727781295776,3.1855859756469727,3.885188102722168,2.823599100112915,2.197472095489502,4.076072931289673,4.261026859283447,2.775416851043701,3.2657690048217773,5.078598976135254,3.5695879459381104,3.1509289741516113,3.20609712600708,3.327428102493286,3.1800429821014404,4.275886058807373
3.7704479694366455,3.8425180912017822,3.989129066467285,3.0475730895996094,4.3618810176849365,4.911534070968628,4.285492897033691,3.5787949562072754,4.1829140186309814,2.5336859226226807,3.236194133758545,4.01500391960144,5.504575967788696,4.050411939620972,4.456248044967651,3.4213809967041016,2.473642110824585,4.964430809020996,4.741683006286621,3.9554688930511475,4.059632062911987,5.92920994758606,4.656710863113403,4.280323028564453,4.889512062072754,4.376734972000122,4.297893047332764,4.889842987060547
4.362751007080078,4.641385078430176,4.500974893569946,3.5714199542999268,4.824721097946167,5.389259099960327,4.5958709716796875,3.8647749423980713,5.024148941040039,4.036355018615723,4.221569061279297,4.641330003738403,6.0302369594573975,4.716220140457153,5.231998920440674,4.248486042022705,2.7569849491119385,5.790040969848633,5.231801986694336,5.062231063842773,5.3603432178497314,6.353689908981323,5.947685956954956,5.1320390701293945,5.331472158432007,6.088665008544922,5.013274908065796,5.356327056884766
4.82623291015625,5.242166042327881,4.828582048416138,3.9944570064544678,5.242808103561401,5.7352869510650635,4.8816139698028564,4.372090101242065,5.374780893325806,4.187994003295898,4.798704147338867,5.70038104057312,6.723351955413818,5.555488109588623,6.051209926605225,4.791558027267456,9.683438062667847,6.386943817138672,6.531069993972778,5.545650959014893,5.926423072814941,6.842318058013916,6.443873882293701,5.582603931427002,5.865723133087158,6.754909038543701,5.576984882354736,5.7672669887542725
