1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,m
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7090461254119873,0.8555450439453125,0.8426229953765869,0.7058649063110352,0.8977220058441162,0.595999002456665,0.6429991722106934,0.8257350921630859,0.6019690036773682,0.8097939491271973,0.9837138652801514,0.8673670291900635,0.6469149589538574,0.998337984085083,0.627223014831543,0.9274749755859375,0.7601189613342285,0.701775074005127,1.039536952972412,0.9666171073913574,0.8221418857574463,1.233525037765503,0.7433419227600098,0.8363289833068848,0.6562099456787109,0.8082880973815918,0.7172451019287109,0.665673017501831
1.2904059886932373,1.4786670207977295,1.5089969635009766,1.3432118892669678,1.5138719081878662,1.1690051555633545,1.0251240730285645,1.3444111347198486,1.1244189739227295,1.2100410461425781,1.5059599876403809,1.4984829425811768,1.413304090499878,1.535491943359375,1.0870521068572998,1.5125999450683594,1.5756449699401855,1.545504093170166,1.5232691764831543,1.4359071254730225,1.447293996810913,1.9945080280303955,1.423948049545288,1.4172859191894531,1.2071359157562256,1.4247119426727295,1.3028819561004639,1.223081111907959
1.9235150814056396,2.3950870037078857,2.3842740058898926,1.9560439586639404,2.2270729541778564,1.8390769958496094,1.5615122318267822,2.1506500244140625,1.552340030670166,1.3501620292663574,2.0378949642181396,2.2289140224456787,2.0689749717712402,2.009253978729248,1.8839359283447266,2.274296998977661,2.2082149982452393,2.169790029525757,2.4301950931549072,2.1104509830474854,2.072962999343872,2.51625394821167,2.098330020904541,2.097404956817627,1.6738719940185547,2.133592128753662,1.8332600593566895,1.683157205581665
2.5060830116271973,3.033022880554199,2.8744349479675293,2.7403390407562256,2.954941987991333,2.438460111618042,1.9512372016906738,2.6566450595855713,1.8831360340118408,1.4803531169891357,2.4847428798675537,2.8762569427490234,2.7871530055999756,2.6408181190490723,2.3497071266174316,2.9447641372680664,2.9991400241851807,2.9735281467437744,2.8924241065979004,3.102344036102295,2.5595269203186035,3.417703151702881,2.5825860500335693,2.572822093963623,2.318859100341797,2.5916709899902344,2.3492190837860107,2.1473801136016846
3.083530902862549,3.724102020263672,3.6647300720214844,3.2867820262908936,3.532404899597168,3.1347970962524414,2.4468131065368652,3.305114984512329,2.271764039993286,1.6193270683288574,2.9492039680480957,3.3602490425109863,3.3640871047973633,3.44674015045166,2.905665159225464,3.574640989303589,3.6436309814453125,3.608880043029785,3.8551220893859863,3.5095880031585693,3.0647199153900146,4.251573085784912,3.1457130908966064,3.1084649562835693,2.7917280197143555,3.093843936920166,2.778799057006836,2.603666067123413
3.6399779319763184,4.534435033798218,4.460906982421875,3.8896989822387695,4.179559946060181,3.626528024673462,2.8088200092315674,3.9377660751342773,2.65710711479187,3.735459089279175,3.4241459369659424,3.773092031478882,4.266216039657593,3.9748690128326416,3.304326057434082,4.30036997795105,4.398783922195435,4.259698152542114,4.406619071960449,3.9408249855041504,3.563844919204712,5.201027154922485,3.754128932952881,3.6937460899353027,3.3968780040740967,3.5400590896606445,3.3352479934692383,3.0079331398010254
4.332272052764893,5.20328688621521,5.136796951293945,4.598182916641235,4.844813108444214,4.2389161586761475,3.2115321159362793,4.55898904800415,3.259291887283325,4.138581991195679,3.864861011505127,4.215840101242065,4.859019041061401,4.478162050247192,3.892477035522461,5.267873048782349,5.082028150558472,4.9679741859436035,5.412598133087158,5.053379058837891,4.252358913421631,5.996068000793457,4.4649200439453125,4.345867872238159,3.9526989459991455,4.077013969421387,3.803118944168091,3.675049066543579
4.878856897354126,6.03652811050415,6.005072116851807,5.208303928375244,5.491635084152222,4.785652160644531,3.5423381328582764,5.061507940292358,4.1038970947265625,4.690284967422485,4.31561803817749,4.737746000289917,5.796239137649536,5.330327987670898,4.440432071685791,6.13050103187561,5.823135137557983,5.450045108795166,6.199125051498413,5.7021849155426025,5.558391094207764,6.795215129852295,5.526489973068237,5.722636938095093,4.754971027374268,4.805465936660767,4.735191106796265,4.448590040206909
5.419625997543335,6.781158924102783,6.707721948623657,5.825906991958618,6.1471168994903564,5.809328079223633,3.7628910541534424,5.480365991592407,4.404052019119263,5.293351888656616,4.791059970855713,5.305917024612427,6.8798439502716064,6.667258977890015,4.77775502204895,7.294748067855835,6.451862096786499,6.0618321895599365,7.040223121643066,6.647881031036377,6.441540956497192,9.119543075561523,6.825047016143799,7.8616859912872314,5.672075033187866,6.108000993728638,6.252279043197632,5.100360155105591
