1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,m
0.3104419708251953,0.27968311309814453,0.07561397552490234,0.44481801986694336,0.28048014640808105,0.21000099182128906,0.5198159217834473,1.8456180095672607,0.39751696586608887,0.843271017074585,0.2902660369873047,0.23204493522644043,0.4165689945220947,0.3321108818054199,0.1140129566192627,0.3953430652618408,0.41596102714538574,0.300508975982666,0.8297178745269775,0.08439397811889648,0.3014068603515625,0.2753908634185791,0.2726471424102783,0.20476508140563965,0.14916396141052246,0.2685811519622803,0.25978612899780273,0.0
0.7436778545379639,0.720966100692749,0.7672698497772217,0.8708231449127197,0.8785600662231445,0.6599509716033936,0.8579130172729492,2.467928171157837,0.8299689292907715,1.7560970783233643,1.0205659866333008,0.6834728717803955,0.8186259269714355,0.8146970272064209,0.7295289039611816,0.8211660385131836,0.6463849544525146,0.7945020198822021,1.2285211086273193,0.6770648956298828,0.7575058937072754,1.2995078563690186,0.728952169418335,0.6313989162445068,0.5981428623199463,0.7370450496673584,0.707319974899292,0.4478600025177002
1.1433219909667969,1.135120153427124,1.4088959693908691,1.3655269145965576,1.437211036682129,1.1525468826293945,1.3248469829559326,2.9836111068725586,1.2649328708648682,3.061674118041992,1.7337090969085693,1.1314280033111572,1.191908836364746,1.2681379318237305,1.4157240390777588,1.2568459510803223,1.1902670860290527,1.3680200576782227,1.745974063873291,1.0537359714508057,1.1536388397216797,2.1978509426116943,1.1435000896453857,1.097740888595581,1.0390708446502686,1.1657071113586426,1.1157360076904297,0.8498640060424805
1.5347568988800049,1.51835298538208,1.9594860076904297,1.8794341087341309,2.0484719276428223,1.6446127891540527,1.7428998947143555,3.5216991901397705,1.723188877105713,3.4306390285491943,2.227911949157715,1.568331003189087,1.5523388385772705,1.6641569137573242,1.988192081451416,1.7241919040679932,1.7177610397338867,1.8745911121368408,2.1894690990448,1.4982290267944336,1.582211971282959,3.2270379066467285,1.586592197418213,1.5164120197296143,1.4591279029846191,1.585649013519287,1.5169551372528076,1.2313799858093262
1.9064159393310547,1.8952410221099854,2.541801929473877,2.3127050399780273,2.721496105194092,2.0556747913360596,2.2963390350341797,4.101293087005615,2.338238000869751,3.978224039077759,2.685718059539795,2.0147550106048584,1.9145739078521729,2.0382919311523438,2.5429749488830566,2.2333450317382812,2.282188892364502,2.356786012649536,2.5734140872955322,1.8740499019622803,1.9884519577026367,4.077066898345947,2.025290012359619,1.931602954864502,1.8488359451293945,2.0580060482025146,2.0348241329193115,1.6952579021453857
2.2334539890289307,2.3602640628814697,3.0723118782043457,2.765233039855957,3.3275740146636963,2.465852975845337,3.2801620960235596,4.591660022735596,3.361780881881714,4.52335000038147,3.1705288887023926,2.414623975753784,2.32423996925354,2.4798059463500977,3.0897679328918457,2.8322060108184814,2.8902320861816406,2.838931083679199,3.047744035720825,2.3141210079193115,2.5170528888702393,5.134352922439575,2.4692440032958984,2.383991003036499,2.2739410400390625,2.657371997833252,2.641083002090454,2.148252010345459
2.618722915649414,2.938209056854248,3.6445698738098145,3.286216974258423,3.9834189414978027,2.902254819869995,4.004152059555054,5.155692100524902,4.7399749755859375,4.881725072860718,3.652864933013916,2.9063878059387207,2.7795088291168213,2.9629580974578857,3.659846067428589,3.833343029022217,3.463107109069824,3.337218999862671,3.5418388843536377,2.6924428939819336,3.164461851119995,6.421561002731323,3.03654408454895,3.0238380432128906,2.7430620193481445,3.137968063354492,3.329454183578491,2.71462082862854
2.9995548725128174,3.517691135406494,4.075895071029663,3.675786018371582,5.067431926727295,3.3248307704925537,5.485508918762207,5.654023170471191,6.913261890411377,5.4629950523376465,4.1565260887146,3.35857892036438,3.4212379455566406,3.5386319160461426,4.21684193611145,4.901731967926025,4.060364007949829,4.224591970443726,4.166121006011963,3.7111928462982178,4.152745962142944,8.941772937774658,3.8268589973449707,3.7321670055389404,3.405647039413452,3.5912060737609863,4.151939153671265,3.4148919582366943
4.108401775360107,4.4234020709991455,4.534047842025757,4.074366092681885,5.974955081939697,5.20320987701416,6.42944598197937,6.138967037200928,8.624243974685669,5.871376037597656,5.002070903778076,4.617264032363892,4.1909019947052,4.020174026489258,5.019995927810669,6.034122943878174,4.581140995025635,5.0746910572052,5.058710098266602,4.803992033004761,5.362645864486694,9.681643962860107,5.28580117225647,4.7081298828125,4.199123859405518,4.276882171630859,4.9401891231536865,4.084409952163696
4.9250428676605225,5.227401971817017,4.9859778881073,4.541620969772339,7.173789978027344,5.780077934265137,7.258835077285767,6.739499092102051,9.962908029556274,7.164624929428101,5.942334890365601,6.12984299659729,5.00022292137146,4.6414549350738525,5.744505882263184,6.694050073623657,4.999906063079834,6.448131084442139,7.180795907974243,5.9760048389434814,6.41224479675293,10.602789878845215,6.681995153427124,5.688008069992065,5.394475936889648,5.3999621868133545,5.724406957626343,5.183957815170288
5.915885925292969,5.743054151535034,5.738882064819336,4.928743124008179,8.311568021774292,6.432606935501099,7.899415016174316,7.2605650424957275,11.142719984054565,7.468174934387207,6.762634992599487,7.100648880004883,5.903850793838501,5.386831045150757,6.773753881454468,7.531301975250244,5.523287057876587,7.223781108856201,7.796324968338013,6.929036855697632,6.999692916870117,11.332988977432251,7.324609994888306,6.757080078125,6.307538986206055,5.962264060974121,6.51639199256897,6.763804912567139
6.878917932510376,6.352386951446533,7.090118885040283,5.35959005355835,9.093806028366089,6.914381980895996,8.592221975326538,7.788774013519287,12.245728969573975,7.80174708366394,7.56375789642334,7.8824169635772705,6.932661771774292,6.209660053253174,7.56555700302124,8.299195051193237,6.0303239822387695,7.931674003601074,8.403852939605713,7.649260997772217,7.5717668533325195,12.113355875015259,7.917201042175293,7.526115894317627,7.055140972137451,6.511266231536865,7.086740970611572,7.591503858566284
7.776388883590698,6.838742971420288,7.846266984939575,5.84989595413208,9.628593921661377,,9.377168893814087,8.333884000778198,13.188289880752563,8.382019996643066,8.246413946151733,9.352295875549316,7.943717002868652,6.9799840450286865,8.355901956558228,9.072098970413208,6.68510103225708,8.519551038742065,8.975125074386597,8.13732385635376,8.140954971313477,12.93604588508606,8.500645160675049,8.103369951248169,7.73842191696167,7.05984902381897,7.713663101196289,8.23420000076294
,7.383214950561523,8.495856046676636,6.27298903465271,10.351943016052246,,7.495184898376465,8.706938028335571,,7.081284999847412,8.731318950653076,,8.80147385597229,7.834388971328735,9.074347972869873,9.74910306930542,7.436755895614624,9.16910696029663,9.599541902542114,8.602016925811768,8.733588933944702,13.769171953201294,9.104427099227905,8.68540096282959,8.426090002059937,7.630270004272461,8.42131495475769,8.897735834121704
,7.90352201461792,9.005815982818604,,11.42488408088684,,,9.15644097328186,,,9.236028909683228,,,,9.923912048339844,,,9.846426010131836,,9.03363299369812,,,,9.226906061172485,9.104851007461548,,,9.541236877441406
,,,,11.73741102218628,,,9.609557151794434,,,9.681006908416748,,,,,,,,,9.456584930419922,,,,,,,,10.324122905731201
,,,,,,,,,,,,,,,,,,,9.850180864334106,,,,,,,,11.209981918334961
,,,,,,,,,,,,,,,,,,,,,,,,,,,
