time,beats,midi_note,midi_vel
1553636573.303940, 0.033459, 60.000000, 127.000000
1553636573.479596, 0.261151, 67.000000, 63.000000
1553636573.555363, 0.375707, 67.000000, 63.000000
1553636573.643111, 0.515578, 60.000000, 74.000000
1553636573.643352, 0.515578, 64.000000, 74.000000
1553636573.779486, 0.757326, 69.000000, 77.000000
1553636573.877711, 0.883937, 69.000000, 77.000000
1553636574.004454, 1.018956, 64.000000, 73.000000
1553636574.004623, 1.018956, 67.000000, 73.000000
1553636574.237737, 1.262910, 71.000000, 83.000000
1553636574.412598, 1.381830, 71.000000, 83.000000
1553636574.572768, 1.506488, 60.000000, 67.000000
1553636574.572949, 1.506488, 67.000000, 67.000000
1553636574.915491, 1.758478, 67.000000, 64.000000
1553636575.040005, 1.876788, 67.000000, 64.000000
1553636575.154168, 2.002526, 60.000000, 56.000000
1553636575.154355, 2.002526, 64.000000, 56.000000
1553636575.316018, 2.250596, 69.000000, 58.000000
1553636575.420510, 2.385804, 69.000000, 58.000000
1553636575.488303, 2.504750, 64.000000, 57.000000
1553636575.488458, 2.504750, 67.000000, 57.000000
1553636575.615419, 2.756674, 72.000000, 39.000000
1553636575.663743, 2.883158, 72.000000, 39.000000
1553636575.722259, 3.021322, 60.000000, 44.000000
1553636575.722423, 3.021322, 67.000000, 44.000000
1553636575.830991, 3.257136, 67.000000, 54.000000
1553636575.877990, 3.385585, 67.000000, 54.000000
1553636575.934147, 3.521028, 60.000000, 48.000000
1553636575.934349, 3.521028, 64.000000, 48.000000
1553636576.031139, 3.761468, 69.000000, 49.000000
1553636576.089258, 3.903887, 69.000000, 49.000000
1553636576.136741, 4.010402, 64.000000, 67.000000
1553636576.136894, 4.010402, 67.000000, 67.000000
1553636576.251104, 4.258329, 71.000000, 62.000000
1553636576.321825, 4.398502, 71.000000, 62.000000
1553636576.371109, 4.503190, 60.000000, 62.000000
1553636576.371262, 4.503190, 67.000000, 62.000000
1553636576.490376, 4.782449, 67.000000, 81.000000
1553636576.538975, 4.887158, 67.000000, 81.000000
1553636576.596351, 5.026480, 60.000000, 79.000000
1553636576.596501, 5.026480, 64.000000, 79.000000
1553636576.691706, 5.276979, 69.000000, 79.000000
1553636576.730248, 5.385932, 69.000000, 79.000000
1553636576.797084, 5.531890, 64.000000, 90.000000
1553636576.797256, 5.531890, 67.000000, 90.000000
1553636576.902920, 5.750248, 72.000000, 71.000000
1553636576.979943, 5.893976, 72.000000, 71.000000
1553636577.036447, 6.033866, 60.000000, 71.000000
1553636577.036619, 6.033866, 67.000000, 71.000000
1553636577.188939, 6.254954, 67.000000, 86.000000
1553636577.312226, 6.388131, 67.000000, 86.000000
1553636577.407215, 6.504562, 60.000000, 80.000000
1553636577.407416, 6.504562, 64.000000, 80.000000
1553636577.597463, 6.755933, 69.000000, 86.000000
1553636577.711502, 6.878881, 69.000000, 86.000000
1553636577.834753, 7.015978, 64.000000, 82.000000
1553636577.834903, 7.015978, 67.000000, 82.000000
1553636578.066580, 7.266133, 71.000000, 67.000000
1553636578.150903, 7.375912, 71.000000, 67.000000
1553636578.265452, 7.506721, 60.000000, 58.000000
1553636578.265619, 7.506721, 67.000000, 58.000000
1553636578.508995, 7.753111, 67.000000, 59.000000
1553636578.649031, 7.878570, 67.000000, 59.000000
1553636578.803915, 8.011616, 60.000000, 62.000000
1553636578.804094, 8.011616, 64.000000, 62.000000
1553636579.045669, 8.260528, 69.000000, 59.000000
1553636579.158253, 8.384300, 69.000000, 59.000000
1553636579.265067, 8.512416, 64.000000, 54.000000
1553636579.265241, 8.512416, 67.000000, 54.000000
1553636579.619232, 8.756314, 72.000000, 23.000000
1553636580.858703, 8.909175, 72.000000, 23.000000
1553636581.185757, 9.033568, 60.000000, 48.000000
1553636581.185879, 9.033568, 67.000000, 48.000000
1553636581.362119, 9.278873, 67.000000, 67.000000
1553636581.464311, 9.395410, 67.000000, 67.000000
1553636581.544825, 9.515138, 60.000000, 65.000000
1553636581.545103, 9.515138, 64.000000, 65.000000
1553636581.688947, 9.792634, 69.000000, 49.000000
1553636581.736314, 9.907270, 69.000000, 49.000000
1553636581.797315, 10.032840, 64.000000, 59.000000
1553636581.797480, 10.032840, 67.000000, 59.000000
1553636581.894272, 10.284429, 71.000000, 49.000000
1553636581.934727, 10.421041, 71.000000, 49.000000
1553636581.991532, 10.557654, 60.000000, 62.000000
1553636581.991691, 10.557654, 67.000000, 62.000000
1553636582.076176, 10.774079, 67.000000, 54.000000
1553636582.114777, 10.920013, 67.000000, 54.000000
1553636582.171173, 11.065869, 60.000000, 55.000000
1553636582.171317, 11.065869, 64.000000, 55.000000
1553636582.257097, 11.289365, 69.000000, 56.000000
1553636582.306638, 11.442561, 69.000000, 56.000000
1553636582.344773, 11.519159, 64.000000, 68.000000
1553636582.345818, 11.519159, 67.000000, 68.000000
1553636582.444646, 11.752377, 72.000000, 61.000000
1553636582.492012, 11.910369, 72.000000, 61.000000
