time, phase
1551268960.425801, 0
1551268961.250308, 0
1551268961.638887, 0
1551268961.958693, 0
1551268962.319939, 0
1551268962.731234, 0
1551268963.129492, 0
1551268963.550072, 0
1551268964.012511, 0
1551268964.458213, 0
1551268964.866578, 0
1551268965.309627, 0
1551268965.648242, 0
1551268966.049696, 0
1551268966.452783, 0
1551268966.931762, 0
1551268967.307109, 0
1551268967.674686, 0
1551268968.122702, 0
1551268968.748225, 0
1551268969.349373, 0
1551268969.898440, 0
1551268970.504235, 0
1551268971.157846, 0
1551268971.599384, 0
