time, phase
1550747753.440780, 0
1550747753.649704, 1
1550747753.819052, 2
1550747753.965691, 3
1550747754.218122, 0
1550747754.382236, 1
1550747754.514492, 2
1550747754.628835, 3
1550747754.939541, 0
1550747755.164638, 1
1550747755.304952, 2
1550747755.461536, 3
1550747755.674551, 0
1550747755.848818, 1
1550747756.001197, 2
1550747756.223473, 3
1550747756.450654, 0
1550747756.639851, 1
1550747756.798321, 2
1550747756.966876, 3
1550747757.169586, 0
1550747757.414360, 1
1550747757.595167, 2
1550747757.684140, 3
1550747757.978532, 0
1550747758.134403, 1
1550747758.311169, 2
1550747758.567656, 3
1550747758.777783, 0
1550747758.962369, 1
1550747759.174083, 2
1550747759.380171, 3
1550747759.571134, 0
1550747759.763714, 1
1550747759.905044, 2
1550747760.077078, 3
1550747760.268929, 0
1550747760.458866, 1
1550747760.621705, 2
1550747760.790765, 3
1550747761.331508, 0
1550747761.517481, 1
1550747761.899230, 2
1550747762.132034, 3
1550747762.465141, 0
1550747762.645463, 1
1550747762.939065, 2
1550747763.114435, 3
1550747763.376336, 0
1550747763.630730, 1
1550747763.807286, 2
1550747763.974293, 3
1550747764.337242, 0
1550747764.563410, 1
1550747764.772654, 2
1550747764.953582, 3
1550747765.183442, 0
1550747765.390009, 1
1550747765.577563, 2
1550747765.746927, 3
1550747765.980947, 0
1550747766.193962, 1
1550747766.409340, 2
1550747766.570573, 3
1550747766.815974, 0
1550747767.010937, 1
1550747767.218603, 2
1550747767.415384, 3
1550747767.690619, 0
1550747767.925700, 1
1550747768.111870, 2
1550747768.173022, 3
1550747768.534410, 0
1550747768.706158, 1
1550747768.949705, 2
1550747768.990577, 3
1550747769.643967, 0
1550747769.796606, 1
1550747770.049995, 2
1550747770.154416, 3
1550747770.515206, 0
1550747770.771879, 1
1550747771.006937, 2
1550747771.174804, 3
1550747771.462981, 0
1550747771.771397, 1
1550747772.031613, 2
1550747772.108450, 3
1550747772.967242, 0
1550747773.394146, 1
1550747773.583664, 2
1550747773.731287, 3
1550747774.093429, 0
1550747774.441980, 1
1550747774.602211, 2
1550747774.775012, 3
1550747775.014504, 0
1550747775.275976, 1
1550747775.462977, 2
1550747775.549722, 3
1550747776.025982, 0
1550747776.227259, 1
1550747776.431741, 2
1550747776.617317, 3
1550747776.889804, 0
1550747777.097447, 1
1550747777.275176, 2
1550747777.426234, 3
1550747777.642628, 0
1550747777.864774, 1
1550747778.029742, 2
1550747778.218326, 3
1550747778.541909, 0
1550747778.752759, 1
1550747778.945014, 2
1550747779.087555, 3
1550747779.369679, 0
1550747779.604374, 1
1550747779.768328, 2
1550747780.058537, 3
1550747780.155199, 0
1550747780.377980, 1
1550747780.548804, 2
1550747780.603752, 3
1550747781.083561, 0
1550747781.218303, 1
1550747781.377586, 2
1550747781.554644, 3
1550747781.840424, 0
1550747782.138949, 1
1550747782.320837, 2
1550747782.354015, 3
1550747782.388213, 0
1550747782.423613, 1
1550747784.278441, 2
1550747784.397949, 3
1550747784.864452, 0
1550747785.128762, 1
1550747785.316444, 2
1550747785.475445, 3
1550747785.762238, 0
1550747785.953277, 1
1550747786.126837, 2
1550747786.251367, 3
1550747786.514090, 0
1550747786.728110, 1
1550747786.903865, 2
1550747787.097728, 3
1550747787.358639, 0
1550747787.540651, 1
1550747787.718628, 2
1550747787.930616, 3
1550747788.141970, 0
1550747788.329941, 1
1550747788.501607, 2
1550747788.644757, 3
1550747788.834967, 0
1550747789.029155, 1
1550747789.164896, 2
1550747789.329644, 3
1550747789.606235, 0
1550747789.794464, 1
1550747789.970905, 2
1550747790.141194, 3
1550747790.382982, 0
1550747790.586272, 1
1550747790.705224, 2
1550747790.838651, 3
1550747791.107216, 0
1550747791.321489, 1
1550747791.520620, 2
1550747791.668389, 3
1550747791.995045, 0
1550747792.165274, 1
1550747792.385856, 2
1550747792.550248, 3
1550747792.902382, 0
1550747793.134822, 1
1550747793.302397, 2
1550747793.484970, 3
1550747793.811053, 0
1550747794.066641, 1
1550747794.244221, 2
1550747794.277284, 3
1550747795.191591, 0
1550747795.361034, 1
1550747795.589530, 2
1550747795.764343, 3
1550747796.224672, 0
1550747796.370976, 1
1550747796.568814, 2
1550747796.716760, 3
1550747797.077976, 0
1550747797.382772, 1
1550747797.529970, 2
1550747797.716081, 3
1550747798.125129, 0
1550747798.411332, 1
1550747798.608878, 2
1550747798.766987, 3
1550747799.033770, 0
1550747799.285040, 1
1550747799.436572, 2
1550747799.573866, 3
1550747799.837324, 0
1550747800.057471, 1
1550747800.286970, 2
1550747800.395320, 3
1550747800.811930, 0
1550747801.032825, 1
1550747801.207170, 2
1550747801.254884, 3
1550747801.741673, 0
1550747801.917783, 1
1550747802.104940, 2
1550747802.242325, 3
1550747802.674458, 0
1550747802.913607, 1
1550747803.142011, 2
1550747803.216315, 3
1550747803.909221, 0
1550747804.166185, 1
1550747804.415442, 2
1550747804.580446, 3
1550747804.999331, 0
1550747805.149776, 1
1550747805.309567, 2
1550747805.458407, 3
1550747805.609356, 0
1550747805.793351, 1
1550747805.973181, 2
1550747806.148915, 3
1550747806.587113, 0
1550747806.796516, 1
1550747807.064767, 2
1550747807.216245, 3
1550747807.571509, 0
1550747807.745479, 1
1550747807.910282, 2
1550747808.070540, 3
1550747808.335336, 0
1550747808.601375, 1
1550747808.742770, 2
1550747808.759845, 3
1550747809.388308, 0
1550747809.655946, 1
1550747809.887129, 2
1550747810.079776, 3
1550747810.408444, 0
1550747810.666941, 1
1550747810.827004, 2
1550747810.880272, 3
1550747811.391610, 0
1550747811.652190, 1
1550747811.875072, 2
1550747811.917737, 3
1550747812.619869, 0
1550747812.832092, 1
1550747813.018973, 2
1550747813.279391, 3
1550747813.602865, 0
1550747813.847719, 1
1550747813.976974, 2
1550747814.128463, 3
1550747814.388055, 0
1550747814.662817, 1
1550747814.882460, 2
1550747815.092532, 3
1550747815.371219, 0
1550747815.507598, 1
1550747815.706716, 2
1550747815.872674, 3
1550747816.235116, 0
1550747816.466892, 1
1550747816.599588, 2
1550747816.780062, 3
1550747817.027481, 0
1550747817.323153, 1
1550747817.527828, 2
1550747817.585319, 3
1550747818.170864, 0
1550747818.453207, 1
1550747818.653133, 2
1550747818.816213, 3
1550747819.140647, 0
1550747819.324667, 1
1550747819.477770, 2
1550747819.697229, 3
1550747819.994669, 0
1550747820.286206, 1
1550747820.440985, 2
1550747820.556483, 3
1550747821.145491, 0
1550747821.372262, 1
1550747821.542305, 2
1550747821.667445, 3
1550747821.994954, 0
1550747822.193730, 1
1550747822.342016, 2
1550747822.472158, 3
1550747822.674653, 0
1550747822.882790, 1
1550747823.041044, 2
1550747823.247537, 3
1550747823.488111, 0
1550747823.630246, 1
1550747823.809995, 2
1550747823.954626, 3
1550747824.238377, 0
1550747824.394094, 1
1550747824.529049, 2
1550747824.726911, 3
1550747824.985940, 0
1550747825.134440, 1
1550747825.264126, 2
1550747825.438594, 3
1550747825.792546, 0
1550747825.967675, 1
1550747826.170503, 2
1550747826.336050, 3
1550747826.605492, 0
1550747826.777920, 1
1550747826.917320, 2
1550747827.104622, 3
1550747827.358184, 0
1550747827.504375, 1
1550747827.652998, 2
1550747827.795802, 3
1550747828.123789, 0
1550747828.289297, 1
1550747828.532409, 2
1550747828.725384, 3
1550747828.990638, 0
1550747829.149406, 1
1550747829.321740, 2
1550747829.474823, 3
1550747829.756599, 0
1550747829.967833, 1
1550747830.169946, 2
1550747830.296764, 3
1550747830.723076, 0
1550747830.874346, 1
1550747831.102452, 2
1550747831.274025, 3
1550747831.586202, 0
1550747831.732258, 1
1550747831.943849, 2
1550747832.148322, 3
1550747832.437464, 0
1550747832.616100, 1
1550747832.824506, 2
1550747833.012804, 3
1550747833.299157, 0
1550747833.486716, 1
1550747833.707888, 2
1550747833.940894, 3
1550747834.183471, 0
1550747834.342719, 1
1550747834.534725, 2
1550747834.708534, 3
1550747834.942883, 0
1550747835.117370, 1
1550747835.344077, 2
1550747835.579254, 3
1550747835.818168, 0
1550747835.977509, 1
1550747836.175259, 2
1550747836.318053, 3
1550747836.609208, 0
1550747836.781479, 1
1550747836.962146, 2
