time,est_amp,est_freq,est_phase
1550747747.952730, 24.651547, 0.043974, 0.054834
1550747748.054843, 85.272778, 0.042053, 1.745422
1550747748.167552, 136.797146, 0.026449, 0.000000
1550747748.243283, 215.910519, 0.017225, 0.000000
1550747748.288589, 262.408728, 0.010233, 2.342941
1550747748.371460, 282.726881, 0.010780, 2.593130
1550747748.467722, 247.600573, 0.009641, 3.150472
1550747748.568244, 211.596924, 0.017590, 3.150472
1550747748.630769, 184.823315, 0.023810, 3.472401
1550747748.779412, 121.485443, 0.026417, 4.044690
1550747748.806785, 48.505874, 0.028959, 4.902052
1550747748.945584, 30.750012, 0.024468, 7.217341
1550747749.016235, 31.418136, 0.025021, 8.482176
1550747749.059234, 31.700707, 0.024553, 9.742557
1550747749.144589, 24.555085, 0.025066, 10.796620
1550747749.241587, 20.316235, 0.023135, 12.334112
1550747749.338679, 21.206045, 0.019601, 13.974359
1550747749.416455, 16.254737, 0.017168, 15.270141
1550747749.505814, 20.144762, 0.010066, 17.942578
1550747749.584464, 22.867694, 0.011195, 18.204183
1550747749.658127, 22.074724, 0.011175, 18.729455
1550747749.758806, 19.266873, 0.008863, 19.735996
1550747749.824961, 16.980250, 0.013674, 19.735996
1550747749.912715, 14.663162, 0.013781, 20.120663
1550747750.020704, 7.597510, 0.021039, 20.120663
1550747750.088483, 4.849346, 0.028359, 20.498604
1550747750.180309, 4.067197, 0.037793, 21.408547
1550747750.268036, 3.857671, 0.040542, 22.475297
1550747750.317322, 1.917892, 0.048091, 22.729684
1550747750.405014, 1.048273, 0.058763, 22.729684
1550747750.494541, 1.082077, 0.071775, 22.729684
1550747750.593590, 1.192830, 0.070482, 0.000000
1550747750.727218, 0.050312, 0.078673, 0.000000
1550747750.780521, 1.648219, 0.070798, 2.496625
1550747750.890912, 0.881005, 0.066207, 5.599324
1550747750.976556, 1.150042, 0.071236, 0.000000
1550747751.092928, 0.203859, 0.086210, 0.400113
1550747751.145988, 0.299681, 0.100998, 0.472399
1550747751.263726, 0.091414, 0.111850, 1.549406
1550747751.304415, 0.525490, 0.117866, 2.877102
1550747751.406592, 0.405302, 0.132503, 3.146505
1550747751.485845, 0.560826, 0.133833, 3.188548
1550747751.639593, 3.767408, 0.147221, 3.737193
