time, phase
1552497722.252786, 0
1552497722.970101, 0
1552497726.700404, 0
1552497730.650843, 0
1552497732.215494, 0
1552497734.539594, 0
1552497736.463541, 0
1552497737.656556, 0
1552497738.147162, 0
1552497739.296299, 0
1552497740.568793, 0
1552497741.893993, 0
1552497743.830979, 0
1552497745.434233, 0
1552497747.481541, 0
1552497748.535048, 0
1552497749.510189, 0
1552497750.451972, 0
1552497751.223726, 0
1552497751.917569, 0
1552497752.695527, 0
1552497753.369462, 0
1552497753.917559, 0
1552497754.545170, 0
1552497755.036164, 0
1552497755.483297, 0
1552497755.888042, 0
1552497756.299962, 0
1552497756.643915, 0
1552497757.029253, 0
1552497757.373167, 0
1552497757.698432, 0
1552497757.943618, 0
1552497758.445226, 0
1552497759.181039, 0
1552497760.957034, 0
1552497763.576265, 0
1552497766.048018, 0
1552497767.101997, 0
1552497767.807276, 0
1552497768.502240, 0
1552497769.078286, 0
1552497769.512716, 0
1552497770.003352, 0
1552497770.340488, 0
1552497770.742931, 0
1552497771.075496, 0
1552497771.607854, 0
1552497771.954035, 0
1552497772.159163, 0
1552497772.544286, 0
1552497773.225260, 0
1552497773.717111, 0
1552497774.093179, 0
1552497774.441765, 0
1552497774.983822, 0
1552497775.376320, 0
1552497775.714613, 0
1552497776.256180, 0
1552497776.620128, 0
1552497776.980194, 0
1552497778.541177, 0
1552497779.569831, 0
1552497780.132520, 0
1552497780.948750, 0
1552497781.454253, 0
1552497782.054467, 0
1552497782.614902, 0
1552497783.106158, 0
1552497783.637977, 0
1552497784.114481, 0
1552497784.611965, 0
1552497785.080670, 0
1552497785.468293, 0
1552497785.851032, 0
1552497786.204807, 0
1552497786.618205, 0
1552497786.950224, 0
1552497787.247857, 0
1552497787.582781, 0
1552497787.892639, 0
1552497788.259361, 0
1552497788.640405, 0
1552497789.045615, 0
1552497789.488722, 0
1552497790.193996, 0
1552497791.093791, 0
1552497792.330382, 0
1552497793.213026, 0
1552497794.104704, 0
1552497794.760385, 0
1552497795.462925, 0
1552497796.102405, 0
1552497796.627815, 0
1552497797.332313, 0
1552497797.796871, 0
1552497798.360150, 0
1552497798.803630, 0
1552497799.096542, 0
1552497799.521638, 0
1552497799.849181, 0
1552497800.121088, 0
1552497800.456209, 0
1552497800.829008, 0
1552497801.250093, 0
1552497801.750727, 0
1552497802.533850, 0
1552497803.163720, 0
1552497803.909451, 0
1552497804.484473, 0
1552497805.098591, 0
1552497805.681384, 0
1552497806.261106, 0
1552497806.714703, 0
1552497807.262385, 0
1552497807.817659, 0
1552497808.494035, 0
1552497809.190729, 0
1552497810.127943, 0
1552497812.235150, 0
1552497812.803990, 0
1552497813.596141, 0
1552497814.131540, 0
1552497814.584535, 0
1552497815.095472, 0
1552497815.579414, 0
1552497816.016423, 0
1552497816.429746, 0
1552497816.757289, 0
1552497817.095157, 0
1552497817.533631, 0
1552497818.053602, 0
1552497819.833742, 0
1552497821.008240, 0
1552497822.138910, 0
1552497822.880505, 0
1552497823.647906, 0
1552497824.554233, 0
1552497825.246838, 0
1552497825.875779, 0
1552497826.608272, 0
1552497827.107877, 0
1552497827.730270, 0
1552497828.367436, 0
