time,beats,midi_note,midi_vel
1549308357.082536, 0.006405, 44.000000, 57.000000
1549308357.083489, 0.006405, 64.000000, 57.000000
1549308357.084341, 0.006405, 76.000000, 57.000000
1549308357.503747, 0.473971, 44.000000, 57.000000
1549308357.504102, 0.473971, 64.000000, 57.000000
1549308357.504234, 0.473971, 76.000000, 57.000000
1549308357.530353, 0.506859, 49.000000, 58.000000
1549308357.530573, 0.506859, 54.000000, 58.000000
1549308357.530917, 0.506859, 58.000000, 58.000000
1549308357.531373, 0.506859, 66.000000, 58.000000
1549308357.531829, 0.506859, 78.000000, 58.000000
1549308357.897318, 0.975794, 49.000000, 62.000000
1549308357.897702, 0.975794, 54.000000, 62.000000
1549308357.898109, 0.975794, 58.000000, 62.000000
1549308357.919788, 1.004934, 49.000000, 63.000000
1549308357.920231, 1.004934, 54.000000, 63.000000
1549308357.920704, 1.004934, 58.000000, 63.000000
1549308358.085000, 1.210436, 66.000000, 63.000000
1549308358.085313, 1.210436, 78.000000, 63.000000
1549308358.116384, 1.252953, 61.000000, 63.000000
1549308358.116946, 1.252953, 73.000000, 63.000000
1549308358.295027, 1.479714, 49.000000, 63.000000
1549308358.295250, 1.479714, 54.000000, 63.000000
1549308358.295483, 1.479714, 58.000000, 63.000000
1549308358.308747, 1.493886, 61.000000, 63.000000
1549308358.309640, 1.493886, 73.000000, 63.000000
1549308358.313978, 1.500825, 35.000000, 63.000000
1549308358.314469, 1.500825, 47.000000, 63.000000
1549308358.314958, 1.500825, 63.000000, 63.000000
1549308358.315640, 1.500825, 75.000000, 63.000000
1549308358.530152, 1.735218, 63.000000, 60.000000
1549308358.530310, 1.735218, 75.000000, 60.000000
1549308358.546462, 1.753249, 66.000000, 59.000000
1549308358.547253, 1.753249, 78.000000, 59.000000
1549308358.752264, 1.975622, 35.000000, 56.000000
1549308358.752458, 1.975622, 47.000000, 56.000000
1549308358.763531, 1.987642, 66.000000, 56.000000
1549308358.763728, 1.987642, 78.000000, 56.000000
1549308358.780364, 2.005644, 51.000000, 55.000000
1549308358.780562, 2.005644, 54.000000, 55.000000
1549308358.780682, 2.005644, 59.000000, 55.000000
1549308358.780797, 2.005644, 68.000000, 55.000000
1549308358.780909, 2.005644, 80.000000, 55.000000
1549308359.221101, 2.478056, 51.000000, 47.000000
1549308359.221921, 2.478056, 54.000000, 47.000000
1549308359.222354, 2.478056, 59.000000, 47.000000
1549308359.222777, 2.478056, 68.000000, 47.000000
1549308359.223145, 2.478056, 80.000000, 47.000000
1549308359.243344, 2.501610, 51.000000, 46.000000
1549308359.243911, 2.501610, 54.000000, 46.000000
1549308359.244075, 2.501610, 59.000000, 46.000000
1549308359.244229, 2.501610, 63.000000, 46.000000
1549308359.244385, 2.501610, 75.000000, 46.000000
1549308359.775167, 2.974542, 51.000000, 39.000000
1549308359.775365, 2.974542, 54.000000, 39.000000
1549308359.775496, 2.974542, 59.000000, 39.000000
1549308359.775700, 2.974542, 63.000000, 39.000000
1549308359.776702, 2.974542, 75.000000, 39.000000
1549308359.813960, 3.003069, 30.000000, 38.000000
1549308359.814416, 3.003069, 42.000000, 38.000000
1549308359.814652, 3.003069, 64.000000, 38.000000
1549308359.814827, 3.003069, 76.000000, 38.000000
1549308360.479535, 3.476165, 30.000000, 34.000000
1549308360.479693, 3.476165, 42.000000, 34.000000
1549308360.479817, 3.476165, 64.000000, 34.000000
1549308360.479936, 3.476165, 76.000000, 34.000000
1549308360.518178, 3.503869, 49.000000, 34.000000
1549308360.518365, 3.503869, 54.000000, 34.000000
1549308360.518505, 3.503869, 58.000000, 34.000000
1549308360.518622, 3.503869, 66.000000, 34.000000
1549308360.518800, 3.503869, 78.000000, 34.000000
