time,palm_pos,palm_vel,span
1553636520.104414, 0.000000, 0.000000, 0.000000
1553636520.110159, 0.000000, 0.000000, 0.000000
1553636520.115809, 222.312393, 775.771484, 135.159645
1553636520.120985, 250.851898, 1002.794739, 134.746665
1553636520.126473, 256.795319, 904.780823, 133.964163
1553636520.131670, 262.228546, 820.222229, 131.722731
1553636520.137354, 262.228546, 820.222229, 131.722731
1553636520.143028, 266.674225, 732.002991, 128.670078
1553636520.148852, 266.674225, 732.002991, 128.670078
1553636520.154496, 270.245728, 637.834961, 125.921558
1553636520.159744, 270.245728, 637.834961, 125.921558
1553636520.165065, 274.997162, 454.497498, 121.716021
1553636520.170527, 275.580414, 347.844757, 119.593138
1553636520.176035, 275.580414, 347.844757, 119.593138
1553636520.181713, 275.650604, 254.591217, 117.695434
1553636520.187314, 275.650604, 254.591217, 117.695434
1553636520.192454, 275.632751, 182.947800, 115.567141
1553636520.197996, 272.918243, 50.173550, 113.525818
1553636520.203181, 272.918243, 50.173550, 113.525818
1553636520.211941, 268.913818, -85.764015, 112.183438
1553636520.217751, 263.786530, -212.920410, 111.001416
1553636520.223420, 263.786530, -212.920410, 111.001416
1553636520.228486, 258.983032, -309.852722, 110.309070
1553636520.234175, 258.983032, -309.852722, 110.309070
1553636520.239321, 252.449814, -423.675110, 109.809594
1553636520.244584, 245.764618, -510.595520, 109.586421
1553636520.249740, 245.764618, -510.595520, 109.586421
1553636520.255582, 238.209930, -600.676880, 109.483111
1553636520.260657, 238.209930, -600.676880, 109.483111
1553636520.265714, 230.558960, -667.725952, 109.553874
1553636520.271408, 223.455582, -699.968689, 110.215965
1553636520.276843, 223.455582, -699.968689, 110.215965
1553636520.282329, 216.196045, -726.874817, 111.896822
1553636520.288029, 216.196045, -726.874817, 111.896822
1553636520.293586, 209.372086, -736.508545, 114.594865
1553636520.299261, 203.692703, -707.329712, 117.732504
1553636520.304380, 203.692703, -707.329712, 117.732504
1553636520.309919, 199.162155, -649.539978, 120.535911
1553636520.315763, 199.162155, -649.539978, 120.535911
1553636520.321447, 196.224487, -560.374512, 123.240685
1553636520.327138, 195.067368, -442.080109, 124.838919
1553636520.332818, 195.067368, -442.080109, 124.838919
1553636520.338392, 195.014938, -321.639282, 125.987309
