# time,beats,midi_note,midi_vel
1551366078.335547,  0.011760, 46.000000,127.000000
1551366078.335874,  0.011760, 75.000000,127.000000
1551366078.542078,  0.263771, 75.000000, 81.000000
1551366078.542509,  0.263771, 73.000000, 81.000000
1551366078.741394,  0.491309, 46.000000, 79.000000
1551366078.750711,  0.516300, 73.000000, 79.000000
1551366078.750896,  0.516300, 54.000000, 79.000000
1551366078.751038,  0.516300, 61.000000, 79.000000
1551366078.751144,  0.516300, 66.000000, 79.000000
1551366078.751285,  0.516300, 78.000000, 79.000000
1551366079.109847,  0.989708, 54.000000, 79.000000
1551366079.110036,  0.989708, 61.000000, 79.000000
1551366079.110270,  0.989708, 66.000000, 79.000000
1551366079.110422,  0.989708, 78.000000, 79.000000
1551366079.117820,  1.014551, 45.000000, 79.000000
1551366079.118048,  1.014551, 75.000000, 79.000000
1551366079.310023,  1.263453, 75.000000, 74.000000
1551366079.310210,  1.263453, 73.000000, 74.000000
1551366079.481059,  1.486559, 45.000000, 81.000000
1551366079.497934,  1.511071, 73.000000, 81.000000
1551366079.498158,  1.511071, 52.000000, 81.000000
1551366079.498250,  1.511071, 57.000000, 81.000000
1551366079.498381,  1.511071, 61.000000, 81.000000
1551366079.498476,  1.511071, 67.000000, 81.000000
1551366079.498992,  1.511071, 79.000000, 81.000000
1551366079.982794,  1.983745, 52.000000, 85.000000
1551366079.983008,  1.983745, 57.000000, 85.000000
1551366079.983118,  1.983745, 61.000000, 85.000000
1551366079.983233,  1.983745, 67.000000, 85.000000
1551366079.983339,  1.983745, 79.000000, 85.000000
1551366079.990734,  2.005572, 75.000000, 85.000000
1551366080.291566,  2.250863, 75.000000, 54.000000
1551366080.291802,  2.250863, 73.000000, 54.000000
1551366081.545078,  2.556375, 73.000000,100.000000
1551366081.545731,  2.556375, 85.000000,100.000000
1551366081.910205,  2.804711, 85.000000, 60.000000
1551366082.379635,  3.050984, 44.000000, 93.000000
1551366082.379779,  3.050984, 68.000000, 93.000000
1551366082.561264,  3.311793, 68.000000, 85.000000
1551366082.561464,  3.311793, 69.000000, 85.000000
1551366082.748612,  3.572601, 44.000000, 86.000000
1551366082.748805,  3.572601, 69.000000, 86.000000
1551366082.748983,  3.572601, 56.000000, 86.000000
1551366082.749122,  3.572601, 61.000000, 86.000000
1551366082.749268,  3.572601, 64.000000, 86.000000
1551366082.749466,  3.572601, 68.000000, 86.000000
1551366082.749578,  3.572601, 68.000000, 86.000000
1551366082.749711,  3.572601, 69.000000, 86.000000
1551366082.820540,  3.703005, 69.000000, 86.000000
1551366082.820757,  3.703005, 68.000000, 86.000000
1551366082.891122,  3.833409, 68.000000, 81.000000
1551366082.891487,  3.833409, 67.000000, 81.000000
1551366083.039985,  4.094218, 56.000000, 71.000000
1551366083.040133,  4.094218, 61.000000, 71.000000
1551366083.040251,  4.094218, 64.000000, 71.000000
1551366083.040354,  4.094218, 67.000000, 71.000000
1551366083.040581,  4.094218, 54.000000, 71.000000
1551366083.040727,  4.094218, 56.000000, 71.000000
1551366083.040875,  4.094218, 60.000000, 71.000000
1551366083.040997,  4.094218, 68.000000, 71.000000
1551366083.167790,  4.355026, 68.000000, 74.000000
1551366083.168025,  4.355026, 76.000000, 74.000000
1551366083.264757,  4.485430, 54.000000, 74.000000
1551366083.264893,  4.485430, 56.000000, 74.000000
1551366083.265004,  4.485430, 60.000000, 74.000000
1551366083.340240,  4.615834, 76.000000, 63.000000
1551366083.340790,  4.615834, 37.000000, 63.000000
1551366083.340925,  4.615834, 73.000000, 63.000000
1551366083.408030,  4.746239, 73.000000, 63.000000
1551366083.480816,  4.876643, 61.000000, 53.000000
1551366083.616107,  5.007047, 37.000000, 63.000000
1551366083.616242,  5.007047, 61.000000, 63.000000
1551366083.616322,  5.007047, 56.000000, 63.000000
1551366083.616432,  5.007047, 64.000000, 63.000000
1551366083.616546,  5.007047, 73.000000, 63.000000
1551366084.357946,  5.528664, 56.000000,125.000000
1551366084.359192,  5.528664, 64.000000,125.000000
1551366084.359363,  5.528664, 56.000000,125.000000
1551366084.359493,  5.528664, 64.000000,125.000000
1551366088.458305,  6.050280, 73.000000, 73.000000
1551366088.460045,  6.050280, 56.000000, 73.000000
1551366088.460433,  6.050280, 64.000000, 73.000000
