time,phase_from_reg,phase_for_plbck,plbck_pos
1551453894.509047, 0.000210, 0.000000, 0.000000
1551453894.594584, 0.000210, 0.000000, 0.000000
1551453894.766472, 0.548326, 0.548115, 0.548115
1551453894.882786, 1.570796, 1.570586, 1.570586
1551453895.042732, 1.844381, 1.844170, 1.844170
1551453895.134819, 4.712389, 4.712179, 4.712179
1551453895.154083, 5.647127, 5.646917, 5.646917
1551453895.206260, 7.176149, 7.175939, 7.175939
1551453895.258351, 8.546614, 8.546404, 8.546404
1551453895.364173, 9.855840, 9.855630, 9.855630
1551453895.438448, 10.965462, 10.965252, 10.965252
1551453895.551326, 13.206733, 13.206523, 13.206523
1551453895.618525, 14.648403, 14.648193, 14.648193
1551453895.761962, 16.491496, 16.491286, 16.491286
1551453895.810462, 17.511328, 17.511118, 17.511118
1551453895.879027, 18.550764, 18.550553, 18.550553
1551453895.973891, 19.687149, 19.686939, 19.686939
1551453896.081466, 20.338697, 20.338487, 20.338487
1551453896.141625, 20.338697, 20.338487, 20.338487
1551453896.241003, 20.819192, 20.818982, 20.818982
1551453896.332448, 21.442698, 21.442488, 21.442488
1551453896.417866, 21.442698, 21.442488, 21.442488
1551453896.491560, 21.848321, 21.848111, 21.848111
1551453896.649901, 22.517005, 22.516794, 22.516794
1551453896.737164, 23.544673, 23.544462, 23.544462
1551453896.841555, 24.700362, 24.700151, 24.700151
1551453896.918619, 25.558465, 25.558254, 25.558254
1551453896.978549, 26.757969, 26.757758, 26.757758
1551453897.080732, 27.992855, 27.992644, 27.992644
1551453897.161242, 28.906224, 28.906014, 28.906014
1551453897.256792, 30.283876, 30.283666, 30.283666
1551453897.420685, 32.438460, 32.438250, 32.438250
1551453897.578601, 33.786996, 33.786785, 33.786785
1551453897.668876, 34.711079, 34.710869, 34.710869
1551453897.765263, 36.259085, 36.258874, 36.258874
1551453897.811877, 38.536239, 38.536029, 38.536029
1551453897.903918, 40.702955, 40.702745, 40.702745
1551453898.012442, 42.480044, 42.479834, 42.479834
1551453898.109801, 34.557519, 34.557309, 42.479834
1551453898.195485, 35.573358, 35.573148, 42.479834
1551453898.291751, 37.110239, 37.110029, 42.479834
1551453898.387015, 38.211764, 38.211554, 42.479834
1551453898.462852, 39.030175, 39.029964, 42.479834
1551453898.648217, 40.677434, 40.677223, 42.479834
1551453898.709848, 43.403640, 43.403429, 43.403429
1551453898.808132, 43.441890, 43.441680, 43.441680
1551453898.839361, 44.090199, 44.089988, 44.089988
1551453898.932793, 44.090199, 44.089988, 44.089988
1551453899.033832, 44.396104, 44.395894, 44.395894
1551453899.164748, 45.864331, 45.864120, 45.864120
1551453899.200083, 47.274018, 47.273808, 47.273808
1551453899.323822, 48.842347, 48.842136, 48.842136
1551453899.420462, 51.833881, 51.833671, 51.833671
1551453899.503805, 53.042142, 53.041932, 53.041932
1551453899.621351, 54.448472, 54.448261, 54.448261
1551453899.717992, 55.574165, 55.573955, 55.573955
1551453899.801039, 56.382718, 56.382508, 56.382508
1551453899.881901, 57.059501, 57.059291, 57.059291
1551453900.017958, 57.786001, 57.785791, 57.785791
1551453900.076842, 59.154868, 59.154658, 59.154658
1551453900.199667, 60.498404, 60.498194, 60.498194
1551453900.288272, 62.187723, 62.187513, 62.187513
1551453900.391554, 63.526164, 63.525954, 63.525954
1551453900.486380, 65.390081, 65.389871, 65.389871
1551453900.552725, 66.680417, 66.680207, 66.680207
1551453900.628142, 68.150893, 68.150682, 68.150682
1551453900.781102, 69.799151, 69.798941, 69.798941
1551453900.922464, 70.691417, 70.691207, 70.691207
1551453901.055178, 65.973446, 65.973235, 70.691207
1551453901.128732, 68.600564, 68.600353, 70.691207
1551453901.212019, 68.893038, 68.892828, 70.691207
1551453901.269971, 69.312747, 69.312536, 70.691207
1551453901.356699, 70.115515, 70.115305, 70.691207
1551453901.438478, 71.660645, 71.660435, 71.660435
1551453901.575393, 72.806644, 72.806434, 72.806434
1551453901.652106, 73.975551, 73.975340, 73.975340
1551453901.700876, 77.107888, 77.107678, 77.107678
1551453901.794408, 78.108409, 78.108198, 78.108198
