time, phase
1551453894.850277, 0
1551453894.929866, 1
1551453895.037932, 2
1551453895.167129, 3
1551453895.298765, 0
1551453895.405780, 1
1551453895.769641, 2
1551453896.039505, 3
1551453896.162426, 0
1551453896.245284, 1
1551453896.371226, 2
1551453896.512472, 3
1551453896.679954, 0
1551453896.758964, 1
1551453896.813943, 2
1551453896.917524, 3
1551453897.016155, 0
1551453897.091169, 1
1551453897.182496, 2
1551453897.275681, 3
1551453897.601507, 0
1551453897.746962, 1
1551453898.466701, 2
1551453898.657096, 3
1551453898.748785, 0
1551453898.796900, 1
1551453898.878254, 2
1551453898.997978, 3
1551453899.095829, 0
1551453899.217600, 1
1551453899.421267, 2
1551453899.545315, 3
1551453899.657469, 0
1551453899.732603, 1
1551453899.815693, 2
1551453899.926505, 3
1551453900.034239, 0
1551453900.138623, 1
1551453900.710407, 2
1551453900.874181, 3
1551453900.992803, 0
1551453901.031860, 1
1551453901.096880, 2
1551453901.272909, 3
1551453901.430182, 0
1551453901.501760, 1
1551453901.594954, 2
1551453901.761874, 3
