time,est_amp,est_freq,est_phase
1552485327.985039, 0.134993, 0.048094, 0.033138
1552485328.062825, 1.201134, 0.061844, 0.033685
1552485328.144151, 1.096351, 0.061229, 1.397491
1552485328.221707, 1.561035, 0.072431, 1.743038
1552485328.293122, 2.086153, 0.067194, 0.000000
1552485328.328290, 4.567073, 0.078909, 0.030424
1552485328.474380, 3.132913, 0.092650, 0.030424
1552485328.604534, 3.210020, 0.085844, 1.570796
1552485328.728103, 3.794742, 0.073802, 1.570796
1552485328.824637, 5.329915, 0.068284, 4.243677
1552485328.955018, 16.482190, 0.021692, 1.570796
1552485329.169014, 19.316178, 0.023510, 3.110705
1552485329.276723, 15.008863, 0.036519, 3.110705
1552485329.383451, 32.123839, 0.036367, 3.823553
1552485329.535702, 41.950557, 0.031644, 6.279787
1552485329.624421, 88.918370, 0.006166, 1.570796
1552485329.663385, 95.617090, 0.009090, 2.691857
1552485329.713362, 101.202013, 0.009840, 2.872618
1552485329.775912, 89.187997, 0.008939, 3.336423
1552485329.863707, 71.333768, 0.016965, 3.336423
1552485329.949438, 65.917601, 0.022630, 3.413754
1552485330.048701, 49.326329, 0.022865, 4.101603
1552485330.140567, 18.303463, 0.029752, 4.374214
1552485330.253217, 20.422279, 0.010802, 6.283185
1552485330.344629, 18.015835, 0.009031, 9.404360
1552485330.427564, 18.273365, 0.020228, 9.404360
1552485330.505513, 21.339201, 0.021138, 9.888039
1552485330.593272, 20.063411, 0.021207, 10.548705
1552485330.715620, 17.607425, 0.018342, 12.086306
1552485330.782895, 28.693163, 0.008963, 6.283185
1552485330.855270, 30.011329, 0.009531, 9.244668
1552485330.954421, 27.464640, 0.008306, 9.912193
1552485331.121200, 247.081779, 0.000501, 12.410417
1552485331.249171, 0.790576, 0.079011, 12.410522
1552485331.301421, 3.909671, 0.071378, 6.283185
1552485331.425215, 6.567602, 0.050422, 7.756862
1552485331.550056, 15.964516, 0.026754, 9.424778
1552485331.598583, 16.723436, 0.027365, 12.162137
