time, phase
1552485328.584448, 0
1552485329.647010, 1
1552485329.733247, 2
1552485329.858781, 3
1552485331.302435, 0
1552485331.387415, 1
1552485331.724437, 2
1552485331.860493, 3
1552485331.953779, 0
1552485332.081829, 1
1552485332.265987, 2
1552485332.444527, 3
1552485332.548570, 0
1552485332.654777, 1
1552485332.875033, 2
1552485333.080835, 3
1552485333.193707, 0
1552485333.321223, 1
1552485333.528866, 2
1552485333.737469, 3
1552485333.839642, 0
1552485333.955448, 1
1552485334.133790, 2
1552485334.325516, 3
1552485334.460754, 0
1552485334.571211, 1
1552485334.745066, 2
1552485334.933312, 3
1552485335.045176, 0
1552485335.145234, 1
1552485335.310509, 2
1552485335.533915, 3
1552485335.638734, 0
1552485335.770202, 1
1552485335.933057, 2
1552485336.095127, 3
1552485336.209262, 0
1552485336.342653, 1
1552485336.485052, 2
1552485336.655180, 3
1552485336.944617, 0
1552485337.052093, 1
1552485337.839747, 2
1552485338.066282, 3
1552485338.247567, 0
1552485338.427326, 1
1552485338.614267, 2
1552485338.847494, 3
1552485338.953286, 0
1552485339.108761, 1
1552485339.281605, 2
1552485339.506272, 3
1552485339.609923, 0
1552485339.736957, 1
1552485339.892592, 2
1552485339.953740, 3
1552485339.998296, 0
1552485340.118917, 1
1552485340.323959, 2
