time, phase
1551805253.197612, 0
1551805253.815772, 0
1551805254.532747, 0
1551805255.220590, 0
1551805255.905033, 0
1551805256.533037, 0
1551805257.148062, 0
1551805257.761845, 0
1551805258.371083, 0
1551805259.216713, 0
1551805260.206253, 0
1551805261.369182, 0
1551805262.347893, 0
1551805263.207379, 0
1551805263.833462, 0
1551805264.426355, 0
1551805265.059928, 0
1551805265.699344, 0
1551805266.354592, 0
1551805267.019550, 0
1551805267.686573, 0
1551805268.355696, 0
1551805269.138456, 0
1551805269.916038, 0
1551805270.583842, 0
1551805271.007353, 0
