time,est_amp,est_freq,est_phase
1553203978.332540, 78.595347, 0.044366, 0.047999
1553203978.418924, 144.370877, 0.042264, 2.384805
1553203978.500080, 239.561199, 0.044982, 3.447316
1553203978.579148, 415.949800, 0.031478, 3.141593
1553203978.613582, 494.026689, 0.026417, 5.838784
1553203978.705217, 570.722904, 0.022181, 8.247722
1553203978.780696, 689.375812, 0.023632, 8.933516
1553203978.860092, 713.906039, 0.020874, 10.630997
1553203978.928954, 831.993089, 0.020766, 11.722566
1553203979.030751, 814.855106, 0.020350, 12.882312
1553203979.115437, 790.693129, 0.021010, 13.822841
1553203979.197708, 740.677605, 0.020877, 14.878095
1553203979.286633, 708.319354, 0.021844, 15.738602
1553203979.362336, 698.154828, 0.020539, 16.952577
1553203979.440594, 640.807702, 0.018293, 18.207387
1553203979.529900, 582.440716, 0.014405, 19.852186
1553203979.613787, 565.573876, 0.013174, 20.735566
1553203979.699407, 458.500102, 0.011820, 21.703638
1553203979.782359, 443.723061, 0.009411, 22.847895
1553203979.863215, 411.837514, 0.010762, 23.094464
1553203979.939242, 400.658902, 0.010374, 23.653455
1553203980.016649, 388.896716, 0.009931, 24.224817
1553203980.102925, 386.120935, 0.009913, 24.748484
1553203980.193285, 403.910584, 0.010218, 25.223613
1553203980.273866, 414.828687, 0.010497, 25.678279
1553203980.351862, 381.250810, 0.014042, 25.678279
1553203980.435364, 423.539310, 0.017572, 25.678279
1553203980.521233, 401.997843, 0.019719, 26.081662
1553203980.682065, 432.986361, 0.021059, 26.891412
1553203980.748407, 472.365706, 0.021996, 27.718143
1553203980.824674, 485.420212, 0.023730, 28.475051
1553203980.899253, 491.012113, 0.024291, 29.554419
1553203980.976840, 490.025983, 0.024234, 30.785189
1553203981.155340, 486.430822, 0.023728, 32.079805
1553203981.246398, 389.977490, 0.023807, 33.215042
1553203981.311569, 406.616345, 0.028868, 33.899990
1553203981.398961, 433.399189, 0.030080, 34.978012
1553203981.472620, 408.750200, 0.029523, 36.484944
1553203981.560418, 433.360775, 0.029336, 37.940394
1553203981.656309, 425.081792, 0.027339, 39.589457
1553203981.765470, 437.420573, 0.021137, 42.521170
1553203981.818526, 563.632588, 0.022147, 43.343557
1553203981.894938, 592.466431, 0.021045, 44.627077
1553203981.974129, 604.034009, 0.019923, 45.857006
1553203982.064508, 597.129113, 0.019776, 46.867803
1553203982.255071, 617.477857, 0.018429, 48.165727
1553203982.268275, 659.573816, 0.017876, 49.167564
1553203982.345651, 645.921164, 0.017273, 50.137003
1553203982.433906, 658.499019, 0.016879, 51.114466
1553203982.526909, 672.286830, 0.016830, 51.970062
1553203982.614057, 660.083655, 0.017523, 52.736392
1553203982.698337, 675.652598, 0.017954, 53.537841
1553203982.775242, 673.092543, 0.018436, 54.314783
1553203982.863204, 710.863863, 0.017629, 55.336621
1553203982.937500, 731.834048, 0.017752, 56.174036
1553203983.016812, 776.312153, 0.017939, 57.084434
1553203983.102826, 754.907761, 0.018153, 57.984504
1553203983.189198, 763.033150, 0.019834, 58.699078
1553203983.271655, 790.730749, 0.020808, 59.462912
1553203983.370187, 794.776667, 0.023999, 59.936544
1553203983.470834, 751.053742, 0.025139, 60.888558
