time, phase
1551458424.220469, 0
1551458424.389051, 1
1551458424.704883, 2
1551458424.888974, 3
1551458425.191259, 0
1551458425.317940, 1
1551458425.370782, 2
1551458425.443107, 3
1551458425.509493, 0
1551458425.605157, 1
1551458425.704502, 2
1551458425.785851, 3
1551458425.870404, 0
1551458425.988815, 1
1551458426.084467, 2
1551458426.178404, 3
1551458426.308672, 0
1551458426.410912, 1
1551458426.579212, 2
1551458426.659137, 3
1551458426.729081, 0
1551458426.817365, 1
1551458426.923780, 2
1551458427.039445, 3
1551458427.177058, 0
1551458427.271184, 1
1551458427.419532, 2
1551458427.506198, 3
1551458427.589855, 0
1551458427.690713, 1
1551458427.789650, 2
1551458427.906081, 3
1551458427.987547, 0
1551458428.097514, 1
1551458428.228710, 2
1551458428.360410, 3
1551458428.457770, 0
1551458428.558549, 1
1551458428.690845, 2
1551458428.763464, 3
1551458428.834911, 0
1551458428.956330, 1
1551458429.067353, 2
1551458429.166872, 3
1551458429.265047, 0
1551458429.373252, 1
1551458429.489878, 2
1551458429.600805, 3
1551458429.744721, 0
1551458429.848081, 1
1551458429.957644, 2
1551458430.067000, 3
1551458430.210323, 0
1551458430.357433, 1
1551458430.509600, 2
1551458430.654020, 3
1551458430.798547, 0
1551458430.959146, 1
1551458431.143165, 2
1551458431.267761, 3
1551458431.448870, 0
1551458431.591807, 1
1551458431.797155, 2
1551458431.957565, 3
1551458432.139481, 0
1551458432.264644, 1
1551458432.563402, 2
1551458432.738263, 3
1551458432.869115, 0
1551458433.010019, 1
1551458433.277923, 2
1551458433.410616, 3
1551458433.533535, 0
1551458433.685193, 1
1551458433.853724, 2
1551458433.954276, 3
1551458434.060541, 0
1551458434.195678, 1
1551458434.330656, 2
1551458434.452487, 3
1551458434.576624, 0
1551458434.685555, 1
1551458434.799360, 2
1551458434.886229, 3
1551458435.009574, 0
1551458435.130524, 1
1551458435.249552, 2
1551458435.336825, 3
