time,phase_from_reg,phase_for_plbck,plbck_pos
1551390629.219815, 0.052610, 0.000000, 0.000000
1551390629.320240, 2.438045, 0.000000, 0.000000
1551390629.392888, 0.000000, 0.000000, 0.000000
1551390629.465174, 0.000000, 0.000000, 0.000000
1551390629.520757, 0.007805, 0.000000, 0.000000
1551390629.619864, 0.007805, 0.000000, 0.000000
1551390629.737700, 1.272197, 0.000000, 0.000000
1551390629.837736, 3.076009, 0.000000, 0.000000
1551390629.939765, 4.165765, 0.000000, 0.000000
1551390630.026820, 4.900566, 0.000000, 0.000000
1551390630.085839, 6.976787, 0.000000, 0.000000
1551390630.182692, 0.000000, 0.000000, 0.000000
1551390630.258699, 0.344268, 0.000000, 0.000000
1551390630.362974, 2.442522, 0.000000, 0.000000
1551390630.544048, 3.988811, 0.000000, 0.000000
1551390630.641408, 0.000000, 0.000000, 0.000000
1551390630.770399, 0.000000, 0.000000, 0.000000
1551390630.839393, 1.850937, 0.000000, 0.000000
1551390630.919104, 0.000000, 0.000000, 0.000000
1551390631.050522, 2.339513, 0.000000, 0.000000
1551390631.157846, 4.447829, 0.000000, 0.000000
1551390631.248904, 6.005156, 0.000000, 0.000000
1551390631.345089, 8.453968, 0.000000, 0.000000
1551390631.429087, 9.351214, 0.000000, 0.000000
1551390631.540254, 10.321689, 0.000000, 0.000000
1551390631.645669, 0.000000, 0.000000, 0.000000
1551390631.702950, 1.570796, 0.000000, 0.000000
1551390631.739036, 1.570796, 0.000000, 0.000000
1551390631.803112, 1.570796, 0.000000, 0.000000
1551390631.894883, 1.570796, 0.000000, 0.000000
1551390631.995588, 1.571440, 0.000000, 0.000000
1551390632.100457, 3.150245, 0.000000, 0.000000
1551390632.172911, 3.593535, 0.000000, 0.000000
1551390632.340631, 4.865043, 0.000000, 0.000000
1551390632.378094, 5.183166, 0.000000, 0.000000
1551390632.523245, 6.526339, 0.000000, 0.000000
1551390632.622811, 7.810733, 0.000000, 0.000000
1551390632.654779, 7.811237, 0.000000, 0.000000
1551390632.799536, 8.323928, 0.000000, 0.000000
1551390632.899350, 8.807065, 0.000000, 0.000000
1551390632.946300, 10.136057, 0.000000, 0.000000
1551390633.123143, 10.892173, 0.000000, 0.000000
1551390633.230472, 12.406364, 0.000000, 0.000000
1551390633.304947, 12.406364, 0.000000, 0.000000
1551390633.316035, 12.406364, 0.000000, 0.000000
1551390633.399325, 12.860315, 0.000000, 0.000000
1551390633.495558, 14.156632, 0.000000, 0.000000
1551390633.591469, 15.844597, 0.000000, 0.000000
1551390633.708010, 17.241877, 0.000000, 0.000000
1551390633.740164, 17.604071, 0.362194, 0.362194
1551390633.873099, 18.967340, 1.725463, 1.725463
1551390633.948143, 19.449302, 2.207425, 2.207425
1551390634.073286, 19.870760, 2.628883, 2.628883
1551390634.149472, 19.870760, 2.628883, 2.628883
1551390634.288475, 20.772962, 3.531084, 3.531084
1551390634.441882, 22.238078, 4.996201, 4.996201
1551390634.559023, 24.365457, 7.123579, 7.123579
1551390634.630954, 28.274334, 11.032457, 11.032457
1551390634.669503, 31.128632, 13.886755, 13.886755
1551390634.735547, 33.539973, 16.298096, 16.298096
1551390634.828065, 34.090991, 16.849114, 16.849114
1551390634.937998, 35.143664, 17.901787, 17.901787
1551390635.006171, 36.526353, 19.284476, 19.284476
1551390635.087486, 37.413905, 20.172028, 20.172028
1551390635.162486, 38.436802, 21.194925, 21.194925
1551390635.250204, 39.537008, 22.295131, 22.295131
1551390635.350629, 40.743200, 23.501323, 23.501323
1551390635.495321, 41.879268, 24.637391, 24.637391
1551390635.582318, 43.162324, 25.920447, 25.920447
1551390635.658176, 44.291619, 27.049741, 27.049741
1551390635.742870, 45.183974, 27.942097, 27.942097
1551390635.833897, 46.449152, 29.207275, 29.207275
1551390635.932399, 47.682115, 30.440238, 30.440238
1551390636.029668, 49.021231, 31.779354, 31.779354
1551390636.113540, 50.384681, 33.142804, 33.142804
1551390636.214176, 51.464166, 34.222289, 34.222289
1551390636.306969, 52.602183, 35.360306, 35.360306
1551390636.400848, 53.599548, 36.357671, 36.357671
1551390636.487878, 54.740416, 37.498538, 37.498538
1551390636.560084, 56.147940, 38.906062, 38.906062
1551390636.652441, 57.506439, 40.264562, 40.264562
1551390636.738155, 58.746907, 41.505030, 41.505030
1551390636.823000, 59.895277, 42.653400, 42.653400
1551390636.903757, 61.222942, 43.981065, 43.981065
1551390637.002054, 62.422376, 45.180498, 45.180498
1551390637.089303, 63.517503, 46.275626, 46.275626
1551390637.202405, 64.574626, 47.332749, 47.332749
1551390637.300574, 65.817074, 48.575197, 48.575197
1551390637.422114, 66.982355, 49.740478, 49.740478
1551390637.477713, 68.360400, 51.118523, 51.118523
1551390637.566542, 69.803033, 52.561156, 52.561156
1551390637.649096, 70.909718, 53.667841, 53.667841
1551390637.733097, 72.492948, 55.251071, 55.251071
1551390637.826856, 73.761566, 56.519689, 56.519689
1551390637.924553, 75.563001, 58.321124, 58.321124
1551390638.007349, 77.044477, 59.802600, 59.802600
1551390638.138399, 78.034721, 60.792844, 60.792844
1551390638.253472, 79.224735, 61.982858, 61.982858
1551390638.316910, 80.435974, 63.194097, 63.194097
1551390638.420289, 81.267232, 64.025355, 64.025355
1551390638.504310, 82.376314, 65.134437, 65.134437
1551390638.591459, 83.744271, 66.502394, 66.502394
1551390638.676477, 84.886777, 67.644900, 67.644900
1551390638.779550, 86.452213, 69.210336, 69.210336
1551390638.867352, 87.470436, 70.228559, 70.228559
1551390638.951915, 88.681599, 71.439721, 71.439721
1551390639.104638, 89.403486, 72.161609, 72.161609
1551390639.182727, 90.263772, 73.021895, 73.021895
1551390639.256606, 91.261213, 74.019336, 74.019336
1551390639.348098, 92.383087, 75.141210, 75.141210
1551390639.454121, 93.184748, 75.942871, 75.942871
1551390639.553909, 94.224971, 76.983094, 76.983094
1551390639.662582, 94.853975, 77.612098, 77.612098
1551390639.801292, 95.281584, 78.039707, 78.039707
1551390639.872211, 95.427576, 78.185699, 78.185699
1551390639.942339, 95.841316, 78.599439, 78.599439
1551390640.008526, 96.412893, 79.171016, 79.171016
1551390640.115122, 97.003331, 79.761453, 79.761453
1551390640.208183, 98.061628, 80.819751, 80.819751
1551390640.324766, 100.360456, 83.118579, 83.118579
1551390640.405830, 100.405996, 83.164119, 83.164119
1551390640.460191, 100.405996, 83.164119, 83.164119
1551390640.601069, 100.405996, 83.164119, 83.164119
