time,palm_pos,palm_vel,span
1546615448.642951, 0.000000, 0.000000, 0.000000
1546615448.656152, 0.000000, 0.000000, 0.000000
1546615448.661886, 0.000000, 0.000000, 0.000000
1546615448.667380, 0.000000, 0.000000, 0.000000
1546615448.672878, 0.000000, 0.000000, 0.000000
1546615448.678066, 0.000000, 0.000000, 0.000000
1546615448.683737, 0.000000, 0.000000, 0.000000
1546615448.689986, 0.000000, 0.000000, 0.000000
1546615448.695478, 0.000000, 0.000000, 0.000000
1546615448.701203, 0.000000, 0.000000, 0.000000
1546615448.706397, 0.000000, 0.000000, 0.000000
1546615448.711661, 0.000000, 0.000000, 0.000000
1546615448.716781, 0.000000, 0.000000, 0.000000
1546615448.722192, 0.000000, 0.000000, 0.000000
1546615448.727777, 0.000000, 0.000000, 0.000000
1546615448.733496, 0.000000, 0.000000, 0.000000
1546615448.740888, 0.000000, 0.000000, 0.000000
1546615448.746614, 0.000000, 0.000000, 0.000000
1546615448.751871, 0.000000, 0.000000, 0.000000
1546615448.759490, 0.000000, 0.000000, 0.000000
1546615448.765241, 0.000000, 0.000000, 0.000000
1546615448.771002, 0.000000, 0.000000, 0.000000
1546615448.776740, 0.000000, 0.000000, 0.000000
1546615448.782006, 0.000000, 0.000000, 0.000000
1546615448.787818, 0.000000, 0.000000, 0.000000
1546615448.793539, 0.000000, 0.000000, 0.000000
1546615448.798720, 0.000000, 0.000000, 0.000000
1546615448.804308, 0.000000, 0.000000, 0.000000
1546615448.809601, 0.000000, 0.000000, 0.000000
1546615448.814697, 0.000000, 0.000000, 0.000000
1546615448.819804, 0.000000, 0.000000, 0.000000
1546615448.824936, 0.000000, 0.000000, 0.000000
1546615448.830639, 0.000000, 0.000000, 0.000000
1546615448.835793, 0.000000, 0.000000, 0.000000
1546615448.841383, 0.000000, 0.000000, 0.000000
1546615448.847072, 0.000000, 0.000000, 0.000000
1546615448.852760, 0.000000, 0.000000, 0.000000
1546615448.858466, 0.000000, 0.000000, 0.000000
1546615448.863876, 0.000000, 0.000000, 0.000000
1546615448.869064, 0.000000, 0.000000, 0.000000
1546615448.874368, 0.000000, 0.000000, 0.000000
1546615448.879484, 0.000000, 0.000000, 0.000000
1546615448.884585, 0.000000, 0.000000, 0.000000
1546615448.890128, 0.000000, 0.000000, 0.000000
1546615448.895641, 0.000000, 0.000000, 0.000000
1546615448.900750, 0.000000, 0.000000, 0.000000
1546615448.905871, 0.000000, 0.000000, 0.000000
1546615448.911140, 0.000000, 0.000000, 0.000000
1546615448.916227, 0.000000, 0.000000, 0.000000
1546615448.921438, 0.000000, 0.000000, 0.000000
1546615448.926975, 0.000000, 0.000000, 0.000000
1546615448.932347, 0.000000, 0.000000, 0.000000
1546615448.937993, 0.000000, 0.000000, 0.000000
1546615448.943363, 0.000000, 0.000000, 0.000000
1546615448.948533, 0.000000, 0.000000, 0.000000
1546615448.953622, 0.000000, 0.000000, 0.000000
1546615448.959084, 0.000000, 0.000000, 0.000000
1546615448.964219, 0.000000, 0.000000, 0.000000
1546615448.969786, 0.000000, 0.000000, 0.000000
1546615448.975025, 0.000000, 0.000000, 0.000000
1546615448.980111, 0.000000, 0.000000, 0.000000
1546615448.985392, 0.000000, 0.000000, 0.000000
1546615448.991117, 0.000000, 0.000000, 0.000000
1546615448.996833, 0.000000, 0.000000, 0.000000
1546615449.002437, 0.000000, 0.000000, 0.000000
1546615449.007822, 0.000000, 0.000000, 0.000000
1546615449.012919, 0.000000, 0.000000, 0.000000
1546615449.018080, 0.000000, 0.000000, 0.000000
1546615449.023195, 0.000000, 0.000000, 0.000000
1546615449.028637, 0.000000, 0.000000, 0.000000
1546615449.033697, 0.000000, 0.000000, 0.000000
1546615449.038770, 0.000000, 0.000000, 0.000000
1546615449.043915, 0.000000, 0.000000, 0.000000
1546615449.049028, 0.000000, 0.000000, 0.000000
1546615449.054715, 0.000000, 0.000000, 0.000000
1546615449.059806, 0.000000, 0.000000, 0.000000
1546615449.064903, 0.000000, 0.000000, 0.000000
1546615449.070594, 0.000000, 0.000000, 0.000000
1546615449.075738, 0.000000, 0.000000, 0.000000
1546615449.081427, 0.000000, 0.000000, 0.000000
1546615449.086491, 0.000000, 0.000000, 0.000000
1546615449.092168, 0.000000, 0.000000, 0.000000
1546615449.097305, 0.000000, 0.000000, 0.000000
1546615449.102384, 0.000000, 0.000000, 0.000000
1546615449.107464, 0.000000, 0.000000, 0.000000
1546615449.112568, 0.000000, 0.000000, 0.000000
1546615449.118145, 0.000000, 0.000000, 0.000000
1546615449.123822, 0.000000, 0.000000, 0.000000
1546615449.129352, 0.000000, 0.000000, 0.000000
1546615449.134514, 0.000000, 0.000000, 0.000000
1546615449.140203, 0.000000, 0.000000, 0.000000
1546615449.145511, 0.000000, 0.000000, 0.000000
1546615449.150941, 0.000000, 0.000000, 0.000000
1546615449.156651, 0.000000, 0.000000, 0.000000
1546615449.162370, 0.000000, 0.000000, 0.000000
1546615449.168069, 0.000000, 0.000000, 0.000000
1546615449.173732, 0.000000, 0.000000, 0.000000
1546615449.179438, 0.000000, 0.000000, 0.000000
1546615449.184551, 0.000000, 0.000000, 0.000000
1546615449.189949, 0.000000, 0.000000, 0.000000
1546615449.195423, 0.000000, 0.000000, 0.000000
1546615449.200704, 0.000000, 0.000000, 0.000000
1546615449.206400, 0.000000, 0.000000, 0.000000
1546615449.211492, 0.000000, 0.000000, 0.000000
1546615449.216715, 0.000000, 0.000000, 0.000000
1546615449.222471, 0.000000, 0.000000, 0.000000
1546615449.228182, 0.000000, 0.000000, 0.000000
1546615449.233313, 0.000000, 0.000000, 0.000000
1546615449.239101, 0.000000, 0.000000, 0.000000
1546615449.244766, 0.000000, 0.000000, 0.000000
1546615449.250503, 0.000000, 0.000000, 0.000000
1546615449.256195, 0.000000, 0.000000, 0.000000
1546615449.261855, 0.000000, 0.000000, 0.000000
1546615449.267292, 0.000000, 0.000000, 0.000000
1546615449.272627, 0.000000, 0.000000, 0.000000
1546615449.278088, 0.000000, 0.000000, 0.000000
1546615449.283813, 0.000000, 0.000000, 0.000000
1546615449.289189, 0.000000, 0.000000, 0.000000
1546615449.294374, 0.000000, 0.000000, 0.000000
1546615449.300121, 0.000000, 0.000000, 0.000000
1546615449.305585, 0.000000, 0.000000, 0.000000
1546615449.310702, 0.000000, 0.000000, 0.000000
1546615449.315823, 0.000000, 0.000000, 0.000000
1546615449.321521, 0.000000, 0.000000, 0.000000
1546615449.326635, 0.000000, 0.000000, 0.000000
1546615449.332024, 0.000000, 0.000000, 0.000000
1546615449.337738, 0.000000, 0.000000, 0.000000
1546615449.343454, 0.000000, 0.000000, 0.000000
1546615449.349083, 0.000000, 0.000000, 0.000000
1546615449.354772, 0.000000, 0.000000, 0.000000
1546615449.360055, 0.000000, 0.000000, 0.000000
1546615449.365163, 0.000000, 0.000000, 0.000000
1546615449.370248, 0.000000, 0.000000, 0.000000
1546615449.375967, 0.000000, 0.000000, 0.000000
1546615449.381707, 0.000000, 0.000000, 0.000000
1546615449.387513, 0.000000, 0.000000, 0.000000
1546615449.392889, 0.000000, 0.000000, 0.000000
1546615449.398384, 0.000000, 0.000000, 0.000000
1546615449.404305, 0.000000, 0.000000, 0.000000
1546615449.409675, 0.000000, 0.000000, 0.000000
1546615449.415396, 0.000000, 0.000000, 0.000000
1546615449.421098, 0.000000, 0.000000, 0.000000
1546615449.426694, 0.000000, 0.000000, 0.000000
1546615449.432397, 0.000000, 0.000000, 0.000000
1546615449.437563, 0.000000, 0.000000, 0.000000
1546615449.442757, 0.000000, 0.000000, 0.000000
1546615449.448493, 0.000000, 0.000000, 0.000000
1546615449.454211, 0.000000, 0.000000, 0.000000
1546615449.459805, 0.000000, 0.000000, 0.000000
1546615449.465576, 0.000000, 0.000000, 0.000000
1546615449.470822, 0.000000, 0.000000, 0.000000
1546615449.476538, 0.000000, 0.000000, 0.000000
1546615449.481668, 0.000000, 0.000000, 0.000000
1546615449.486782, 0.000000, 0.000000, 0.000000
1546615449.492209, 0.000000, 0.000000, 0.000000
1546615449.497903, 0.000000, 0.000000, 0.000000
1546615449.503014, 0.000000, 0.000000, 0.000000
1546615449.508121, 0.000000, 0.000000, 0.000000
1546615449.513456, 0.000000, 0.000000, 0.000000
1546615449.518840, 0.000000, 0.000000, 0.000000
1546615449.524179, 0.000000, 0.000000, 0.000000
1546615449.529969, 0.000000, 0.000000, 0.000000
1546615449.535157, 0.000000, 0.000000, 0.000000
1546615449.540325, 0.000000, 0.000000, 0.000000
1546615449.545974, 0.000000, 0.000000, 0.000000
1546615449.551692, 0.000000, 0.000000, 0.000000
1546615449.557425, 0.000000, 0.000000, 0.000000
1546615449.562579, 0.000000, 0.000000, 0.000000
1546615449.567732, 0.000000, 0.000000, 0.000000
1546615449.573189, 0.000000, 0.000000, 0.000000
1546615449.579319, 0.000000, 0.000000, 0.000000
1546615449.585072, 0.000000, 0.000000, 0.000000
1546615449.591556, 0.000000, 0.000000, 0.000000
1546615449.596737, 0.000000, 0.000000, 0.000000
1546615449.602009, 0.000000, 0.000000, 0.000000
1546615449.607193, 0.000000, 0.000000, 0.000000
1546615449.612411, 0.000000, 0.000000, 0.000000
1546615449.617736, 0.000000, 0.000000, 0.000000
1546615449.623438, 0.000000, 0.000000, 0.000000
1546615449.628547, 0.000000, 0.000000, 0.000000
1546615449.633648, 0.000000, 0.000000, 0.000000
1546615449.639296, 0.000000, 0.000000, 0.000000
1546615449.644736, 0.000000, 0.000000, 0.000000
1546615449.650493, 0.000000, 0.000000, 0.000000
1546615449.656215, 0.000000, 0.000000, 0.000000
1546615449.661752, 0.000000, 0.000000, 0.000000
1546615449.666966, 0.000000, 0.000000, 0.000000
1546615449.672312, 0.000000, 0.000000, 0.000000
1546615449.677793, 0.000000, 0.000000, 0.000000
1546615449.683525, 0.000000, 0.000000, 0.000000
1546615449.689248, 0.000000, 0.000000, 0.000000
1546615449.694963, 0.000000, 0.000000, 0.000000
1546615449.700210, 0.000000, 0.000000, 0.000000
1546615449.705761, 0.000000, 0.000000, 0.000000
1546615449.711001, 0.000000, 0.000000, 0.000000
1546615449.716138, 0.000000, 0.000000, 0.000000
1546615449.721928, 0.000000, 0.000000, 0.000000
1546615449.727137, 0.000000, 0.000000, 0.000000
1546615449.732834, 0.000000, 0.000000, 0.000000
1546615449.738575, 0.000000, 0.000000, 0.000000
1546615449.744272, 0.000000, 0.000000, 0.000000
1546615449.749988, 0.000000, 0.000000, 0.000000
1546615449.755728, 0.000000, 0.000000, 0.000000
1546615449.761613, 0.000000, 0.000000, 0.000000
1546615449.767277, 0.000000, 0.000000, 0.000000
1546615449.772821, 0.000000, 0.000000, 0.000000
1546615449.777926, 0.000000, 0.000000, 0.000000
1546615449.783663, 0.000000, 0.000000, 0.000000
1546615449.788882, 0.000000, 0.000000, 0.000000
1546615449.794575, 0.000000, 0.000000, 0.000000
1546615449.800283, 0.000000, 0.000000, 0.000000
1546615449.805934, 0.000000, 0.000000, 0.000000
1546615449.811124, 0.000000, 0.000000, 0.000000
1546615449.816300, 0.000000, 0.000000, 0.000000
1546615449.821937, 0.000000, 0.000000, 0.000000
1546615449.827024, 0.000000, 0.000000, 0.000000
1546615449.832326, 0.000000, 0.000000, 0.000000
1546615449.837480, 0.000000, 0.000000, 0.000000
1546615449.842691, 0.000000, 0.000000, 0.000000
1546615449.847905, 0.000000, 0.000000, 0.000000
1546615449.853085, 0.000000, 0.000000, 0.000000
1546615449.858638, 0.000000, 0.000000, 0.000000
1546615449.864321, 0.000000, 0.000000, 0.000000
1546615449.870045, 0.000000, 0.000000, 0.000000
1546615449.875357, 0.000000, 0.000000, 0.000000
1546615449.880584, 0.000000, 0.000000, 0.000000
1546615449.886279, 0.000000, 0.000000, 0.000000
1546615449.891454, 0.000000, 0.000000, 0.000000
1546615449.897189, 0.000000, 0.000000, 0.000000
1546615449.902491, 0.000000, 0.000000, 0.000000
1546615449.907627, 0.000000, 0.000000, 0.000000
1546615449.912757, 0.000000, 0.000000, 0.000000
1546615449.918038, 0.000000, 0.000000, 0.000000
1546615449.923744, 0.000000, 0.000000, 0.000000
1546615449.929704, 0.000000, 0.000000, 0.000000
1546615449.935376, 0.000000, 0.000000, 0.000000
1546615449.941096, 0.000000, 0.000000, 0.000000
1546615449.947395, 0.000000, 0.000000, 0.000000
1546615449.952557, 0.000000, 0.000000, 0.000000
1546615449.957645, 0.000000, 0.000000, 0.000000
1546615449.962952, 0.000000, 0.000000, 0.000000
1546615449.968763, 0.000000, 0.000000, 0.000000
1546615449.974141, 0.000000, 0.000000, 0.000000
1546615449.979911, 0.000000, 0.000000, 0.000000
1546615449.985023, 0.000000, 0.000000, 0.000000
1546615449.990771, 0.000000, 0.000000, 0.000000
1546615449.995893, 0.000000, 0.000000, 0.000000
1546615450.001616, 0.000000, 0.000000, 0.000000
1546615450.006863, 0.000000, 0.000000, 0.000000
1546615450.012353, 0.000000, 0.000000, 0.000000
1546615450.017587, 0.000000, 0.000000, 0.000000
1546615450.023300, 0.000000, 0.000000, 0.000000
1546615450.029152, 0.000000, 0.000000, 0.000000
1546615450.034937, 0.000000, 0.000000, 0.000000
1546615450.040952, 0.000000, 0.000000, 0.000000
1546615450.046436, 0.000000, 0.000000, 0.000000
1546615450.051885, 0.000000, 0.000000, 0.000000
1546615450.057066, 0.000000, 0.000000, 0.000000
1546615450.062540, 0.000000, 0.000000, 0.000000
1546615450.067695, 0.000000, 0.000000, 0.000000
1546615450.073454, 0.000000, 0.000000, 0.000000
1546615450.079697, 0.000000, 0.000000, 0.000000
1546615450.085152, 0.000000, 0.000000, 0.000000
1546615450.090327, 0.000000, 0.000000, 0.000000
1546615450.095649, 0.000000, 0.000000, 0.000000
1546615450.100936, 0.000000, 0.000000, 0.000000
1546615450.106051, 0.000000, 0.000000, 0.000000
1546615450.111544, 0.000000, 0.000000, 0.000000
1546615450.117235, 0.000000, 0.000000, 0.000000
1546615450.122960, 0.000000, 0.000000, 0.000000
1546615450.128203, 0.000000, 0.000000, 0.000000
1546615450.133911, 0.000000, 0.000000, 0.000000
1546615450.139363, 0.000000, 0.000000, 0.000000
1546615450.155098, 0.000000, 0.000000, 0.000000
1546615450.160843, 0.000000, 0.000000, 0.000000
1546615450.167597, 0.000000, 0.000000, 0.000000
1546615450.172942, 0.000000, 0.000000, 0.000000
1546615450.179559, 0.000000, 0.000000, 0.000000
1546615450.185641, 0.000000, 0.000000, 0.000000
1546615450.191286, 0.000000, 0.000000, 0.000000
1546615450.197035, 0.000000, 0.000000, 0.000000
1546615450.202788, 0.000000, 0.000000, 0.000000
1546615450.208525, 0.000000, 0.000000, 0.000000
1546615450.214245, 0.000000, 0.000000, 0.000000
1546615450.219524, 0.000000, 0.000000, 0.000000
1546615450.224895, 0.000000, 0.000000, 0.000000
1546615450.231709, 0.000000, 0.000000, 0.000000
