time,beats,midi_note,midi_vel
1542730326.136901, 0.005600, 64.000000, 127.000000
1542730326.630130, 0.504000, 69.000000, 127.000000
1542730326.630424, 0.504000, 33.000000, 127.000000
1542730326.640548, 0.515200, 64.000000, 127.000000
1542730326.873484, 0.750400, 71.000000, 127.000000
1542730326.878978, 0.756000, 69.000000, 127.000000
1542730327.125339, 1.002400, 33.000000, 127.000000
1542730327.125508, 1.002400, 72.000000, 127.000000
1542730327.125608, 1.002400, 57.000000, 127.000000
1542730327.125794, 1.002400, 60.000000, 127.000000
1542730327.125917, 1.002400, 64.000000, 127.000000
1542730327.131113, 1.008000, 71.000000, 127.000000
1542730327.601020, 1.478400, 72.000000, 127.000000
1542730327.625667, 1.500800, 64.000000, 127.000000
1542730327.626287, 1.500800, 57.000000, 127.000000
1542730327.626523, 1.500800, 60.000000, 127.000000
1542730327.626682, 1.500800, 72.000000, 127.000000
1542730327.626869, 1.500800, 57.000000, 127.000000
1542730327.627101, 1.500800, 60.000000, 127.000000
1542730327.627262, 1.500800, 64.000000, 127.000000
1542730328.146577, 2.004800, 57.000000, 127.000000
1542730328.146928, 2.004800, 60.000000, 127.000000
1542730328.147105, 2.004800, 64.000000, 127.000000
1542730328.147289, 2.004800, 72.000000, 127.000000
1542730328.147465, 2.004800, 74.000000, 127.000000
1542730328.148001, 2.004800, 38.000000, 127.000000
1542730328.413297, 2.251200, 76.000000, 127.000000
1542730328.422152, 2.256800, 74.000000, 127.000000
1542730328.665055, 2.503200, 38.000000, 127.000000
1542730328.665246, 2.503200, 77.000000, 127.000000
1542730328.665379, 2.503200, 57.000000, 127.000000
1542730328.665483, 2.503200, 62.000000, 127.000000
1542730328.665563, 2.503200, 65.000000, 127.000000
1542730328.670414, 2.508800, 76.000000, 127.000000
1542730329.153464, 3.001600, 62.000000, 127.000000
1542730329.153623, 3.001600, 65.000000, 127.000000
1542730329.153711, 3.001600, 57.000000, 127.000000
1542730329.153790, 3.001600, 62.000000, 127.000000
1542730329.153863, 3.001600, 65.000000, 127.000000
1542730329.153932, 3.001600, 57.000000, 127.000000
1542730329.598204, 3.449600, 77.000000, 127.000000
1542730329.653892, 3.505600, 65.000000, 127.000000
1542730329.654089, 3.505600, 57.000000, 127.000000
1542730329.654282, 3.505600, 62.000000, 127.000000
1542730329.654916, 3.505600, 71.000000, 127.000000
1542730329.655053, 3.505600, 43.000000, 127.000000
1542730329.893283, 3.752000, 72.000000, 127.000000
1542730329.898666, 3.757600, 71.000000, 127.000000
1542730330.144695, 4.004000, 43.000000, 127.000000
1542730330.144864, 4.004000, 74.000000, 127.000000
1542730330.144937, 4.004000, 55.000000, 127.000000
1542730330.145001, 4.004000, 59.000000, 127.000000
1542730330.145063, 4.004000, 65.000000, 127.000000
1542730330.150089, 4.009600, 72.000000, 127.000000
1542730330.388336, 4.250400, 81.000000, 127.000000
1542730330.393780, 4.256000, 74.000000, 127.000000
1542730330.645180, 4.502400, 65.000000, 127.000000
1542730330.645434, 4.502400, 55.000000, 127.000000
1542730330.645622, 4.502400, 59.000000, 127.000000
1542730330.645806, 4.502400, 79.000000, 127.000000
1542730330.645965, 4.502400, 55.000000, 127.000000
1542730330.646094, 4.502400, 59.000000, 127.000000
1542730330.646192, 4.502400, 65.000000, 127.000000
1542730330.650986, 4.508000, 81.000000, 127.000000
1542730330.896212, 4.754400, 77.000000, 127.000000
1542730330.896574, 4.754400, 79.000000, 127.000000
1542730331.133088, 4.989600, 77.000000, 127.000000
1542730331.144198, 5.000800, 65.000000, 127.000000
1542730331.144362, 5.000800, 55.000000, 127.000000
1542730331.144463, 5.000800, 59.000000, 127.000000
1542730331.144903, 5.000800, 76.000000, 127.000000
1542730331.145398, 5.000800, 48.000000, 127.000000
1542730331.209959, 5.068000, 76.000000, 127.000000
1542730331.210112, 5.068000, 77.000000, 127.000000
1542730331.270675, 5.129600, 77.000000, 127.000000
1542730331.270847, 5.129600, 76.000000, 127.000000
1542730331.390723, 5.252800, 75.000000, 127.000000
1542730331.390878, 5.252800, 76.000000, 127.000000
1542730331.639476, 5.504800, 48.000000, 127.000000
1542730331.639677, 5.504800, 76.000000, 127.000000
1542730331.639833, 5.504800, 55.000000, 127.000000
1542730331.639936, 5.504800, 60.000000, 127.000000
1542730331.640086, 5.504800, 64.000000, 127.000000
1542730331.640185, 5.504800, 75.000000, 127.000000
1542730332.133979, 6.003200, 60.000000, 127.000000
1542730332.134140, 6.003200, 64.000000, 127.000000
1542730332.134223, 6.003200, 55.000000, 127.000000
1542730332.134291, 6.003200, 60.000000, 127.000000
1542730332.134356, 6.003200, 64.000000, 127.000000
1542730332.134420, 6.003200, 55.000000, 127.000000
1542730332.578417, 6.451200, 76.000000, 127.000000
1542730332.627671, 6.501600, 64.000000, 127.000000
1542730332.627842, 6.501600, 55.000000, 127.000000
1542730332.627937, 6.501600, 60.000000, 127.000000
1542730332.628058, 6.501600, 69.000000, 127.000000
1542730332.628148, 6.501600, 45.000000, 127.000000
