time,beats,midi_note,midi_vel
1552230976.628154, 0.006835, 46.000000, 95.000000
1552230976.628774, 0.006835, 75.000000, 95.000000
1552230976.888616, 0.246068, 75.000000, 99.000000
1552230976.902408, 0.252903, 73.000000, 100.000000
1552230977.111662, 0.478466, 46.000000, 104.000000
1552230977.130470, 0.498972, 73.000000, 104.000000
1552230977.134634, 0.506166, 54.000000, 105.000000
1552230977.134789, 0.506166, 61.000000, 105.000000
1552230977.134887, 0.506166, 66.000000, 105.000000
1552230977.135225, 0.506166, 78.000000, 105.000000
1552230977.517984, 0.977899, 54.000000, 113.000000
1552230977.518161, 0.977899, 61.000000, 113.000000
1552230977.518269, 0.977899, 66.000000, 113.000000
1552230977.518399, 0.977899, 78.000000, 113.000000
1552230977.541800, 1.005436, 45.000000, 113.000000
1552230977.542148, 1.005436, 75.000000, 113.000000
1552230977.794631, 1.250276, 75.000000, 112.000000
1552230977.794858, 1.250276, 73.000000, 112.000000
1552230978.026609, 1.478035, 45.000000, 111.000000
1552230978.053087, 1.495117, 73.000000, 111.000000
1552230978.055328, 1.500732, 52.000000, 110.000000
1552230978.055481, 1.500732, 57.000000, 110.000000
1552230978.055637, 1.500732, 61.000000, 110.000000
1552230978.055786, 1.500732, 67.000000, 110.000000
1552230978.055919, 1.500732, 79.000000, 110.000000
1552230978.601505, 1.978472, 52.000000, 102.000000
1552230978.601759, 1.978472, 57.000000, 102.000000
1552230978.601872, 1.978472, 61.000000, 102.000000
1552230978.601997, 1.978472, 67.000000, 102.000000
1552230978.602090, 1.978472, 79.000000, 102.000000
1552230978.631266, 2.003257, 75.000000, 101.000000
1552230979.039275, 2.248724, 75.000000, 89.000000
1552230979.044788, 2.252748, 73.000000, 89.000000
1552230979.378211, 2.498215, 73.000000, 77.000000
1552230979.383559, 2.500883, 85.000000, 76.000000
1552230980.236033, 2.735714, 85.000000, 61.000000
1552230981.193181, 3.001924, 44.000000, 45.000000
1552230981.193305, 3.001924, 68.000000, 45.000000
1552230981.512573, 3.248937, 68.000000, 60.000000
1552230981.520027, 3.253348, 69.000000, 61.000000
1552230981.803136, 3.478307, 44.000000, 75.000000
1552230981.825175, 3.495950, 69.000000, 76.000000
1552230981.831016, 3.500495, 56.000000, 77.000000
1552230981.831539, 3.500495, 61.000000, 77.000000
1552230981.831721, 3.500495, 64.000000, 77.000000
1552230981.831852, 3.500495, 68.000000, 77.000000
1552230981.890064, 3.560933, 68.000000, 78.000000
1552230981.895482, 3.566976, 69.000000, 78.000000
1552230981.948402, 3.621370, 69.000000, 79.000000
1552230981.953517, 3.627414, 68.000000, 79.000000
1552230982.075410, 3.748289, 68.000000, 81.000000
1552230982.083258, 3.754332, 67.000000, 82.000000
1552230982.291568, 3.977951, 56.000000, 86.000000
1552230982.292199, 3.977951, 61.000000, 86.000000
1552230982.292360, 3.977951, 64.000000, 86.000000
1552230982.309728, 3.996082, 67.000000, 86.000000
1552230982.313460, 4.002368, 54.000000, 86.000000
1552230982.313637, 4.002368, 56.000000, 86.000000
1552230982.313775, 4.002368, 60.000000, 86.000000
1552230982.313890, 4.002368, 68.000000, 86.000000
1552230982.520917, 4.251477, 68.000000, 84.000000
1552230982.521160, 4.251477, 76.000000, 84.000000
1552230982.715800, 4.480389, 54.000000, 82.000000
1552230982.716064, 4.480389, 56.000000, 82.000000
1552230982.716280, 4.480389, 60.000000, 82.000000
1552230982.734513, 4.500423, 76.000000, 81.000000
1552230982.734894, 4.500423, 37.000000, 81.000000
1552230982.735187, 4.500423, 73.000000, 81.000000
1552230983.024784, 4.747969, 73.000000, 73.000000
1552230983.030290, 4.752823, 61.000000, 72.000000
1552230983.292993, 4.976100, 37.000000, 64.000000
1552230983.314655, 4.995516, 61.000000, 64.000000
1552230983.321048, 5.000303, 56.000000, 63.000000
1552230983.321963, 5.000303, 64.000000, 63.000000
1552230983.322129, 5.000303, 73.000000, 63.000000
1552230983.988662, 5.474426, 56.000000, 43.000000
1552230983.989048, 5.474426, 64.000000, 43.000000
1552230984.027033, 5.503244, 56.000000, 41.000000
1552230984.027384, 5.503244, 64.000000, 41.000000
1552230984.483673, 5.949766, 73.000000, 34.000000
1552230984.512498, 5.977674, 56.000000, 34.000000
1552230984.512736, 5.977674, 64.000000, 34.000000
