time, phase
1553027203.171090, 0
1553027203.243005, 1
1553027203.461035, 2
1553027203.627708, 3
1553027203.718629, 0
1553027203.793821, 1
1553027203.927536, 2
1553027204.127046, 3
1553027204.211068, 0
1553027204.309408, 1
1553027204.466392, 2
1553027204.681828, 3
1553027204.764828, 0
1553027204.880469, 1
1553027205.021137, 2
1553027205.277579, 3
1553027205.375848, 0
1553027205.447776, 1
1553027205.639404, 2
1553027205.746601, 3
1553027205.816104, 0
1553027205.925791, 1
1553027206.045178, 2
1553027206.192642, 3
1553027206.272330, 0
1553027206.371853, 1
1553027206.494997, 2
1553027206.685270, 3
1553027206.779899, 0
1553027206.945219, 1
1553027207.120343, 2
1553027207.378778, 3
1553027207.697983, 0
1553027207.852405, 1
1553027207.936726, 2
1553027208.222044, 3
1553027208.431510, 0
1553027208.523270, 1
1553027208.571184, 2
1553027208.697302, 3
1553027208.806205, 0
1553027208.952641, 1
1553027209.111595, 2
1553027209.265193, 3
1553027209.473899, 0
1553027209.598558, 1
1553027209.645223, 2
1553027209.812223, 3
1553027209.990190, 0
1553027210.180899, 1
1553027210.490767, 2
1553027210.622768, 3
1553027210.970828, 0
1553027211.082829, 1
1553027211.199925, 2
1553027211.335808, 3
1553027211.482185, 0
1553027211.625679, 1
1553027211.697617, 2
1553027211.880225, 3
1553027211.986524, 0
1553027212.110374, 1
1553027212.170338, 2
1553027212.281557, 3
1553027212.472151, 0
1553027212.512439, 1
1553027212.559389, 2
1553027212.754207, 3
1553027212.923643, 0
1553027212.971684, 1
1553027213.025564, 2
1553027213.231739, 3
1553027213.356296, 0
1553027213.445010, 1
1553027213.536433, 2
1553027213.658005, 3
1553027213.746602, 0
1553027213.823295, 1
1553027214.002939, 2
1553027214.134881, 3
1553027214.219624, 0
1553027214.314835, 1
1553027214.436393, 2
1553027214.591389, 3
1553027214.686272, 0
1553027214.791081, 1
1553027214.918307, 2
1553027215.009839, 3
1553027215.134235, 0
1553027215.342639, 1
1553027215.381322, 2
1553027215.451931, 3
1553027215.722803, 0
1553027215.846426, 1
1553027215.890342, 2
1553027215.965707, 3
1553027216.230871, 0
1553027216.289038, 1
1553027216.468624, 2
1553027216.731399, 3
1553027216.960072, 0
1553027217.022833, 1
1553027217.243250, 2
1553027217.339600, 3
1553027217.506053, 0
1553027217.626311, 1
1553027217.762691, 2
1553027217.853452, 3
1553027217.989861, 0
1553027218.175832, 1
1553027218.430865, 2
1553027218.525995, 3
1553027219.403302, 0
1553027219.475274, 1
1553027219.525164, 2
1553027219.665065, 3
1553027219.771235, 0
1553027219.869158, 1
1553027219.990116, 2
1553027220.115996, 3
1553027220.235330, 0
1553027220.327697, 1
1553027220.473243, 2
1553027220.621338, 3
1553027220.685916, 0
1553027220.767670, 1
1553027220.924744, 2
1553027221.090436, 3
1553027221.171621, 0
1553027221.249635, 1
1553027221.409944, 2
1553027221.566493, 3
1553027221.653233, 0
1553027221.754063, 1
1553027221.971911, 2
1553027222.223289, 3
1553027222.395874, 0
1553027222.533928, 1
1553027222.639618, 2
1553027222.795095, 3
1553027223.067396, 0
1553027223.245267, 1
1553027223.436725, 2
1553027223.612652, 3
1553027223.870415, 0
1553027224.018349, 1
1553027224.162191, 2
1553027224.353372, 3
1553027224.519740, 0
1553027224.652729, 1
1553027224.780144, 2
1553027224.957162, 3
1553027225.017219, 0
1553027225.119938, 1
1553027225.310628, 2
1553027225.451155, 3
1553027225.504799, 0
1553027225.620984, 1
1553027225.737614, 2
1553027225.858888, 3
1553027225.919274, 0
1553027226.000366, 1
1553027226.164953, 2
1553027226.266989, 3
1553027226.326744, 0
1553027226.430754, 1
1553027226.556195, 2
1553027226.698091, 3
1553027226.773586, 0
1553027226.856730, 1
1553027226.982988, 2
1553027227.119213, 3
1553027227.183671, 0
1553027227.289606, 1
1553027227.451638, 2
1553027227.685354, 3
1553027227.765227, 0
1553027227.860761, 1
1553027228.022178, 2
1553027228.284378, 3
1553027228.423598, 0
1553027228.564159, 1
1553027228.721871, 2
1553027228.903985, 3
1553027229.145800, 0
1553027229.300976, 1
1553027229.490106, 2
1553027229.640642, 3
1553027230.019790, 0
1553027230.231956, 1
1553027230.379043, 2
1553027230.513865, 3
1553027230.692183, 0
1553027230.815300, 1
1553027230.945382, 2
1553027231.086720, 3
1553027231.224150, 0
1553027231.315659, 1
1553027231.434078, 2
1553027231.545945, 3
1553027231.644011, 0
1553027231.744095, 1
1553027231.855537, 2
1553027231.978694, 3
1553027232.065696, 0
1553027232.155084, 1
1553027232.257947, 2
1553027232.391046, 3
1553027232.447251, 0
1553027232.557958, 1
1553027232.678285, 2
1553027232.794492, 3
1553027232.905364, 0
1553027232.995577, 1
1553027233.058248, 2
1553027233.186891, 3
1553027233.285758, 0
1553027233.393604, 1
1553027233.471241, 2
1553027233.585512, 3
1553027233.681164, 0
1553027233.782681, 1
1553027233.948335, 2
1553027234.068168, 3
1553027234.141756, 0
1553027234.246313, 1
1553027234.370726, 2
1553027234.524439, 3
1553027234.601183, 0
1553027234.716754, 1
1553027234.828314, 2
1553027234.992035, 3
1553027235.078387, 0
1553027235.177022, 1
1553027235.324154, 2
1553027235.466503, 3
1553027235.630131, 0
1553027235.702968, 1
1553027235.805955, 2
1553027236.014655, 3
1553027236.162639, 0
1553027236.317524, 1
1553027236.414444, 2
1553027236.595585, 3
1553027236.737605, 0
1553027236.834318, 1
1553027236.999521, 2
1553027237.176351, 3
1553027237.362008, 0
1553027237.460267, 1
1553027237.588999, 2
1553027237.728490, 3
