time,est_amp,est_freq,est_phase
1553027203.207795, 51.858648, 0.046101, 0.146068
1553027203.268334, 120.486130, 0.052972, 0.316249
1553027203.324283, 143.728740, 0.039724, 3.141593
1553027203.460100, 137.084316, 0.033745, 3.883459
1553027203.547359, 208.178306, 0.022906, 4.712389
1553027203.722379, 72.169229, 0.031412, 6.978416
1553027203.762790, 316.399680, 0.028302, 9.468083
1553027203.862809, 352.568000, 0.027328, 11.197581
1553027203.949803, 337.844073, 0.026506, 12.720677
1553027204.066753, 326.276472, 0.027255, 13.753988
1553027204.178445, 368.850039, 0.027583, 15.012634
1553027204.285353, 393.664012, 0.027602, 16.433702
1553027204.405234, 411.027218, 0.027211, 17.927236
1553027204.515277, 373.988105, 0.025547, 19.650552
1553027204.637650, 376.780230, 0.025124, 20.925262
1553027204.751464, 432.064715, 0.027045, 21.845232
1553027204.884826, 447.993966, 0.027253, 23.193303
1553027204.986277, 448.817156, 0.026752, 24.651389
1553027205.098803, 401.087644, 0.025919, 26.151210
1553027205.218722, 397.642915, 0.024874, 27.536278
1553027205.333526, 410.202045, 0.024466, 28.804013
1553027205.455578, 419.314749, 0.024314, 30.102933
1553027205.551580, 394.354335, 0.024003, 31.507371
1553027205.675306, 358.471721, 0.023926, 32.693214
1553027205.783988, 317.497536, 0.027794, 33.362181
1553027205.896909, 381.625892, 0.030253, 34.252455
1553027206.010571, 380.376266, 0.031798, 35.393317
1553027206.129704, 370.642805, 0.031453, 37.040770
1553027206.244322, 372.598389, 0.031894, 38.519784
1553027206.337390, 394.237080, 0.032441, 39.981462
1553027206.451841, 398.363338, 0.031583, 41.764277
1553027206.574640, 419.831710, 0.031201, 43.408492
1553027206.711744, 415.988705, 0.029092, 45.261909
1553027206.829598, 424.646894, 0.029794, 46.636732
1553027207.059171, 425.748774, 0.030156, 48.137645
1553027207.176802, 409.616964, 0.029754, 49.705610
1553027207.426790, 383.822193, 0.029391, 51.238917
1553027207.540263, 323.292444, 0.026818, 52.968103
1553027207.732212, 315.785702, 0.025104, 54.558531
1553027207.864166, 314.551240, 0.025161, 55.840052
1553027207.943906, 317.948035, 0.022401, 57.745538
1553027208.111226, 251.498361, 0.021951, 58.958949
1553027208.353587, 244.779550, 0.025415, 59.576236
1553027208.566906, 204.797634, 0.032561, 59.622474
1553027208.690568, 207.931452, 0.035348, 60.711922
1553027208.819284, 251.667404, 0.036372, 62.346502
1553027208.946124, 273.498849, 0.036896, 63.842943
1553027209.076329, 256.391642, 0.037114, 65.507259
1553027209.235803, 280.668071, 0.034744, 67.765326
1553027209.318344, 299.654121, 0.027696, 69.115038
1553027209.500360, 324.676305, 0.027490, 70.685835
1553027209.662308, 310.386456, 0.029586, 73.639698
1553027209.781357, 319.161305, 0.029913, 75.048160
1553027209.877980, 299.744826, 0.029586, 76.475954
1553027210.004761, 298.341880, 0.029801, 77.875484
1553027210.164993, 343.844272, 0.028339, 79.493664
1553027210.491925, 349.848658, 0.028382, 80.914803
1553027210.681660, 331.115004, 0.024640, 83.237841
1553027210.777675, 336.318111, 0.025180, 84.446442
1553027211.055414, 341.550354, 0.027441, 85.291032
1553027211.170950, 338.905366, 0.029836, 86.385117
1553027211.349775, 333.935108, 0.030354, 87.788501
1553027211.481960, 331.934703, 0.032805, 88.874391
1553027211.661520, 260.645521, 0.033993, 90.394308
1553027211.867221, 287.298858, 0.037634, 91.214723
1553027212.038020, 324.716020, 0.039937, 92.814141
1553027212.168095, 338.020045, 0.042277, 94.484484
1553027212.286704, 342.021347, 0.042670, 96.425787
1553027212.497672, 365.933418, 0.046327, 97.847779
1553027212.585698, 399.561517, 0.046731, 100.098569
1553027212.797696, 377.828126, 0.044600, 102.670803
1553027212.956263, 394.170452, 0.044793, 104.929430
1553027213.049060, 384.336047, 0.043507, 107.440275
1553027213.211233, 359.431866, 0.040015, 110.056405
1553027213.356045, 395.997760, 0.039018, 112.184909
1553027213.495851, 436.566366, 0.036954, 114.707094
1553027213.611082, 433.084744, 0.037140, 116.502513
1553027213.749961, 478.390072, 0.038470, 118.156347
1553027213.866222, 482.544502, 0.037445, 120.347137
1553027214.030434, 526.806929, 0.038578, 121.922538
1553027214.187964, 564.282407, 0.039199, 123.667423
1553027214.294637, 611.934454, 0.039241, 125.649132
1553027214.450317, 576.580449, 0.038091, 127.821549
1553027214.552519, 573.518433, 0.036979, 129.882771
1553027214.688796, 602.116071, 0.036503, 131.805628
1553027214.836466, 561.413235, 0.037000, 133.591640
1553027214.984233, 538.112939, 0.037043, 135.447313
1553027215.067444, 525.115950, 0.035632, 137.478513
1553027215.293065, 466.084438, 0.036296, 139.235403
1553027215.406980, 423.007315, 0.037870, 140.789183
1553027215.483461, 420.642079, 0.036912, 142.706340
1553027215.727502, 406.147181, 0.035071, 144.848485
1553027215.868141, 354.065956, 0.036183, 146.562844
1553027215.940804, 347.936768, 0.036613, 148.243552
1553027216.126699, 314.052277, 0.034986, 150.214183
1553027216.261451, 347.277608, 0.033432, 152.399293
1553027216.333320, 330.004202, 0.032611, 154.144644
1553027216.495296, 299.176373, 0.033133, 155.592398
1553027216.788271, 296.369804, 0.029854, 157.881100
1553027216.961403, 317.556644, 0.028145, 159.715183
1553027217.043398, 282.227276, 0.030620, 160.759159
1553027217.345535, 259.331106, 0.031180, 162.171413
1553027217.451780, 249.712590, 0.030997, 163.845217
1553027217.563429, 272.705020, 0.033776, 164.837962
1553027217.731211, 301.711830, 0.034461, 166.340487
1553027217.813881, 306.586034, 0.034265, 168.076271
1553027217.935142, 312.185789, 0.033001, 169.940848
1553027218.048957, 351.614169, 0.031928, 171.895464
1553027218.409483, 369.708124, 0.033810, 173.169305
1553027218.616020, 328.564519, 0.033531, 174.920011
1553027218.725325, 333.728476, 0.027859, 177.249564
1553027218.985019, 292.838300, 0.026345, 178.871015
1553027219.083426, 209.141234, 0.032051, 179.743986
1553027219.195679, 223.723938, 0.032070, 181.317136
1553027219.363660, 246.956382, 0.032862, 182.937765
1553027219.518874, 209.750953, 0.039920, 182.937765
1553027219.627178, 378.911241, 0.041989, 184.245071
1553027219.754984, 401.112171, 0.041562, 186.349114
1553027219.888924, 405.865594, 0.038911, 189.029084
1553027220.010812, 469.387035, 0.037813, 191.218471
1553027220.106107, 469.494040, 0.036535, 193.188251
1553027220.244462, 477.639759, 0.034329, 195.469650
1553027220.353716, 530.153917, 0.033169, 197.463866
1553027220.510132, 518.081380, 0.033450, 199.068358
1553027220.662297, 530.176444, 0.034548, 200.655479
1553027220.758792, 526.358971, 0.035298, 202.235928
1553027220.864904, 529.097096, 0.035287, 203.917321
1553027221.022031, 529.032545, 0.035242, 205.606726
1553027221.143896, 552.352581, 0.034395, 207.497593
1553027221.243670, 582.000299, 0.033624, 209.388017
1553027221.338953, 557.462315, 0.031661, 211.449565
1553027221.504555, 554.382001, 0.031418, 213.075307
1553027221.631845, 547.495597, 0.030658, 214.761178
1553027221.714756, 560.854521, 0.031136, 216.206561
1553027221.835460, 568.953342, 0.029630, 218.012889
1553027221.984855, 520.393207, 0.028353, 219.677961
1553027222.088663, 500.766817, 0.026930, 221.339348
1553027222.194644, 456.388604, 0.023074, 223.216389
1553027222.320921, 522.079530, 0.020182, 224.938914
1553027222.462079, 575.941358, 0.020687, 225.928579
1553027222.611480, 516.441700, 0.021522, 227.021725
