time,beats,midi_note,midi_vel
1550926336.453824, 0.008680, 46.000000, 57.000000
1550926336.454674, 0.008680, 75.000000, 57.000000
1550926336.609018, 0.251727, 75.000000, 63.000000
1550926336.609203, 0.251727, 73.000000, 63.000000
1550926336.774530, 0.476935, 46.000000, 50.000000
1550926336.791763, 0.499517, 73.000000, 50.000000
1550926336.797491, 0.507044, 54.000000, 50.000000
1550926336.797857, 0.507044, 61.000000, 50.000000
1550926336.798349, 0.507044, 66.000000, 50.000000
1550926336.799321, 0.507044, 78.000000, 50.000000
1550926337.186094, 0.978354, 54.000000, 48.000000
1550926337.186256, 0.978354, 61.000000, 48.000000
1550926337.186366, 0.978354, 66.000000, 48.000000
1550926337.186473, 0.978354, 78.000000, 48.000000
1550926337.203639, 1.002520, 45.000000, 48.000000
1550926337.203886, 1.002520, 75.000000, 48.000000
1550926337.391776, 1.252237, 75.000000, 39.000000
1550926337.392128, 1.252237, 73.000000, 39.000000
1550926337.556092, 1.478626, 45.000000, 27.000000
1550926337.572213, 1.501518, 73.000000, 27.000000
1550926337.572403, 1.501518, 52.000000, 27.000000
1550926337.572518, 1.501518, 57.000000, 27.000000
1550926337.572633, 1.501518, 61.000000, 27.000000
1550926337.572735, 1.501518, 67.000000, 27.000000
1550926337.572853, 1.501518, 79.000000, 27.000000
1550926337.922930, 1.978267, 52.000000, 52.000000
1550926337.923216, 1.978267, 57.000000, 52.000000
1550926337.923322, 1.978267, 61.000000, 52.000000
1550926337.924362, 1.978267, 67.000000, 52.000000
1550926337.924761, 1.978267, 79.000000, 52.000000
1550926337.949000, 2.003414, 75.000000, 52.000000
1550926338.117736, 2.246495, 75.000000, 74.000000
1550926338.124188, 2.254877, 73.000000, 74.000000
1550926338.296128, 2.497958, 73.000000, 90.000000
1550926338.310606, 2.506340, 85.000000, 90.000000
1550926338.499423, 2.737626, 85.000000, 114.000000
1550926338.715252, 3.001058, 44.000000, 114.000000
1550926338.715376, 3.001058, 68.000000, 114.000000
1550926338.935259, 3.250981, 68.000000, 39.000000
1550926338.935527, 3.250981, 69.000000, 39.000000
1550926339.136961, 3.480640, 44.000000, 39.000000
1550926339.153218, 3.500904, 69.000000, 39.000000
1550926339.153392, 3.500904, 56.000000, 39.000000
1550926339.153465, 3.500904, 61.000000, 39.000000
1550926339.153527, 3.500904, 64.000000, 39.000000
1550926339.153586, 3.500904, 68.000000, 39.000000
1550926339.204613, 3.561696, 68.000000, 3.000000
1550926339.210085, 3.568451, 69.000000, 3.000000
1550926339.254991, 3.622488, 69.000000, 3.000000
1550926339.260068, 3.629243, 68.000000, 3.000000
1550926339.364658, 3.750827, 68.000000, 3.000000
1550926339.364857, 3.750827, 67.000000, 3.000000
1550926339.624267, 3.975188, 56.000000, 34.000000
1550926339.624464, 3.975188, 61.000000, 34.000000
1550926339.624696, 3.975188, 64.000000, 34.000000
1550926339.667676, 3.996840, 67.000000, 34.000000
1550926339.678510, 4.002253, 54.000000, 34.000000
1550926339.678681, 4.002253, 56.000000, 34.000000
1550926339.678966, 4.002253, 60.000000, 34.000000
1550926339.679172, 4.002253, 68.000000, 34.000000
1550926340.032614, 4.249988, 68.000000, 56.000000
1550926340.037927, 4.257396, 76.000000, 56.000000
1550926340.206855, 4.479648, 54.000000, 71.000000
1550926340.207036, 4.479648, 56.000000, 71.000000
1550926340.207140, 4.479648, 60.000000, 71.000000
1550926340.222045, 4.501873, 76.000000, 71.000000
1550926340.222486, 4.501873, 37.000000, 71.000000
1550926340.222621, 4.501873, 73.000000, 71.000000
1550926340.412334, 4.746350, 73.000000, 97.000000
1550926340.418037, 4.753758, 61.000000, 97.000000
1550926340.615220, 4.976781, 37.000000, 55.000000
1550926340.636591, 4.999505, 61.000000, 55.000000
1550926340.641897, 5.005186, 56.000000, 55.000000
1550926340.642046, 5.005186, 64.000000, 55.000000
1550926340.642120, 5.005186, 73.000000, 55.000000
1550926341.093016, 5.478318, 56.000000, 79.000000
1550926341.093189, 5.478318, 64.000000, 79.000000
1550926341.115395, 5.507171, 56.000000, 79.000000
1550926341.116080, 5.507171, 64.000000, 79.000000
1550926341.471328, 5.950034, 73.000000, 88.000000
1550926341.493247, 5.975987, 56.000000, 88.000000
1550926341.493434, 5.975987, 64.000000, 88.000000
