time, phase
1551719302.697433, 0
1551719302.801054, 1
1551719302.944367, 2
1551719303.131962, 3
1551719303.293825, 0
1551719303.387076, 1
1551719303.653322, 2
1551719303.887286, 3
1551719304.028978, 0
1551719304.208861, 1
1551719304.547347, 2
1551719304.704170, 3
1551719305.901236, 0
1551719306.052834, 1
1551719306.357913, 2
1551719306.456611, 3
1551719307.892025, 0
1551719308.024334, 1
1551719308.288694, 2
1551719308.485888, 3
1551719308.602965, 0
1551719308.713916, 1
1551719308.832160, 2
1551719308.947000, 3
1551719309.058638, 0
1551719309.161781, 1
1551719309.275131, 2
1551719309.363096, 3
1551719309.441218, 0
1551719309.559553, 1
1551719309.692539, 2
1551719309.791840, 3
1551719309.897797, 0
1551719309.990857, 1
1551719310.105171, 2
1551719310.209629, 3
1551719310.267523, 0
1551719310.353275, 1
1551719310.431901, 2
1551719310.512668, 3
1551719310.595264, 0
1551719310.692081, 1
1551719310.809300, 2
1551719310.902752, 3
1551719310.984513, 0
1551719311.053582, 1
1551719311.147540, 2
1551719311.237005, 3
1551719311.321272, 0
1551719311.400665, 1
1551719311.499139, 2
1551719311.598382, 3
1551719311.777063, 0
1551719311.838499, 1
1551719312.162581, 2
1551719312.320215, 3
1551719312.416730, 0
1551719312.513416, 1
1551719312.716744, 2
1551719312.847665, 3
1551719312.943376, 0
1551719313.030127, 1
1551719313.138981, 2
1551719313.229222, 3
1551719313.303590, 0
1551719313.399737, 1
1551719313.522966, 2
1551719313.636419, 3
1551719313.742579, 0
1551719313.844422, 1
1551719313.967414, 2
1551719314.069209, 3
1551719314.169442, 0
1551719314.240518, 1
1551719314.344361, 2
1551719314.439501, 3
1551719314.540919, 0
1551719314.624344, 1
1551719314.748060, 2
1551719314.855707, 3
1551719314.907099, 0
1551719314.984374, 1
1551719315.073679, 2
1551719315.194654, 3
1551719315.275403, 0
1551719315.334552, 1
1551719315.431636, 2
1551719315.493605, 3
1551719315.565872, 0
1551719315.657746, 1
1551719315.729926, 2
1551719315.813235, 3
1551719315.906373, 0
1551719315.974229, 1
1551719316.051886, 2
1551719316.134936, 3
1551719316.215013, 0
1551719316.287484, 1
1551719316.374366, 2
1551719316.467987, 3
1551719316.537431, 0
1551719316.625856, 1
1551719316.703489, 2
1551719316.792037, 3
1551719316.857603, 0
1551719316.950487, 1
1551719317.085362, 2
1551719317.176807, 3
1551719317.264356, 0
1551719317.322634, 1
1551719317.411929, 2
1551719317.476846, 3
1551719317.526029, 0
1551719317.636836, 1
1551719317.769872, 2
1551719317.898785, 3
1551719317.991602, 0
1551719318.089284, 1
1551719318.219455, 2
1551719318.361895, 3
1551719318.487872, 0
1551719318.630821, 1
1551719318.770417, 2
1551719318.921319, 3
1551719319.025394, 0
1551719319.160502, 1
1551719319.325452, 2
1551719319.542661, 3
1551719319.674201, 0
1551719319.801872, 1
1551719320.020862, 2
1551719320.242162, 3
1551719320.374624, 0
1551719320.487634, 1
1551719320.735277, 2
1551719320.938470, 3
1551719321.196483, 0
1551719321.290221, 1
1551719321.399868, 2
1551719321.510667, 3
1551719321.669833, 0
1551719321.822869, 1
1551719321.991208, 2
1551719322.104642, 3
1551719322.208349, 0
1551719322.300451, 1
1551719322.405325, 2
1551719322.486116, 3
1551719322.571465, 0
1551719322.671577, 1
1551719322.774122, 2
1551719322.884796, 3
1551719322.956480, 0
1551719323.047871, 1
1551719323.164690, 2
1551719323.242933, 3
1551719323.289101, 0
1551719323.355734, 1
1551719323.439164, 2
1551719323.514638, 3
1551719323.580482, 0
1551719323.687611, 1
1551719323.802620, 2
1551719323.880018, 3
1551719323.950693, 0
1551719324.033575, 1
1551719324.134209, 2
1551719324.227335, 3
1551719324.300714, 0
1551719324.388968, 1
1551719324.481945, 2
1551719324.550587, 3
1551719324.620096, 0
1551719324.706978, 1
1551719324.800791, 2
1551719324.887700, 3
1551719324.972760, 0
1551719325.067616, 1
1551719325.173865, 2
1551719325.279950, 3
1551719325.364005, 0
