time,phase_from_reg,phase_for_plbck,plbck_pos
1551720779.970213, 0.017056, 0.000000, 0.000000
1551720780.033675, 2.697797, 0.000000, 0.000000
1551720780.115775, 3.313249, 0.000000, 0.000000
1551720780.181666, 6.145701, 0.000000, 0.000000
1551720780.221817, 1.570796, 0.000000, 0.000000
1551720780.284893, 2.377731, 0.000000, 0.000000
1551720780.480136, 2.377731, 0.000000, 0.000000
1551720780.568509, 2.751437, 0.000000, 0.000000
1551720780.723113, 3.070029, 0.000000, 0.000000
1551720780.765037, 3.727809, 0.000000, 0.000000
1551720780.882047, 4.586807, 0.000000, 0.000000
1551720780.954288, 5.843755, 0.000000, 0.000000
1551720781.109386, 6.960220, 0.000000, 0.000000
1551720781.136542, 8.593254, 0.000000, 0.000000
1551720781.252786, 10.285696, 0.000000, 0.000000
1551720781.345419, 11.940208, 0.000000, 0.000000
1551720781.423599, 13.509431, 0.000000, 0.000000
1551720781.503423, 15.359853, 0.000000, 0.000000
1551720781.613852, 17.481889, 0.000000, 0.000000
1551720781.706122, 19.400671, 0.000000, 0.000000
1551720781.786720, 20.974762, 0.000000, 0.000000
1551720781.866228, 22.421030, 0.000000, 0.000000
1551720781.979670, 23.853416, 0.000000, 0.000000
1551720782.097627, 24.880984, 0.000000, 0.000000
1551720782.134661, 25.602675, 0.000000, 0.000000
1551720782.215582, 26.902696, 0.000000, 0.000000
1551720782.331351, 28.226978, 0.000000, 0.000000
1551720782.411496, 29.738906, 0.000000, 0.000000
1551720782.512990, 31.287298, 0.000000, 0.000000
1551720782.603740, 32.539625, 0.000000, 0.000000
1551720782.719032, 34.195487, 0.000000, 0.000000
1551720782.819154, 35.834081, 0.000000, 0.000000
1551720782.959446, 37.598685, 1.764604, 1.764604
1551720783.002554, 39.253404, 3.419323, 3.419323
1551720783.095099, 40.727729, 4.893649, 4.893649
1551720783.180701, 42.694390, 6.860309, 6.860309
1551720783.300444, 44.164674, 8.330593, 8.330593
1551720783.390501, 45.594464, 9.760384, 9.760384
1551720783.480766, 46.951674, 11.117593, 11.117593
1551720783.574887, 48.567586, 12.733505, 12.733505
1551720783.668525, 49.850460, 14.016379, 14.016379
1551720783.791531, 50.946848, 15.112767, 15.112767
1551720783.865956, 52.211445, 16.377364, 16.377364
1551720783.967847, 53.411599, 17.577518, 17.577518
1551720784.053732, 54.803715, 18.969634, 18.969634
1551720784.162582, 56.215496, 20.381416, 20.381416
1551720784.249758, 57.623300, 21.789219, 21.789219
1551720784.337814, 58.761027, 22.926947, 22.926947
1551720784.431210, 59.848984, 24.014903, 24.014903
1551720784.524183, 60.910479, 25.076398, 25.076398
1551720784.598068, 62.042521, 26.208440, 26.208440
1551720784.696660, 63.017884, 27.183803, 27.183803
1551720784.790619, 64.161402, 28.327321, 28.327321
1551720784.876775, 65.429414, 29.595334, 29.595334
1551720784.976549, 66.831083, 30.997002, 30.997002
1551720785.065097, 68.139052, 32.304971, 32.304971
1551720785.150605, 69.624604, 33.790523, 33.790523
1551720785.270425, 70.855828, 35.021748, 35.021748
1551720785.348055, 71.966693, 36.132612, 36.132612
1551720785.475265, 73.178008, 37.343927, 37.343927
1551720785.539008, 74.304635, 38.470554, 38.470554
1551720785.643054, 75.442187, 39.608106, 39.608106
1551720785.730825, 76.363299, 40.529218, 40.529218
1551720785.850038, 77.608946, 41.774865, 41.774865
1551720785.922419, 79.102433, 43.268353, 43.268353
1551720785.994081, 80.129029, 44.294948, 44.294948
1551720786.103103, 81.186362, 45.352281, 45.352281
1551720786.168213, 82.244601, 46.410520, 46.410520
1551720786.249010, 82.505338, 46.671257, 46.671257
1551720786.345183, 83.236003, 47.401922, 47.401922
1551720786.414433, 83.727265, 47.893185, 47.893185
1551720786.499092, 84.372013, 48.537932, 48.537932
1551720786.581749, 85.273717, 49.439637, 49.439637
1551720786.669609, 86.238432, 50.404351, 50.404351
1551720786.770971, 87.361525, 51.527444, 51.527444
1551720786.879757, 88.291830, 52.457749, 52.457749
1551720787.032193, 89.324091, 53.490010, 53.490010
1551720787.073341, 90.377353, 54.543272, 54.543272
1551720787.146616, 91.488615, 55.654534, 55.654534
1551720787.257173, 92.493708, 56.659627, 56.659627
1551720787.350057, 93.600432, 57.766351, 57.766351
1551720787.452125, 94.598352, 58.764271, 58.764271
1551720787.524334, 95.606916, 59.772835, 59.772835
1551720787.631418, 96.714099, 60.880018, 60.880018
1551720787.709617, 97.905506, 62.071425, 62.071425
1551720787.817372, 99.184145, 63.350064, 63.350064
1551720787.900677, 100.542517, 64.708436, 64.708436
1551720787.996234, 101.770105, 65.936024, 65.936024
1551720788.099530, 102.544656, 66.710575, 66.710575
1551720788.195790, 103.334842, 67.500762, 67.500762
1551720788.283682, 104.273591, 68.439510, 68.439510
1551720788.407675, 105.066978, 69.232897, 69.232897
1551720788.488106, 105.736988, 69.902907, 69.902907
1551720788.687805, 106.488698, 70.654617, 70.654617
1551720788.712182, 107.245929, 71.411848, 71.411848
1551720788.781560, 107.606339, 71.772258, 71.772258
1551720788.885898, 108.203502, 72.369421, 72.369421
1551720788.957292, 108.910486, 73.076405, 73.076405
1551720789.039001, 109.605286, 73.771205, 73.771205
1551720789.132237, 110.519360, 74.685279, 74.685279
1551720789.236721, 111.440939, 75.606858, 75.606858
1551720789.341585, 112.141314, 76.307233, 76.307233
1551720789.429763, 112.883771, 77.049691, 77.049691
1551720789.542120, 113.933772, 78.099691, 78.099691
1551720789.729984, 116.030280, 80.196200, 80.196200
1551720789.772252, 116.045380, 80.211300, 80.211300
1551720789.866872, 116.045380, 80.211300, 80.211300
1551720789.951232, 117.355143, 81.521062, 81.521062
1551720790.067831, 119.589385, 83.755304, 83.755304
1551720790.096446, 119.589385, 83.755304, 83.755304
1551720790.276707, 120.445951, 84.611870, 84.611870
1551720790.407300, 121.789442, 85.955361, 85.955361
1551720790.444122, 111.526539, 75.692458, 85.955361
1551720790.563040, 114.638812, 78.804731, 85.955361
1551720790.583627, 114.638812, 78.804731, 85.955361
1551720790.692389, 116.261276, 80.427195, 85.955361
1551720790.797571, 111.526539, 75.692458, 85.955361
1551720790.927544, 111.526539, 75.692458, 85.955361
1551720791.009492, 111.526539, 75.692458, 85.955361
1551720791.092230, 113.869662, 78.035581, 85.955361
1551720791.198268, 116.013855, 80.179774, 85.955361
1551720791.256803, 116.013855, 80.179774, 85.955361
1551720791.290946, 116.013855, 80.179774, 85.955361
1551720791.422331, 116.095076, 80.260995, 85.955361
1551720791.471711, 116.103326, 80.269246, 85.955361
1551720791.556175, 116.103326, 80.269246, 85.955361
1551720791.669784, 116.103326, 80.269246, 85.955361
1551720791.794627, 116.348024, 80.513943, 85.955361
1551720791.903392, 117.521600, 81.687519, 85.955361
1551720791.959158, 117.521600, 81.687519, 85.955361
1551720792.088795, 117.832323, 81.998242, 85.955361
1551720792.257355, 119.663110, 83.829030, 85.955361
1551720792.372946, 120.758016, 84.923935, 85.955361
1551720792.438803, 122.040206, 86.206125, 86.206125
1551720792.511078, 122.501942, 86.667861, 86.667861
1551720792.536969, 125.325350, 89.491269, 89.491269
