time, phase
1551293448.671296, 0
1551293448.733834, 1
1551293448.802863, 2
1551293448.934630, 3
1551293449.045632, 0
1551293449.129077, 1
1551293449.234481, 2
1551293449.365365, 3
1551293449.452750, 0
1551293449.547125, 1
1551293449.676058, 2
1551293449.814506, 3
1551293449.884015, 0
1551293449.967725, 1
1551293450.077595, 2
1551293450.197856, 3
1551293450.316905, 0
1551293450.437921, 1
1551293450.578717, 2
1551293450.715232, 3
1551293450.818906, 0
1551293450.901986, 1
1551293451.051319, 2
1551293451.166876, 3
1551293451.249281, 0
1551293451.342371, 1
1551293451.466151, 2
1551293451.555043, 3
1551293451.622841, 0
1551293451.723163, 1
1551293451.850872, 2
1551293451.966332, 3
1551293452.047079, 0
1551293452.160968, 1
1551293452.296530, 2
1551293452.406660, 3
1551293452.518300, 0
1551293452.700320, 1
1551293452.954372, 2
1551293453.132845, 3
1551293453.259736, 0
1551293453.388948, 1
1551293453.507725, 2
1551293453.625578, 3
1551293453.740661, 0
1551293453.968786, 1
1551293454.142823, 2
1551293454.312184, 3
1551293454.544434, 0
1551293454.732522, 1
1551293454.990598, 2
1551293455.153850, 3
1551293455.515126, 0
1551293455.864859, 1
1551293456.043326, 2
1551293456.221331, 3
1551293457.476062, 0
1551293457.796688, 1
1551293457.874265, 2
1551293457.945013, 3
1551293458.005135, 0
1551293458.155873, 1
