time, beats
1551874859.996590, 0.007098
1551874860.004116, 0.014304
1551874860.009566, 0.021510
1551874860.015480, 0.028717
1551874860.020805, 0.035923
1551874860.026109, 0.043129
1551874860.031221, 0.050335
1551874860.036460, 0.057542
1551874860.041814, 0.064748
1551874860.047002, 0.071954
1551874860.052151, 0.079160
1551874860.057977, 0.086367
1551874860.063376, 0.093573
1551874860.069945, 0.100779
1551874860.075857, 0.107985
1551874860.085954, 0.115192
1551874860.101939, 0.122398
1551874860.107749, 0.129604
1551874860.113465, 0.136810
1551874860.118669, 0.144017
1551874860.125101, 0.151223
1551874860.131967, 0.158429
1551874860.137134, 0.165635
1551874860.142343, 0.172842
1551874860.150125, 0.180048
1551874860.155839, 0.187254
1551874860.160927, 0.194460
1551874860.166183, 0.201667
1551874860.171741, 0.208873
1551874860.177784, 0.216079
1551874860.184300, 0.223285
1551874860.190038, 0.230492
1551874860.196061, 0.237698
1551874860.201533, 0.244904
1551874860.207098, 0.252110
1551874860.212585, 0.259317
1551874860.218536, 0.266523
1551874860.224296, 0.273729
1551874860.229728, 0.280935
1551874860.235172, 0.288142
1551874860.240401, 0.295348
1551874860.246340, 0.302554
1551874860.251609, 0.309760
1551874860.256867, 0.316967
1551874860.263668, 0.324173
1551874860.269846, 0.331379
1551874860.275054, 0.338585
1551874860.281014, 0.345792
1551874860.286764, 0.352998
1551874860.291985, 0.360204
1551874860.299566, 0.367410
1551874860.305438, 0.374617
1551874860.310752, 0.381823
1551874860.315987, 0.389029
1551874860.321393, 0.396235
1551874860.327099, 0.403442
1551874860.335900, 0.410648
1551874860.341681, 0.417854
1551874860.347386, 0.425060
1551874860.353031, 0.432267
1551874860.358135, 0.439473
1551874860.363444, 0.446679
1551874860.368922, 0.453886
1551874860.374610, 0.461092
1551874860.379990, 0.468298
1551874860.387160, 0.477052
1551874860.393016, 0.485807
1551874860.400878, 0.494561
1551874860.406859, 0.503316
1551874860.412244, 0.512070
1551874860.420311, 0.520824
1551874860.426129, 0.529579
1551874860.431824, 0.538333
1551874860.437560, 0.547088
1551874860.443285, 0.555842
1551874860.449003, 0.564596
1551874860.454551, 0.573351
1551874860.459942, 0.582105
1551874860.465400, 0.590859
1551874860.472633, 0.599614
1551874860.478341, 0.608368
1551874860.484053, 0.617123
1551874860.489788, 0.625877
1551874860.495330, 0.634631
1551874860.501031, 0.643386
1551874860.506406, 0.652140
1551874860.511630, 0.660895
1551874860.517128, 0.669649
1551874860.522808, 0.678403
1551874860.528470, 0.687158
1551874860.534276, 0.695912
1551874860.539417, 0.704667
1551874860.544518, 0.713421
1551874860.549692, 0.722175
1551874860.554983, 0.730930
1551874860.560157, 0.739684
1551874860.565418, 0.748439
1551874860.570706, 0.757193
1551874860.575947, 0.765947
1551874860.581178, 0.774702
1551874860.586680, 0.783456
1551874860.593389, 0.792211
1551874860.599396, 0.800965
1551874860.604619, 0.809719
1551874860.611108, 0.818474
1551874860.616770, 0.827228
1551874860.622262, 0.835982
1551874860.628710, 0.844737
1551874860.634484, 0.853491
1551874860.640647, 0.862246
1551874860.646183, 0.871000
1551874860.651950, 0.879754
1551874860.657665, 0.888509
1551874860.664746, 0.897263
1551874860.670562, 0.906018
1551874860.676187, 0.914772
1551874860.682067, 0.923526
1551874860.687770, 0.932281
1551874860.692982, 0.941035
1551874860.698432, 0.949790
1551874860.703953, 0.958544
1551874860.709039, 0.967298
1551874860.714289, 0.976053
1551874860.720251, 0.984807
1551874860.725949, 0.993562
1551874860.731839, 1.002316
