time,beats,midi_note,midi_vel
1551874859.996639, 0.007098, 44.000000, 77.000000
1551874859.997256, 0.007098, 64.000000, 77.000000
1551874859.997471, 0.007098, 76.000000, 77.000000
1551874860.387211, 0.477052, 44.000000, 71.000000
1551874860.387577, 0.477052, 64.000000, 71.000000
1551874860.387724, 0.477052, 76.000000, 71.000000
1551874860.406922, 0.503316, 49.000000, 71.000000
1551874860.407116, 0.503316, 54.000000, 71.000000
1551874860.407479, 0.503316, 58.000000, 71.000000
1551874860.407683, 0.503316, 66.000000, 71.000000
1551874860.407798, 0.503316, 78.000000, 71.000000
1551874860.714328, 0.976053, 49.000000, 64.000000
1551874860.715484, 0.976053, 54.000000, 64.000000
1551874860.715812, 0.976053, 58.000000, 64.000000
1551874860.731929, 1.002316, 49.000000, 62.000000
1551874860.732518, 1.002316, 54.000000, 62.000000
1551874860.732795, 1.002316, 58.000000, 62.000000
1551874860.903204, 1.209368, 66.000000, 62.000000
1551874860.903437, 1.209368, 78.000000, 62.000000
1551874860.945817, 1.252646, 61.000000, 52.000000
1551874860.945946, 1.252646, 73.000000, 52.000000
1551874861.173260, 1.474445, 49.000000, 50.000000
1551874861.173473, 1.474445, 54.000000, 50.000000
1551874861.173573, 1.474445, 58.000000, 50.000000
1551874861.184079, 1.485264, 61.000000, 50.000000
1551874861.184495, 1.485264, 73.000000, 50.000000
1551874861.201041, 1.501494, 35.000000, 50.000000
1551874861.201249, 1.501494, 47.000000, 50.000000
1551874861.201466, 1.501494, 63.000000, 50.000000
1551874861.202016, 1.501494, 75.000000, 50.000000
1551874861.405512, 1.738515, 63.000000, 45.000000
1551874861.405784, 1.738515, 75.000000, 45.000000
1551874861.416776, 1.752996, 66.000000, 45.000000
1551874861.416962, 1.752996, 78.000000, 45.000000
1551874861.593847, 1.977449, 35.000000, 43.000000
1551874861.594036, 1.977449, 47.000000, 43.000000
1551874861.600032, 1.984690, 66.000000, 43.000000
1551874861.600203, 1.984690, 78.000000, 43.000000
1551874861.617317, 2.006411, 51.000000, 43.000000
1551874861.617506, 2.006411, 54.000000, 43.000000
1551874861.617659, 2.006411, 59.000000, 43.000000
1551874861.617798, 2.006411, 68.000000, 43.000000
1551874861.618099, 2.006411, 80.000000, 43.000000
1551874861.957777, 2.475213, 51.000000, 55.000000
1551874861.957968, 2.475213, 54.000000, 55.000000
1551874861.958105, 2.475213, 59.000000, 55.000000
1551874861.958246, 2.475213, 68.000000, 55.000000
1551874861.958353, 2.475213, 80.000000, 55.000000
1551874861.988703, 2.506546, 51.000000, 55.000000
1551874861.989038, 2.506546, 54.000000, 55.000000
1551874861.989184, 2.506546, 59.000000, 55.000000
1551874861.989435, 2.506546, 63.000000, 55.000000
1551874861.990383, 2.506546, 75.000000, 55.000000
1551874862.369104, 2.974598, 51.000000, 75.000000
1551874862.369294, 2.974598, 54.000000, 75.000000
1551874862.369398, 2.974598, 59.000000, 75.000000
1551874862.369519, 2.974598, 63.000000, 75.000000
1551874862.369608, 2.974598, 75.000000, 75.000000
1551874862.401332, 3.002613, 30.000000, 75.000000
1551874862.402048, 3.002613, 42.000000, 75.000000
1551874862.402186, 3.002613, 64.000000, 75.000000
1551874862.402315, 3.002613, 76.000000, 75.000000
1551874862.796006, 3.477879, 30.000000, 83.000000
1551874862.796370, 3.477879, 42.000000, 83.000000
1551874862.796512, 3.477879, 64.000000, 83.000000
1551874862.796758, 3.477879, 76.000000, 83.000000
1551874862.818785, 3.505831, 49.000000, 83.000000
1551874862.819053, 3.505831, 54.000000, 83.000000
1551874862.819216, 3.505831, 58.000000, 83.000000
1551874862.819475, 3.505831, 66.000000, 83.000000
1551874862.820391, 3.505831, 78.000000, 83.000000
1551874863.358587, 3.977853, 49.000000, 38.000000
1551874863.358781, 3.977853, 54.000000, 38.000000
1551874863.358891, 3.977853, 58.000000, 38.000000
1551874863.387421, 4.002047, 49.000000, 38.000000
1551874863.387551, 4.002047, 54.000000, 38.000000
1551874863.387660, 4.002047, 58.000000, 38.000000
1551874863.624823, 4.210113, 66.000000, 40.000000
1551874863.625072, 4.210113, 78.000000, 40.000000
1551874863.674684, 4.253662, 61.000000, 40.000000
1551874863.674910, 4.253662, 73.000000, 40.000000
1551874864.342460, 4.474042, 49.000000, 41.000000
1551874864.342828, 4.474042, 54.000000, 41.000000
1551874864.343034, 4.474042, 58.000000, 41.000000
1551874864.517465, 4.484495, 61.000000, 41.000000
1551874864.517616, 4.484495, 73.000000, 41.000000
1551874864.768109, 4.500174, 35.000000, 41.000000
1551874864.768233, 4.500174, 47.000000, 41.000000
1551874864.768305, 4.500174, 63.000000, 41.000000
1551874864.768382, 4.500174, 75.000000, 41.000000
1551874866.151174, 4.976273, 35.000000, 60.000000
1551874866.183308, 5.001025, 54.000000, 60.000000
1551874866.183444, 5.001025, 59.000000, 60.000000
1551874866.695880, 5.451500, 47.000000, 59.000000
1551874866.696123, 5.451500, 63.000000, 59.000000
1551874866.696249, 5.451500, 75.000000, 59.000000
1551874866.722447, 5.476251, 54.000000, 51.000000
1551874866.722623, 5.476251, 59.000000, 51.000000
1551874866.749949, 5.501002, 63.000000, 51.000000
1551874867.827611, 5.995610, 63.000000, 97.000000
1551874867.833240, 6.000758, 64.000000, 97.000000
1551874868.226113, 6.355995, 64.000000, 98.000000
1551874868.248163, 6.376589, 63.000000, 98.000000
1551874868.376553, 6.489853, 63.000000, 91.000000
1551874868.388299, 6.500150, 62.000000, 91.000000
1551874868.388505, 6.500150, 68.000000, 91.000000
1551874868.388659, 6.500150, 71.000000, 91.000000
1551874868.943715, 6.976807, 62.000000, 66.000000
1551874868.943880, 6.976807, 68.000000, 66.000000
1551874868.943989, 6.976807, 71.000000, 66.000000
1551874868.974790, 7.000539, 39.000000, 66.000000
1551874868.975161, 7.000539, 61.000000, 66.000000
1551874868.975457, 7.000539, 67.000000, 66.000000
1551874868.975613, 7.000539, 70.000000, 66.000000
1551874869.712748, 7.476718, 39.000000, 61.000000
1551874869.712894, 7.476718, 61.000000, 61.000000
1551874869.712966, 7.476718, 67.000000, 61.000000
1551874869.713015, 7.476718, 70.000000, 61.000000
1551874869.757366, 7.502511, 44.000000, 71.000000
1551874869.757529, 7.502511, 68.000000, 71.000000
1551874870.579551, 8.001216, 51.000000, 73.000000
1551874870.579718, 8.001216, 56.000000, 73.000000
1551874870.579834, 8.001216, 59.000000, 73.000000
1551874870.579937, 8.001216, 63.000000, 73.000000
1551874871.359263, 8.449092, 44.000000, 72.000000
1551874871.359496, 8.449092, 68.000000, 72.000000
1551874871.410386, 8.474814, 51.000000, 72.000000
1551874871.410540, 8.474814, 56.000000, 72.000000
1551874871.410667, 8.474814, 59.000000, 72.000000
1551874871.410762, 8.474814, 63.000000, 72.000000
