time,phase_from_reg,phase_for_plbck,plbck_pos
1551388235.783353, 0.000226, 0.000000, 0.000000
1551388235.853326, 0.040699, 0.000000, 0.000000
1551388235.907429, 0.149384, 0.000000, 0.000000
1551388236.010525, 1.805863, 0.000000, 0.000000
1551388236.145171, 0.000000, 0.000000, 0.000000
1551388236.207966, 0.000000, 0.000000, 0.000000
1551388236.293870, 2.389155, 0.000000, 0.000000
1551388236.369525, 2.629111, 0.000000, 0.000000
1551388236.463071, 3.133220, 0.000000, 0.000000
1551388236.534198, 3.133220, 0.000000, 0.000000
1551388236.623747, 3.808174, 0.000000, 0.000000
1551388236.707334, 4.247166, 0.000000, 0.000000
1551388236.819908, 5.037766, 0.000000, 0.000000
1551388236.934026, 5.610842, 0.000000, 0.000000
1551388237.061417, 5.924643, 0.313801, 0.313801
1551388237.118404, 8.790976, 3.180134, 3.180134
1551388237.175653, 9.034912, 3.424069, 3.424069
1551388237.297001, 9.537504, 3.926662, 3.926662
1551388237.353191, 11.533631, 5.922789, 5.922789
1551388237.447289, 12.104115, 6.493272, 6.493272
1551388237.529128, 13.240787, 7.629945, 7.629945
1551388237.612009, 14.361057, 8.750214, 8.750214
1551388237.691033, 15.004393, 9.393551, 9.393551
1551388237.779524, 15.704367, 10.093524, 10.093524
1551388237.864191, 16.474094, 10.863252, 10.863252
1551388237.968340, 17.055015, 11.444173, 11.444173
1551388238.039881, 17.391469, 11.780627, 11.780627
1551388238.147344, 17.588447, 11.977605, 11.977605
1551388238.213285, 17.998815, 12.387972, 12.387972
1551388238.431061, 18.322418, 12.711576, 12.711576
1551388238.525219, 18.686847, 13.076004, 13.076004
1551388238.622199, 19.081237, 13.470395, 13.470395
1551388238.710002, 19.499216, 13.888374, 13.888374
1551388238.792326, 20.254387, 14.643545, 14.643545
1551388238.890302, 21.005541, 15.394699, 15.394699
1551388238.980940, 21.772007, 16.161165, 16.161165
1551388239.048138, 22.860325, 17.249482, 17.249482
1551388239.148117, 23.638392, 18.027550, 18.027550
1551388239.269557, 23.894212, 18.283370, 18.283370
1551388239.381760, 24.332087, 18.721245, 18.721245
1551388239.473539, 24.667845, 19.057002, 19.057002
1551388239.564059, 25.047906, 19.437063, 19.437063
1551388239.657526, 25.539494, 19.928652, 19.928652
1551388239.742417, 26.052671, 20.441828, 20.441828
1551388239.867186, 26.809833, 21.198991, 21.198991
1551388239.937179, 27.452780, 21.841938, 21.841938
1551388240.014830, 28.147465, 22.536622, 22.536622
1551388240.091643, 28.926409, 23.315567, 23.315567
1551388240.178067, 29.651369, 24.040527, 24.040527
1551388240.271013, 30.295044, 24.684202, 24.684202
1551388240.377873, 30.295044, 24.684202, 24.684202
1551388240.465545, 30.338481, 24.727639, 24.727639
1551388240.538675, 30.753956, 25.143114, 25.143114
