time, phase
1551388236.838617, 0
1551388237.019872, 1
1551388237.192913, 2
1551388237.415914, 3
1551388237.751967, 0
1551388238.029596, 1
1551388238.390639, 2
1551388238.547935, 3
1551388238.844444, 0
1551388239.137445, 1
1551388239.423504, 2
1551388239.634669, 3
1551388240.041204, 0
1551388240.296148, 1
1551388240.625005, 2
1551388240.684176, 3
1551388240.775644, 0
1551388240.817517, 1
1551388240.849044, 2
1551388241.121211, 3
1551388241.377821, 0
1551388241.897410, 1
1551388242.169226, 2
1551388242.452079, 3
1551388242.671965, 0
1551388242.843745, 1
1551388243.101160, 2
1551388243.267729, 3
1551388243.601311, 0
1551388244.006073, 1
1551388244.280643, 2
1551388244.591002, 3
1551388244.770738, 0
1551388244.947311, 1
1551388245.148763, 2
1551388245.325831, 3
1551388245.559785, 0
1551388245.753424, 1
1551388245.941103, 2
1551388246.144768, 3
1551388246.296326, 0
1551388246.462443, 1
1551388246.620918, 2
1551388246.750292, 3
1551388246.852298, 0
1551388246.960521, 1
1551388247.130252, 2
1551388247.269912, 3
1551388247.381312, 0
1551388247.488712, 1
1551388247.617485, 2
1551388247.736558, 3
1551388247.864488, 0
1551388248.074263, 1
1551388248.265366, 2
1551388248.429185, 3
1551388248.565232, 0
1551388248.716914, 1
1551388249.055233, 2
1551388249.330462, 3
1551388249.550107, 0
1551388249.730083, 1
1551388249.985437, 2
1551388250.151992, 3
1551388250.321156, 0
1551388250.459017, 1
1551388250.641317, 2
1551388250.871233, 3
1551388251.035086, 0
1551388251.201888, 1
1551388251.460450, 2
1551388251.592044, 3
1551388251.789915, 0
1551388252.002508, 1
1551388252.305400, 2
1551388252.490870, 3
1551388252.638112, 0
1551388252.776221, 1
1551388253.036378, 2
1551388253.284278, 3
1551388253.448345, 0
1551388253.647033, 1
1551388253.849828, 2
1551388254.110773, 3
1551388254.217243, 0
1551388254.363913, 1
1551388254.511929, 2
1551388254.624490, 3
1551388254.755125, 0
1551388254.832648, 1
1551388254.929123, 2
1551388255.023166, 3
1551388255.127880, 0
1551388255.281640, 1
1551388255.574680, 2
1551388255.731928, 3
1551388256.354104, 0
1551388256.466741, 1
1551388256.887411, 2
1551388257.099936, 3
1551388257.271564, 0
1551388257.487364, 1
1551388257.725342, 2
1551388257.885260, 3
1551388257.994615, 0
1551388258.202784, 1
1551388258.369154, 2
1551388258.509763, 3
1551388258.660799, 0
1551388258.809386, 1
1551388258.986408, 2
1551388259.183858, 3
1551388259.339023, 0
1551388259.500120, 1
1551388259.670929, 2
1551388259.799138, 3
1551388259.914871, 0
1551388260.033137, 1
1551388260.184973, 2
1551388260.327722, 3
1551388260.459842, 0
1551388260.668467, 1
1551388261.006113, 2
1551388261.265197, 3
1551388261.480865, 0
1551388261.782179, 1
1551388262.009349, 2
1551388262.257507, 3
1551388262.515492, 0
1551388262.695156, 1
1551388262.858916, 2
1551388262.969407, 3
1551388263.090476, 0
1551388263.244477, 1
1551388263.435938, 2
1551388263.574831, 3
1551388263.689065, 0
1551388263.794643, 1
1551388263.988222, 2
1551388264.071212, 3
1551388264.180233, 0
1551388264.295601, 1
1551388264.425273, 2
1551388264.520785, 3
1551388264.630877, 0
1551388264.700913, 1
1551388264.797831, 2
1551388264.891002, 3
1551388264.967173, 0
1551388265.081104, 1
1551388265.212431, 2
1551388265.293544, 3
1551388265.366372, 0
1551388265.457799, 1
1551388265.581868, 2
1551388265.778324, 3
1551388265.956410, 0
1551388266.177882, 1
1551388266.515040, 2
1551388266.835291, 3
1551388267.052984, 0
1551388267.461078, 1
1551388267.705053, 2
1551388268.097844, 3
1551388268.352043, 0
1551388268.774194, 1
1551388268.985308, 2
1551388269.407049, 3
1551388269.568653, 0
1551388269.789207, 1
1551388270.027777, 2
1551388270.278357, 3
1551388270.574812, 0
1551388270.824198, 1
1551388271.091856, 2
1551388271.323158, 3
1551388271.526704, 0
1551388271.807860, 1
1551388272.159207, 2
1551388272.504551, 3
1551388272.725705, 0
1551388272.968213, 1
1551388273.345340, 2
1551388273.547038, 3
1551388273.802025, 0
1551388274.075053, 1
1551388274.369801, 2
1551388274.604066, 3
1551388274.830983, 0
1551388275.121319, 1
1551388275.410300, 2
1551388275.704495, 3
1551388276.107508, 0
1551388276.399946, 1
1551388276.555776, 2
1551388276.717486, 3
1551388276.884606, 0
1551388277.009394, 1
1551388277.168004, 2
1551388277.305433, 3
1551388277.436945, 0
1551388277.560375, 1
1551388277.709578, 2
1551388277.855988, 3
1551388278.039110, 0
1551388278.282363, 1
1551388278.533239, 2
1551388278.851677, 3
1551388279.094580, 0
1551388279.345615, 1
1551388279.606855, 2
1551388279.875551, 3
