time, phase
1551529986.553138, 0
1551529986.869307, 0
1551529988.312395, 0
1551529989.177608, 0
1551529990.731035, 0
1551529992.061822, 0
1551529993.409097, 0
1551529994.539268, 0
1551529995.559302, 0
1551529996.549159, 0
1551529997.643421, 0
1551529998.719727, 0
1551529999.890384, 0
1551530001.191542, 0
1551530002.141380, 0
1551530003.085449, 0
1551530004.022433, 0
1551530005.905375, 0
1551530008.260226, 0
1551530010.663438, 0
1551530012.440845, 0
1551530013.486036, 0
1551530014.542324, 0
1551530015.528409, 0
1551530016.348832, 0
1551530017.159676, 0
1551530017.938515, 0
1551530018.477158, 0
1551530019.149653, 0
1551530019.682835, 0
1551530020.177746, 0
1551530020.666190, 0
1551530021.209223, 0
1551530021.649468, 0
1551530022.096459, 0
1551530022.570504, 0
1551530022.989581, 0
1551530023.353743, 0
1551530023.749353, 0
1551530024.106296, 0
1551530024.531647, 0
1551530024.893277, 0
1551530025.229220, 0
1551530025.609490, 0
1551530025.924849, 0
1551530026.320595, 0
1551530026.688442, 0
1551530027.135915, 0
1551530027.554895, 0
1551530027.955810, 0
1551530028.322460, 0
1551530028.666493, 0
1551530029.126864, 0
1551530029.482237, 0
1551530029.702198, 0
1551530030.031709, 0
1551530030.618571, 0
1551530030.981475, 0
1551530031.251690, 0
1551530031.565924, 0
1551530031.886812, 0
1551530032.264469, 0
1551530032.600859, 0
1551530032.943261, 0
1551530033.265360, 0
1551530033.979933, 0
1551530034.434672, 0
1551530035.197598, 0
1551530036.073522, 0
1551530036.998651, 0
1551530037.802726, 0
1551530038.607824, 0
1551530039.450610, 0
1551530039.733550, 0
1551530040.623694, 0
1551530041.341518, 0
1551530042.125575, 0
1551530042.936392, 0
1551530043.723922, 0
1551530044.438520, 0
1551530045.169845, 0
1551530045.836756, 0
1551530046.456185, 0
1551530047.171320, 0
1551530047.703298, 0
1551530048.652237, 0
1551530049.164503, 0
1551530049.807373, 0
1551530050.384289, 0
1551530050.936779, 0
1551530051.462300, 0
1551530051.990280, 0
1551530052.451843, 0
1551530053.026806, 0
1551530053.449346, 0
1551530053.783312, 0
1551530054.238677, 0
1551530054.658560, 0
1551530054.942663, 0
1551530055.263436, 0
1551530055.621436, 0
1551530055.948656, 0
1551530056.274998, 0
1551530056.531767, 0
1551530056.860285, 0
1551530057.146934, 0
1551530057.409581, 0
1551530057.687701, 0
1551530057.997681, 0
1551530058.233042, 0
1551530058.511731, 0
1551530058.800335, 0
1551530059.036356, 0
1551530059.327359, 0
1551530059.626923, 0
1551530059.951409, 0
1551530060.125288, 0
1551530060.443238, 0
1551530060.719646, 0
1551530060.993291, 0
1551530061.251341, 0
1551530061.593914, 0
1551530061.863494, 0
1551530062.180151, 0
1551530062.484319, 0
1551530062.796185, 0
1551530063.085910, 0
1551530063.384481, 0
1551530063.821358, 0
1551530064.353411, 0
1551530064.705831, 0
1551530065.384402, 0
1551530066.086243, 0
1551530066.854517, 0
1551530067.559100, 0
1551530068.206683, 0
1551530068.756703, 0
1551530069.339261, 0
1551530069.899128, 0
1551530070.471521, 0
1551530070.974650, 0
1551530071.522817, 0
1551530071.954815, 0
1551530072.474735, 0
1551530072.928957, 0
1551530073.532593, 0
1551530073.979784, 0
1551530074.524915, 0
1551530075.002253, 0
