time, phase
1552938041.641403, 0
1552938041.729623, 1
1552938041.839555, 2
1552938041.937057, 3
1552938042.019369, 0
1552938042.092635, 1
1552938042.187714, 2
1552938042.271771, 3
1552938042.343402, 0
1552938042.422872, 1
1552938042.530642, 2
1552938042.727061, 3
1552938042.839944, 0
1552938042.954369, 1
1552938043.184448, 2
1552938043.348794, 3
1552938043.440501, 0
1552938043.500281, 1
1552938043.573875, 2
1552938043.661149, 3
1552938043.735340, 0
1552938043.842599, 1
1552938043.932585, 2
1552938044.027080, 3
1552938044.118919, 0
1552938044.230062, 1
1552938044.420607, 2
1552938044.630508, 3
1552938047.354674, 0
1552938047.423323, 1
1552938047.518379, 2
1552938047.628590, 3
1552938047.697177, 0
1552938047.784284, 1
1552938047.867485, 2
1552938047.965736, 3
1552938048.064705, 0
1552938048.158830, 1
1552938048.276076, 2
1552938048.435125, 3
1552938048.642375, 0
1552938048.709267, 1
1552938049.801146, 2
1552938049.929161, 3
1552938050.031626, 0
1552938050.128802, 1
1552938050.275998, 2
1552938050.391096, 3
1552938051.294559, 0
1552938051.432158, 1
1552938051.511871, 2
1552938051.611205, 3
1552938051.666798, 0
1552938051.745789, 1
1552938051.866476, 2
1552938051.924173, 3
1552938051.985259, 0
1552938052.095994, 1
1552938052.187113, 2
1552938052.276188, 3
1552938052.350338, 0
1552938052.450049, 1
1552938052.588647, 2
1552938052.736710, 3
1552938052.834407, 0
1552938052.941867, 1
1552938053.077523, 2
1552938053.270846, 3
1552938053.363835, 0
1552938053.442811, 1
1552938053.544610, 2
1552938053.660567, 3
1552938053.757878, 0
1552938053.835392, 1
1552938053.925998, 2
1552938054.007958, 3
1552938054.090606, 0
1552938054.177369, 1
1552938054.267742, 2
1552938054.381196, 3
1552938054.466719, 0
1552938054.586146, 1
1552938054.759959, 2
1552938054.965378, 3
1552938057.065489, 0
1552938057.250837, 1
1552938057.368198, 2
1552938057.496035, 3
1552938057.598409, 0
1552938057.737570, 1
1552938057.907389, 2
1552938058.018047, 3
1552938058.113544, 0
1552938058.260271, 1
1552938058.411547, 2
1552938058.566518, 3
1552938058.806038, 0
1552938059.010162, 1
1552938059.180481, 2
1552938059.361423, 3
1552938059.656038, 0
1552938059.806291, 1
1552938059.942584, 2
1552938060.045581, 3
1552938060.147939, 0
1552938060.222789, 1
1552938060.307129, 2
1552938060.407634, 3
1552938060.495652, 0
1552938060.581712, 1
1552938060.682515, 2
1552938060.767583, 3
1552938060.839127, 0
1552938060.980464, 1
1552938061.114712, 2
1552938061.257950, 3
1552938061.376726, 0
1552938061.496242, 1
1552938061.626086, 2
1552938061.770120, 3
1552938061.882711, 0
1552938061.976860, 1
1552938062.101983, 2
1552938062.222884, 3
1552938062.298595, 0
1552938062.374909, 1
1552938062.470482, 2
1552938062.571359, 3
1552938062.670116, 0
1552938062.762995, 1
1552938062.853494, 2
1552938063.003463, 3
1552938063.111912, 0
1552938063.216495, 1
1552938063.344495, 2
1552938063.465588, 3
1552938063.568833, 0
1552938063.662832, 1
1552938063.786128, 2
1552938063.902965, 3
1552938064.001456, 0
1552938064.085633, 1
1552938064.218978, 2
1552938064.369570, 3
1552938064.499596, 0
1552938064.603594, 1
1552938064.735705, 2
1552938064.862002, 3
1552938064.979719, 0
1552938065.065919, 1
1552938065.155499, 2
1552938065.246249, 3
1552938065.322815, 0
1552938065.409598, 1
1552938065.500664, 2
1552938065.602229, 3
1552938065.687012, 0
1552938065.801832, 1
1552938065.945959, 2
1552938066.050299, 3
1552938066.152999, 0
1552938066.257852, 1
1552938066.376896, 2
1552938066.520273, 3
1552938066.651227, 0
1552938066.788097, 1
1552938066.972620, 2
1552938067.127727, 3
1552938067.370135, 0
1552938067.534389, 1
1552938067.710556, 2
1552938067.882882, 3
1552938068.125835, 0
1552938068.297585, 1
1552938068.437849, 2
1552938068.624236, 3
1552938068.856199, 0
1552938068.990609, 1
1552938069.143399, 2
1552938069.240018, 3
1552938069.315147, 0
1552938069.391034, 1
1552938069.472985, 2
1552938069.539891, 3
1552938069.603375, 0
1552938069.659918, 1
1552938069.741168, 2
1552938069.800335, 3
1552938069.843054, 0
1552938069.903018, 1
1552938069.969902, 2
1552938070.033473, 3
1552938070.104823, 0
1552938070.175884, 1
1552938070.253164, 2
1552938070.317842, 3
1552938070.367416, 0
1552938070.435184, 1
1552938070.505694, 2
1552938070.598349, 3
1552938070.671878, 0
1552938070.751598, 1
1552938070.822125, 2
1552938070.893874, 3
1552938070.956029, 0
1552938071.023246, 1
1552938071.103170, 2
1552938071.159581, 3
1552938071.216177, 0
1552938071.283117, 1
1552938071.342631, 2
1552938071.411997, 3
1552938071.478929, 0
1552938071.550626, 1
1552938071.633185, 2
1552938071.718364, 3
1552938071.790005, 0
1552938071.866046, 1
1552938071.954926, 2
1552938072.030055, 3
1552938072.096284, 0
1552938072.214266, 1
1552938072.351312, 2
1552938072.474891, 3
1552938072.584502, 0
1552938072.727301, 1
1552938072.857383, 2
1552938072.979816, 3
1552938073.089574, 0
1552938073.158619, 1
1552938073.250080, 2
1552938073.352732, 3
1552938073.432895, 0
1552938073.507248, 1
1552938073.585029, 2
1552938073.662118, 3
1552938073.743839, 0
1552938073.814932, 1
1552938073.903739, 2
1552938073.984510, 3
1552938074.038398, 0
1552938074.133297, 1
1552938074.242924, 2
1552938074.366657, 3
1552938074.461367, 0
1552938074.548844, 1
1552938074.672448, 2
1552938074.794007, 3
1552938074.865858, 0
1552938074.921275, 1
1552938075.001979, 2
1552938075.067837, 3
1552938075.120382, 0
1552938075.161541, 1
1552938075.228078, 2
1552938075.308131, 3
1552938075.350617, 0
1552938075.436110, 1
1552938075.534790, 2
1552938075.670906, 3
1552938075.824622, 0
1552938075.954000, 1
1552938076.101189, 2
1552938076.276154, 3
1552938076.381283, 0
1552938076.501954, 1
1552938076.599357, 2
1552938076.715091, 3
1552938076.803963, 0
1552938076.885467, 1
1552938076.963754, 2
1552938077.008157, 3
1552938077.066705, 0
1552938077.135458, 1
1552938077.198007, 2
1552938077.267446, 3
1552938077.332375, 0
1552938077.404172, 1
1552938077.472037, 2
1552938077.560326, 3
1552938077.636610, 0
1552938077.782044, 1
1552938077.886223, 2
1552938078.062145, 3
1552938078.322246, 0
1552938078.412235, 1
1552938079.444340, 2
1552938080.260968, 3
1552938080.374950, 0
1552938080.471756, 1
