time, phase
1553024503.703468, 0
1553024504.086695, 0
1553024504.724534, 0
1553024505.275362, 0
1553024505.776779, 0
1553024506.283903, 0
1553024507.002868, 0
1553024507.661735, 0
1553024508.382436, 0
1553024509.072150, 0
1553024509.615238, 0
1553024510.073963, 0
1553024510.555169, 0
1553024510.977734, 0
1553024511.496370, 0
1553024512.243398, 0
1553024512.994339, 0
1553024513.610753, 0
1553024514.124453, 0
1553024514.600684, 0
1553024515.030665, 0
1553024515.502105, 0
1553024515.923839, 0
1553024516.484205, 0
1553024517.103626, 0
1553024517.696638, 0
1553024518.307196, 0
1553024518.804137, 0
1553024519.262999, 0
1553024519.707196, 0
1553024520.138122, 0
1553024520.574841, 0
1553024520.967393, 0
1553024521.415125, 0
1553024521.859010, 0
1553024522.362021, 0
1553024522.856903, 0
1553024523.377365, 0
1553024523.890482, 0
1553024524.360518, 0
1553024524.768692, 0
1553024525.182441, 0
1553024525.611998, 0
1553024526.024051, 0
1553024526.437544, 0
1553024526.933099, 0
1553024527.494643, 0
1553024528.040405, 0
1553024528.682108, 0
1553024529.309981, 0
1553024529.899036, 0
1553024530.411287, 0
1553024530.813361, 0
1553024531.249251, 0
1553024531.637368, 0
1553024532.024359, 0
1553024532.446922, 0
1553024532.898002, 0
1553024533.383122, 0
1553024533.870814, 0
1553024534.379157, 0
1553024534.872429, 0
1553024535.419418, 0
1553024535.834975, 0
1553024536.227919, 0
1553024536.564688, 0
1553024537.023468, 0
1553024537.546482, 0
1553024538.149348, 0
1553024539.616345, 0
1553024540.387265, 0
1553024542.717127, 0
1553024543.337805, 0
1553024543.839050, 0
1553024544.337940, 0
1553024544.867327, 0
1553024545.324529, 0
1553024545.756563, 0
1553024546.195346, 0
1553024546.628009, 0
1553024547.096061, 0
1553024547.656049, 0
1553024548.162342, 0
1553024548.712698, 0
1553024549.105424, 0
1553024549.522236, 0
1553024549.927433, 0
1553024550.380163, 0
1553024550.785008, 0
1553024551.189548, 0
1553024551.626330, 0
1553024552.011083, 0
1553024552.438189, 0
1553024552.912836, 0
1553024553.395589, 0
1553024553.956066, 0
1553024554.547420, 0
1553024555.130631, 0
1553024555.758682, 0
1553024556.227579, 0
1553024556.684137, 0
1553024557.079553, 0
1553024557.446484, 0
1553024557.844193, 0
1553024558.236298, 0
1553024558.609826, 0
1553024558.983467, 0
1553024559.391485, 0
1553024559.824128, 0
1553024560.215295, 0
1553024560.584209, 0
1553024560.821229, 0
1553024561.104732, 0
1553024561.265836, 0
1553024561.668000, 0
1553024561.878753, 0
1553024562.125229, 0
1553024562.553156, 0
1553024562.740784, 0
1553024562.946663, 0
1553024563.176087, 0
1553024563.401136, 0
1553024563.616394, 0
1553024563.821651, 0
1553024563.998658, 0
1553024564.176798, 0
1553024564.392184, 0
1553024564.629046, 0
1553024564.867992, 0
1553024565.058993, 0
1553024565.284799, 0
1553024565.485212, 0
1553024565.709325, 0
1553024565.905862, 0
1553024566.128408, 0
1553024566.368001, 0
1553024566.564945, 0
1553024566.782370, 0
1553024567.013002, 0
1553024567.224052, 0
1553024567.461080, 0
1553024567.692370, 0
1553024567.915169, 0
1553024568.114572, 0
1553024568.379022, 0
1553024568.557878, 0
1553024568.723128, 0
1553024569.002062, 0
1553024569.181235, 0
1553024569.414306, 0
1553024569.658242, 0
1553024569.855798, 0
1553024570.104593, 0
1553024570.324218, 0
1553024570.558198, 0
1553024570.785749, 0
1553024571.007889, 0
1553024571.249163, 0
1553024571.496507, 0
1553024571.735621, 0
1553024571.952818, 0
1553024572.187870, 0
1553024572.436868, 0
1553024572.619228, 0
1553024572.879648, 0
1553024573.112285, 0
1553024573.331097, 0
1553024573.561889, 0
1553024573.806115, 0
