time, beats
1548007185.389901, 0.006400
1548007185.395179, 0.012800
1548007185.400540, 0.019200
1548007185.406431, 0.025600
1548007185.411821, 0.032000
1548007185.417256, 0.038400
1548007185.422739, 0.044800
1548007185.428467, 0.051200
1548007185.433935, 0.057600
1548007185.439771, 0.064000
1548007185.445405, 0.070400
1548007185.450691, 0.076800
1548007185.455984, 0.083200
1548007185.461470, 0.089600
1548007185.466998, 0.096000
1548007185.472829, 0.102400
1548007185.478463, 0.108800
1548007185.484159, 0.115200
1548007185.489908, 0.121600
1548007185.495558, 0.128000
1548007185.500924, 0.134400
1548007185.506108, 0.140800
1548007185.511419, 0.147200
1548007185.516651, 0.153600
1548007185.521776, 0.160000
1548007185.526876, 0.166400
1548007185.531978, 0.172800
1548007185.537633, 0.179200
1548007185.542904, 0.185600
1548007185.548664, 0.192000
1548007185.555547, 0.198400
1548007185.561023, 0.204800
1548007185.566385, 0.211200
1548007185.573011, 0.217600
1548007185.578715, 0.224000
1548007185.583889, 0.230400
1548007185.589059, 0.236800
1548007185.594144, 0.243200
1548007185.599444, 0.249600
1548007185.604941, 0.256000
1548007185.610186, 0.262400
1548007185.615509, 0.268800
1548007185.621364, 0.275200
1548007185.627123, 0.281600
1548007185.632824, 0.288000
1548007185.638519, 0.294400
1548007185.643847, 0.300800
1548007185.649008, 0.307200
1548007185.654193, 0.313600
1548007185.659526, 0.320000
1548007185.665018, 0.326400
1548007185.670130, 0.332800
1548007185.675664, 0.339200
1548007185.682346, 0.345600
1548007185.687608, 0.352000
1548007185.692967, 0.358400
1548007185.698761, 0.364800
1548007185.704571, 0.371200
1548007185.709847, 0.377600
1548007185.715001, 0.384000
1548007185.720468, 0.390400
1548007185.726337, 0.396800
1548007185.731655, 0.403200
1548007185.736909, 0.409600
1548007185.742104, 0.416000
1548007185.747847, 0.422400
1548007185.753120, 0.428800
1548007185.758553, 0.435200
1548007185.764334, 0.441600
1548007185.769559, 0.448000
1548007185.774761, 0.454400
1548007185.780114, 0.460800
1548007185.785373, 0.467200
1548007185.790748, 0.473600
1548007185.796684, 0.480000
1548007185.802272, 0.486400
1548007185.807424, 0.492800
1548007185.813271, 0.499200
1548007185.826241, 0.505600
1548007185.832278, 0.512000
1548007185.838112, 0.518400
1548007185.843609, 0.524800
1548007185.854586, 0.531200
1548007185.860317, 0.537600
1548007185.868406, 0.544000
