time, palm_pos, vel, avg_vel, avg_vel_schm, avg_acc, avg_acc_schm, avg_still_buff
1551274937.823484, 0.000000, 0.000000, 0.000000, -100.000000, 0.000000, -150.000000, 1.000000
1551274937.825357, 0.000000, 0.000000, 0.000000, -100.000000, 0.000000, -150.000000, 1.000000
1551274937.829980, 0.000000, 0.000000, 0.000000, -100.000000, 0.000000, -150.000000, 1.000000
1551274937.831895, 0.000000, 0.000000, 0.000000, -100.000000, 0.000000, -150.000000, 1.000000
1551274937.834254, 0.000000, 0.000000, 0.000000, -100.000000, 0.000000, -150.000000, 1.000000
1551274937.836243, 0.000000, 0.000000, 0.000000, -100.000000, 0.000000, -150.000000, 1.000000
1551274937.837792, 0.000000, 0.000000, 0.000000, -100.000000, 0.000000, -150.000000, 1.000000
1551274937.840390, 0.000000, 0.000000, 0.000000, -100.000000, 0.000000, -150.000000, 1.000000
1551274937.841940, 0.000000, 0.000000, 0.000000, -100.000000, 0.000000, -150.000000, 1.000000
1551274937.844371, 0.000000, 0.000000, 0.000000, -100.000000, 0.000000, -150.000000, 1.000000
1551274937.845916, 0.000000, 0.000000, 0.000000, -100.000000, 0.000000, -150.000000, 1.000000
1551274937.847264, 0.000000, 0.000000, 0.000000, -100.000000, 0.000000, -150.000000, 1.000000
1551274937.849256, 105.743065, -494.306549, -0.736105, -100.000000, -73.610476, -150.000000, 1.000000
1551274937.851589, 105.743065, -494.306549, -1.480851, -100.000000, -74.474660, -150.000000, 0.900000
1551274937.853045, 105.743065, -494.306549, -2.251254, -100.000000, -77.040303, -150.000000, 0.800000
1551274937.854443, 105.743065, -494.306549, -3.064233, -100.000000, -81.297904, -150.000000, 0.700000
1551274937.856053, 105.743065, -494.306549, -3.936544, -100.000000, -87.231107, -150.000000, 0.600000
1551274937.857493, 105.743065, -494.306549, -4.884712, -100.000000, -94.816770, -150.000000, 0.500000
1551274937.858847, 105.743065, -494.306549, -5.924963, -100.000000, -104.025057, -150.000000, 0.400000
1551274937.860107, 105.743065, -494.306549, -7.073158, -100.000000, -114.819551, -150.000000, 0.300000
1551274937.865074, 105.743065, -494.306549, -8.344732, -100.000000, -127.157409, -150.000000, 0.200000
1551274937.866828, 105.743065, -494.306549, -9.754628, -100.000000, -140.989526, -150.000000, 0.100000
1551274937.868982, 105.743065, -494.306549, -11.317235, -100.000000, -156.260732, -156.260732, 0.000000
1551274937.871238, 105.743065, -494.306549, -13.046335, -100.000000, -172.910022, -172.910022, 0.000000
1551274937.872590, 105.743065, -494.306549, -14.955043, -100.000000, -190.870792, -190.870792, 0.000000
1551274937.874519, 105.743065, -494.306549, -17.055754, -100.000000, -210.071113, -210.071113, 0.000000
1551274937.875871, 114.346596, 19.596821, -18.594807, -100.000000, -153.905251, -153.905251, 0.000000
1551274937.877873, 114.346596, 19.596821, -20.339313, -100.000000, -174.450606, -174.450606, 0.000000
1551274937.879852, 114.346596, 19.596821, -22.281531, -100.000000, -194.221852, -194.221852, 0.000000
1551274937.881877, 114.346596, 19.596821, -24.412919, -100.000000, -213.138732, -213.138732, 0.000000
1551274937.883266, 114.346596, 19.596821, -26.724163, -100.000000, -231.124426, -231.124426, 0.000000
1551274937.884715, 114.346596, 19.596821, -29.205222, -100.000000, -248.105868, -248.105868, 0.000000
1551274937.886139, 114.346596, 19.596821, -31.845362, -100.000000, -264.014038, -264.014038, 0.000000
1551274937.887704, 130.237305, 429.303314, -34.023083, -100.000000, -217.772129, -217.772129, 0.000000
1551274937.889704, 130.237305, 429.303314, -36.329363, -100.000000, -230.628002, -230.628002, 0.000000
1551274937.891242, 130.237305, 429.303314, -38.737566, -100.000000, -240.820303, -240.820303, 0.000000
1551274937.892486, 130.237305, 429.303314, -41.220633, -100.000000, -248.306712, -248.306712, 0.000000
1551274937.893731, 130.237305, 429.303314, -43.751192, -100.000000, -253.055857, -253.055857, 0.000000
1551274937.895111, 130.237305, 429.303314, -46.301666, -100.000000, -255.047442, -255.047442, 0.000000
1551274937.896491, 130.237305, 429.303314, -48.844390, -100.000000, -254.272335, -254.272335, 0.000000
1551274937.898140, 130.237305, 429.303314, -51.351716, -100.000000, -250.732604, -250.732604, 0.000000
1551274937.899919, 130.237305, 429.303314, -53.796131, -100.000000, -244.441516, -244.441516, 0.000000
1551274937.901947, 130.237305, 429.303314, -56.150366, -100.000000, -235.423481, -235.423481, 0.000000
1551274937.903256, 130.237305, 429.303314, -58.387505, -100.000000, -223.713960, -223.713960, 0.000000
1551274937.904840, 130.237305, 429.303314, -60.481099, -100.000000, -209.359324, -209.359324, 0.000000
1551274937.906480, 130.237305, 429.303314, -62.405265, -100.000000, -192.416664, -192.416664, 0.000000
1551274937.908136, 130.237305, 429.303314, -64.134801, -100.000000, -172.953566, -172.953566, 0.000000
1551274937.910274, 143.947525, 585.999695, -65.411932, -100.000000, -127.713138, -150.000000, 0.000000
1551274937.912573, 143.947525, 585.999695, -66.443718, -100.000000, -103.178549, -150.000000, 0.000000
1551274937.913814, 143.947525, 585.999695, -67.202187, -100.000000, -75.846954, -150.000000, 0.000000
1551274937.917643, 143.947525, 585.999695, -67.660465, -100.000000, -45.827800, -150.000000, 0.000000
1551274937.919230, 143.947525, 585.999695, -67.792880, -100.000000, -13.241440, -150.000000, 0.000000
1551274937.921003, 143.947525, 585.999695, -67.575066, -100.000000, 21.781353, 21.781353, 0.000000
1551274937.922605, 143.947525, 585.999695, -66.984067, -100.000000, 59.099917, 59.099917, 0.000000
1551274937.927574, 143.947525, 585.999695, -65.998424, -100.000000, 98.564262, 98.564262, 0.000000
1551274937.929193, 143.947525, 585.999695, -64.598268, -100.000000, 140.015687, 140.015687, 0.000000
1551274937.930626, 143.947525, 585.999695, -62.765393, -100.000000, 183.287410, 183.287410, 0.000000
1551274937.932211, 143.947525, 585.999695, -60.483341, -100.000000, 228.205253, 228.205253, 0.000000
1551274937.934097, 156.412582, 633.448120, -57.666799, -100.000000, 281.654198, 281.654198, 0.000000
1551274937.936263, 156.412582, 633.448120, -54.372813, -100.000000, 329.398639, 329.398639, 0.000000
1551274937.937758, 156.412582, 633.448120, -50.588885, -100.000000, 378.392757, 378.392757, 0.000000
1551274937.939447, 156.412582, 633.448120, -46.304493, -100.000000, 428.439162, 428.439162, 0.000000
1551274937.940894, 156.412582, 633.448120, -41.511132, -100.000000, 479.336174, 479.336174, 0.000000
1551274937.942272, 156.412582, 633.448120, -36.202345, -100.000000, 530.878633, 530.878633, 0.000000
1551274937.943748, 156.412582, 633.448120, -30.373758, -100.000000, 582.858739, 582.858739, 0.000000
1551274937.945416, 156.412582, 633.448120, -24.023089, -100.000000, 635.066887, 635.066887, 0.000000
1551274937.947187, 170.059753, 674.602173, -17.088879, -100.000000, 693.421043, 693.421043, 0.000000
1551274937.948931, 170.059753, 674.602173, -9.633624, -100.000000, 745.525449, 745.525449, 0.000000
1551274937.950574, 170.059753, 674.602173, -1.659940, -100.000000, 797.368432, 797.368432, 0.000000
1551274937.952088, 170.059753, 674.602173, 6.827469, 6.827469, 848.740901, 848.740901, 0.000000
1551274937.953605, 170.059753, 674.602173, 15.821826, 15.821826, 899.435640, 899.435640, 0.000000
1551274937.958036, 170.059753, 674.602173, 25.314307, 25.314307, 949.248150, 949.248150, 0.000000
1551274937.959456, 170.059753, 674.602173, 35.294082, 35.294082, 997.977482, 997.977482, 0.000000
1551274937.962675, 170.059753, 674.602173, 45.748352, 45.748352, 1045.427042, 1045.427042, 0.000000
1551274937.964184, 170.059753, 674.602173, 56.662406, 56.662406, 1091.405396, 1091.405396, 0.000000
1551274937.965920, 170.059753, 674.602173, 68.019677, 68.019677, 1135.727044, 1135.727044, 0.000000
1551274937.967446, 170.059753, 674.602173, 79.801808, 79.801808, 1178.213167, 1178.213167, 0.000000
1551274937.969153, 170.059753, 674.602173, 91.988732, 91.988732, 1218.692359, 1218.692359, 0.000000
1551274937.971034, 170.059753, 674.602173, 104.558745, 104.558745, 1257.001315, 1257.001315, 0.000000
1551274937.972478, 170.059753, 674.602173, 117.488600, 117.488600, 1292.985498, 1292.985498, 0.000000
1551274937.973902, 170.059753, 674.602173, 130.753598, 130.753598, 1326.499762, 1326.499762, 0.000000
1551274937.978162, 170.059753, 674.602173, 144.327687, 144.327687, 1357.408941, 1357.408941, 0.000000
1551274937.979559, 170.059753, 674.602173, 158.183571, 158.183571, 1385.588397, 1385.588397, 0.000000
1551274937.980863, 195.324310, 705.889282, 172.339408, 172.339408, 1415.583696, 1415.583696, 0.000000
1551274937.982107, 195.324310, 705.889282, 186.719699, 186.719699, 1438.029082, 1438.029082, 0.000000
1551274937.983376, 195.324310, 705.889282, 201.295164, 201.295164, 1457.546515, 1457.546515, 0.000000
1551274937.984726, 195.324310, 705.889282, 216.035739, 216.035739, 1474.057459, 1474.057459, 0.000000
1551274937.986210, 195.324310, 705.889282, 230.910694, 230.910694, 1487.495531, 1487.495531, 0.000000
1551274937.987767, 195.324310, 705.889282, 245.888762, 245.888762, 1497.806771, 1497.806771, 0.000000
1551274937.989093, 195.324310, 705.889282, 260.938260, 260.938260, 1504.949856, 1504.949856, 0.000000
1551274937.990332, 195.324310, 705.889282, 276.027223, 276.027223, 1508.896270, 1508.896270, 0.000000
1551274937.991578, 195.324310, 705.889282, 291.123527, 291.123527, 1509.630419, 1509.630419, 0.000000
1551274937.992923, 195.324310, 705.889282, 306.195024, 306.195024, 1507.149692, 1507.149692, 0.000000
1551274937.994355, 195.324310, 705.889282, 321.209669, 321.209669, 1501.464469, 1501.464469, 0.000000
1551274937.995693, 195.324310, 705.889282, 336.135650, 336.135650, 1492.598081, 1492.598081, 0.000000
1551274937.996957, 195.324310, 705.889282, 350.941517, 350.941517, 1480.586712, 1480.586712, 0.000000
1551274937.998204, 195.324310, 705.889282, 365.596309, 365.596309, 1465.479252, 1465.479252, 0.000000
1551274937.999450, 195.324310, 705.889282, 380.069680, 380.069680, 1447.337098, 1447.337098, 0.000000
1551274938.000798, 195.324310, 705.889282, 394.332019, 394.332019, 1426.233904, 1426.233904, 0.000000
1551274938.002029, 195.324310, 705.889282, 408.354572, 408.354572, 1402.255279, 1402.255279, 0.000000
1551274938.003475, 195.324310, 705.889282, 422.109556, 422.109556, 1375.498442, 1375.498442, 0.000000
1551274938.004829, 195.324310, 705.889282, 435.570275, 435.570275, 1346.071824, 1346.071824, 0.000000
1551274938.006544, 195.324310, 705.889282, 448.711221, 448.711221, 1314.094629, 1314.094629, 0.000000
1551274938.008933, 195.324310, 705.889282, 461.508184, 461.508184, 1279.696348, 1279.696348, 0.000000
1551274938.010338, 195.324310, 705.889282, 473.938347, 473.938347, 1243.016236, 1243.016236, 0.000000
1551274938.012566, 195.324310, 705.889282, 485.980374, 485.980374, 1204.202742, 1204.202742, 0.000000
1551274938.014095, 195.324310, 705.889282, 497.614503, 497.614503, 1163.412909, 1163.412909, 0.000000
1551274938.016811, 195.324310, 705.889282, 508.822621, 508.822621, 1120.811736, 1120.811736, 0.000000
1551274938.018224, 195.324310, 705.889282, 519.588336, 519.588336, 1076.571509, 1076.571509, 0.000000
