time,est_amp,est_freq,est_phase
1551274937.993357, 32.425116, 0.033835, 0.018133
1551274938.063333, 169.820453, 0.037507, 0.127220
1551274938.145395, 221.990825, 0.030565, 3.141593
1551274938.203179, 275.571765, 0.027146, 6.223681
1551274938.280939, 422.948481, 0.022309, 8.812582
1551274938.425510, 485.009318, 0.016598, 11.339914
1551274938.455847, 577.483683, 0.017572, 11.842552
1551274938.544108, 547.510132, 0.015683, 12.827766
1551274938.637207, 598.780532, 0.010983, 14.406084
1551274938.758302, 523.989517, 0.008592, 15.202008
1551274938.825705, 420.458083, 0.004413, 16.390382
1551274938.904810, 507.875202, 0.005286, 16.895969
1551274939.011084, 569.636864, 0.007372, 16.895969
1551274939.075341, 424.265352, 0.008718, 16.895969
1551274939.151668, 467.115274, 0.014802, 16.895969
1551274939.243551, 658.590021, 0.017798, 16.895969
1551274939.324542, 782.361177, 0.022048, 16.895969
1551274939.392988, 891.939122, 0.023516, 17.659942
1551274939.481669, 927.687954, 0.024314, 18.701754
1551274939.626499, 947.646187, 0.023806, 20.109910
1551274939.719495, 772.533066, 0.027242, 20.863002
1551274939.838372, 855.372499, 0.029537, 21.733736
1551274939.937657, 867.178600, 0.032036, 22.706287
1551274940.006968, 839.207775, 0.031789, 24.309056
1551274940.122329, 849.410999, 0.032013, 25.770084
1551274940.257793, 755.852889, 0.032920, 27.242102
1551274940.345250, 732.934935, 0.032310, 29.101194
1551274940.423055, 602.399629, 0.035046, 30.447576
1551274940.512624, 652.550228, 0.037289, 31.708015
1551274940.604241, 591.088312, 0.036609, 33.521581
1551274940.704884, 595.708178, 0.036816, 35.179423
1551274940.784107, 517.838655, 0.032387, 37.599349
1551274940.877304, 607.661958, 0.028923, 40.047445
1551274940.954034, 685.855820, 0.024882, 42.487046
1551274941.057139, 730.317806, 0.025116, 43.658460
1551274941.174046, 738.350822, 0.024868, 44.978160
1551274941.252354, 686.760114, 0.027634, 45.879777
1551274941.329791, 744.200412, 0.028829, 47.028020
1551274941.407021, 731.518865, 0.029177, 48.316876
1551274941.515089, 692.661643, 0.028657, 49.848192
1551274941.601566, 741.738692, 0.028160, 51.280733
1551274941.687985, 743.981377, 0.027909, 52.715986
1551274941.789001, 783.124220, 0.025700, 54.651305
1551274941.873934, 817.270300, 0.025977, 55.934479
1551274941.961618, 826.610480, 0.026765, 57.069264
1551274942.044090, 849.202542, 0.026772, 58.380623
1551274942.127641, 857.830271, 0.026867, 59.669253
1551274942.227214, 793.612046, 0.027740, 60.916260
1551274942.334871, 741.150015, 0.027447, 62.352337
1551274942.487293, 659.809448, 0.031145, 63.229340
1551274942.555324, 678.003282, 0.032457, 64.568806
1551274942.641006, 711.262730, 0.031976, 66.118374
1551274942.740103, 598.705358, 0.031974, 67.561926
1551274942.799833, 579.622263, 0.028995, 69.692671
1551274942.903659, 639.128814, 0.025814, 71.618564
1551274942.985707, 721.054713, 0.021768, 73.973736
1551274943.075738, 691.333747, 0.023032, 74.853694
1551274943.204609, 683.735890, 0.024726, 75.799126
1551274943.278472, 529.108660, 0.030642, 76.081824
1551274943.373623, 584.227045, 0.031751, 77.437682
1551274943.456627, 630.539059, 0.031692, 78.785974
1551274943.541474, 537.190826, 0.031346, 80.298161
1551274943.636186, 515.874547, 0.027683, 82.634089
1551274943.727360, 585.261697, 0.023911, 84.548420
1551274943.807049, 725.909633, 0.020093, 86.784963
1551274943.896251, 749.248544, 0.020612, 87.660351
1551274944.016558, 696.601110, 0.022947, 88.398945
1551274944.090561, 659.653195, 0.024380, 89.252659
1551274944.178158, 635.990586, 0.027117, 90.133822
1551274944.263590, 716.038924, 0.029035, 91.060820
1551274944.378278, 710.529460, 0.029072, 92.376850
1551274944.459181, 597.073717, 0.027535, 94.074188
1551274944.537099, 633.516079, 0.026032, 95.744581
1551274944.628834, 652.579266, 0.023937, 97.317208
1551274944.714417, 727.521838, 0.021382, 99.115324
1551274944.833077, 633.662780, 0.021091, 100.238528
1551274944.950003, 618.927215, 0.024426, 100.942767
1551274945.048925, 489.499903, 0.027407, 101.631377
1551274945.120074, 545.399800, 0.030062, 102.689913
1551274945.204400, 622.451341, 0.030673, 103.860705
1551274945.298922, 538.506043, 0.029529, 105.352991
1551274945.418460, 468.553729, 0.026251, 107.583803
1551274945.515984, 601.940606, 0.023776, 109.302535
1551274945.600060, 641.258916, 0.019662, 111.488230
1551274945.723105, 714.464315, 0.019863, 112.416178
1551274945.841695, 572.138996, 0.018271, 113.657943
1551274945.907172, 533.781915, 0.025062, 113.743081
1551274945.993603, 438.642920, 0.031549, 114.105959
1551274946.094265, 513.354575, 0.031578, 115.607074
1551274946.170205, 502.899357, 0.031077, 116.969461
1551274946.307197, 366.414084, 0.030338, 118.563904
1551274946.392778, 500.304641, 0.024241, 121.387321
1551274946.557413, 516.759538, 0.022036, 123.079030
1551274946.571050, 652.975663, 0.020737, 124.564809
1551274946.679946, 570.256297, 0.020880, 125.565730
1551274946.760060, 567.840000, 0.024900, 126.050333
1551274946.860460, 489.753955, 0.027505, 126.808446
1551274946.935902, 532.205878, 0.028885, 128.012700
1551274947.031674, 586.602430, 0.029050, 129.306127
1551274947.108141, 524.196959, 0.027698, 130.822180
1551274947.203466, 474.760405, 0.023603, 133.124336
1551274947.278380, 534.523600, 0.022917, 134.411555
1551274947.381070, 610.606402, 0.017902, 136.626811
1551274947.471640, 698.348614, 0.019085, 137.342498
1551274947.555981, 640.466397, 0.018167, 138.434221
1551274947.653217, 529.309041, 0.021899, 138.864991
1551274947.728691, 452.288251, 0.023129, 139.680691
1551274947.832251, 405.905995, 0.028761, 140.229749
1551274947.904601, 509.118092, 0.029838, 141.332843
1551274948.018130, 479.109905, 0.029486, 142.598960
1551274948.091322, 375.779247, 0.027616, 144.446835
1551274948.177801, 477.238544, 0.024060, 146.602298
1551274948.291870, 585.589887, 0.016180, 149.612275
1551274948.374557, 697.279962, 0.018505, 149.955007
1551274948.456037, 674.815236, 0.018244, 150.887330
1551274948.589663, 560.118441, 0.017725, 151.916136
