time, phase
1552501765.625963, 0
1552501765.648235, 1
1552501765.738613, 2
1552501765.855922, 3
1552501766.570411, 0
1552501766.748958, 1
1552501766.901895, 2
1552501767.145524, 3
1552501767.612080, 0
1552501767.737605, 1
1552501769.118632, 2
1552501769.302204, 3
1552501769.434766, 0
1552501769.592473, 1
1552501769.749842, 2
1552501769.917603, 3
1552501770.043623, 0
1552501770.172082, 1
1552501770.350626, 2
1552501770.513514, 3
1552501770.618466, 0
1552501770.745385, 1
1552501770.921174, 2
1552501771.124033, 3
1552501771.217722, 0
1552501771.357640, 1
1552501771.640643, 2
1552501771.856002, 3
1552501772.002986, 0
1552501772.152919, 1
1552501772.406438, 2
1552501772.638150, 3
1552501772.776701, 0
1552501772.880514, 1
1552501773.024009, 2
1552501773.191101, 3
1552501773.282468, 0
1552501773.412947, 1
1552501773.558268, 2
1552501773.693074, 3
1552501773.793313, 0
1552501773.906761, 1
1552501774.041044, 2
1552501774.207804, 3
1552501774.355839, 0
1552501774.597353, 1
1552501774.988058, 2
1552501775.259871, 3
1552501775.601351, 0
1552501775.735912, 1
1552501775.904207, 2
1552501776.072167, 3
1552501776.179454, 0
1552501776.329850, 1
1552501776.510547, 2
1552501776.711577, 3
1552501776.816997, 0
1552501776.944136, 1
1552501777.100585, 2
