time, phase
1551365039.941833, 0
1551365040.126357, 1
1551365040.257419, 2
1551365040.412893, 3
1551365040.541881, 0
1551365040.643898, 1
1551365040.896425, 2
1551365040.938111, 3
1551365040.973734, 0
1551365041.062438, 1
1551365041.167446, 2
1551365041.258789, 3
1551365041.341957, 0
1551365041.438342, 1
1551365041.569261, 2
1551365041.639301, 3
1551365041.721558, 0
1551365041.809692, 1
1551365041.893926, 2
1551365041.961118, 3
1551365042.027176, 0
1551365042.106766, 1
1551365042.184390, 2
1551365042.255901, 3
1551365042.328156, 0
1551365042.390900, 1
1551365042.462967, 2
1551365042.551156, 3
1551365042.626855, 0
1551365042.688918, 1
1551365042.741428, 2
1551365042.817584, 3
1551365042.890589, 0
1551365042.964449, 1
1551365043.032999, 2
1551365043.104637, 3
1551365043.169891, 0
1551365043.284034, 1
1551365043.355706, 2
1551365043.387321, 3
1551365043.417945, 0
1551365043.489272, 1
1551365043.564221, 2
1551365043.638922, 3
1551365043.712051, 0
1551365043.765824, 1
1551365043.830188, 2
1551365043.912883, 3
1551365043.995601, 0
1551365044.138643, 1
1551365044.301012, 2
1551365044.541282, 3
1551365044.852553, 0
1551365045.064916, 1
1551365045.412539, 2
1551365045.641905, 3
1551365045.966102, 0
1551365046.182870, 1
1551365046.316669, 2
1551365046.479165, 3
1551365046.658786, 0
1551365046.820781, 1
1551365047.015054, 2
1551365047.187910, 3
1551365047.415082, 0
1551365047.591510, 1
1551365047.792156, 2
1551365047.966907, 3
1551365048.177376, 0
1551365048.380575, 1
1551365048.541433, 2
1551365048.708645, 3
1551365048.797844, 0
1551365048.899965, 1
1551365049.007010, 2
1551365049.097952, 3
1551365049.182148, 0
1551365049.252338, 1
1551365049.329764, 2
1551365049.405355, 3
1551365049.501199, 0
1551365049.567645, 1
1551365049.619926, 2
1551365049.695276, 3
1551365049.759795, 0
1551365049.826850, 1
1551365049.904475, 2
1551365049.988392, 3
1551365050.061198, 0
1551365050.150837, 1
1551365050.218912, 2
1551365050.275094, 3
1551365050.332415, 0
1551365050.399028, 1
1551365050.485165, 2
1551365050.554704, 3
1551365050.624968, 0
1551365050.690174, 1
1551365050.748375, 2
1551365050.811166, 3
1551365050.880814, 0
1551365050.945702, 1
1551365051.018366, 2
1551365051.090600, 3
1551365051.169421, 0
1551365051.242701, 1
1551365051.328594, 2
1551365051.400682, 3
1551365051.461020, 0
1551365051.526804, 1
1551365051.599408, 2
1551365051.674553, 3
1551365051.731115, 0
1551365051.817043, 1
1551365051.918297, 2
1551365051.995193, 3
1551365052.071263, 0
1551365052.154817, 1
1551365052.231135, 2
1551365052.313619, 3
1551365052.382732, 0
1551365052.458940, 1
1551365052.526401, 2
1551365052.608171, 3
1551365052.699348, 0
1551365052.764890, 1
1551365052.824428, 2
1551365052.890648, 3
