time,est_amp,est_freq,est_phase
1551365039.683784, 35.530219, 0.043931, 0.010049
1551365039.829441, 126.186300, 0.043601, 1.250267
1551365039.980052, 202.174304, 0.024423, 1.570796
1551365040.038258, 283.370891, 0.019842, 1.570796
1551365040.121610, 140.055601, 0.034539, 1.697417
1551365040.247221, 480.375044, 0.021722, 3.141593
1551365040.355327, 155.777332, 0.034959, 3.872716
1551365040.423591, 199.066079, 0.034409, 5.049827
1551365040.495042, 91.652908, 0.031258, 6.952732
1551365040.530329, 990.089193, 0.020013, 6.283185
1551365040.607556, 1043.597601, 0.019642, 6.283185
1551365040.705372, 1064.521231, 0.022373, 6.734860
1551365040.915900, 1010.131212, 0.022768, 7.771265
1551365040.993516, 790.009516, 0.029144, 8.127351
1551365041.066956, 945.641314, 0.030992, 9.141569
1551365041.140047, 923.002502, 0.032353, 10.279864
1551365041.229492, 977.840137, 0.031739, 11.939548
1551365041.299535, 956.761119, 0.030875, 13.566805
1551365041.378365, 964.918134, 0.030540, 15.176003
1551365041.465165, 1154.485977, 0.026121, 17.682979
1551365041.580723, 1154.485977, 0.026808, 18.902025
1551365041.660673, 1164.662243, 0.028500, 19.935082
1551365041.747172, 1164.662243, 0.029195, 21.260671
1551365041.850247, 1155.493039, 0.032016, 22.295434
1551365041.954364, 1018.124980, 0.033855, 23.572516
1551365042.049424, 1129.794549, 0.036581, 24.857332
1551365042.160002, 1112.356374, 0.039264, 26.119450
1551365042.249110, 1160.918381, 0.039578, 28.011103
1551365042.337201, 1140.031041, 0.040736, 29.745454
1551365042.416665, 1120.371378, 0.040197, 31.851813
1551365042.500913, 1151.097126, 0.039589, 33.947099
1551365042.595727, 1186.134194, 0.038198, 36.181000
1551365042.693807, 1127.399105, 0.038543, 38.077816
1551365042.762159, 1115.426851, 0.038757, 39.974394
1551365042.847285, 1112.928484, 0.037937, 42.040016
1551365042.920987, 1027.303858, 0.037491, 44.022882
1551365042.997706, 979.713324, 0.037060, 45.901087
1551365043.077038, 967.739797, 0.036671, 47.824771
1551365043.161826, 915.693352, 0.036112, 49.773516
1551365043.296199, 909.257754, 0.035633, 51.759414
1551365043.380627, 819.505369, 0.035860, 53.495882
1551365043.447327, 754.560203, 0.041188, 54.548073
1551365043.529697, 781.886721, 0.042266, 56.355219
1551365043.621103, 836.121123, 0.042611, 58.298075
1551365043.699912, 846.502374, 0.042853, 60.306498
1551365043.789140, 826.211503, 0.042218, 62.533134
1551365043.865435, 849.566737, 0.041108, 64.852652
1551365043.951969, 887.139856, 0.037095, 67.717199
1551365044.040986, 954.579341, 0.036603, 69.602829
1551365044.173312, 948.362007, 0.033843, 71.731281
1551365044.249474, 855.751033, 0.030561, 73.989801
1551365044.346225, 767.192849, 0.025927, 76.553196
1551365044.427542, 853.651296, 0.023758, 78.164485
1551365044.550012, 958.837552, 0.018279, 80.332872
1551365044.631462, 933.867121, 0.016724, 81.430976
1551365044.718588, 902.512470, 0.013322, 82.892021
1551365044.823712, 809.886989, 0.011940, 83.695303
1551365044.881016, 674.766806, 0.010387, 84.583454
1551365044.959835, 648.031210, 0.008842, 85.482958
1551365045.052771, 762.779737, 0.006053, 86.544590
1551365045.153889, 584.415075, 0.007863, 86.544590
1551365045.242656, 489.745958, 0.009836, 86.696043
1551365045.328846, 488.895381, 0.009619, 87.203728
1551365045.401665, 494.968415, 0.009729, 87.664719
1551365045.486694, 505.353174, 0.009749, 88.188834
1551365045.575768, 510.352940, 0.009652, 88.707432
1551365045.680682, 489.268036, 0.010887, 88.934200
1551365045.759864, 485.743560, 0.010970, 89.453615
1551365045.830102, 497.778028, 0.010435, 90.054256
1551365045.916369, 492.508269, 0.010148, 90.596791
1551365046.056617, 514.379646, 0.010401, 91.103863
1551365046.197857, 498.966832, 0.010011, 91.729643
1551365046.281095, 443.407016, 0.013648, 91.729643
1551365046.355344, 454.858617, 0.016930, 91.729643
1551365046.443047, 461.852869, 0.017983, 92.299484
1551365046.526120, 513.636921, 0.017436, 93.258375
1551365046.600915, 522.781088, 0.017229, 94.084830
1551365046.691271, 520.677895, 0.015388, 95.347829
1551365046.783575, 524.438429, 0.015005, 96.190017
1551365046.876675, 485.755982, 0.015528, 96.910625
1551365046.959651, 481.510668, 0.015483, 97.721201
1551365047.082084, 461.186323, 0.015701, 98.405332
1551365047.178882, 400.815359, 0.016204, 99.086386
1551365047.256783, 371.995816, 0.016608, 99.881291
1551365047.335139, 361.978763, 0.015708, 100.814020
1551365047.423101, 345.671870, 0.014690, 101.725235
1551365047.498668, 302.622259, 0.014566, 102.452894
1551365047.586638, 273.543932, 0.014112, 103.313805
1551365047.669707, 266.620111, 0.013257, 104.229563
1551365047.752509, 260.090772, 0.013350, 104.860525
1551365047.836662, 243.591347, 0.013910, 105.427208
1551365047.947163, 260.178862, 0.014183, 106.075232
1551365048.045778, 258.535258, 0.014875, 106.672313
1551365048.139924, 260.716227, 0.015402, 107.311012
1551365048.248703, 317.613739, 0.017011, 107.810505
1551365048.354207, 561.664592, 0.015267, 108.969606
1551365048.464584, 720.454588, 0.015118, 109.561271
1551365048.534276, 738.051024, 0.015139, 110.306401
1551365048.588235, 932.204789, 0.013374, 111.724826
1551365048.679496, 1176.335418, 0.014293, 112.173933
1551365048.754912, 1176.335418, 0.017468, 112.358275
1551365048.842259, 1176.335418, 0.019681, 112.821886
1551365048.919408, 1176.335418, 0.021166, 113.487816
1551365049.001597, 1176.335418, 0.022820, 114.237597
1551365049.076395, 1176.335418, 0.023033, 115.335212
1551365049.167102, 1176.335418, 0.025410, 116.098111
1551365049.240914, 1176.335418, 0.026538, 117.120000
1551365049.316758, 1176.335418, 0.028332, 118.256501
1551365049.397102, 1176.335418, 0.029786, 119.370484
1551365049.491743, 1176.335418, 0.032133, 120.396383
1551365049.586869, 1176.335418, 0.034144, 121.740446
1551365049.678835, 1176.335418, 0.035793, 123.102908
1551365049.746915, 1176.335418, 0.036331, 124.808905
1551365049.818873, 1176.335418, 0.037221, 126.417247
1551365049.892252, 1194.713395, 0.036658, 128.313831
1551365049.978874, 1179.190613, 0.036458, 130.136888
1551365050.067199, 1084.685182, 0.035190, 132.238011
1551365050.171694, 1108.221036, 0.035158, 134.077112
1551365050.255478, 1058.556915, 0.035853, 135.726152
1551365050.331440, 994.311887, 0.037054, 137.363047
1551365050.409476, 965.870817, 0.038363, 138.922093
1551365050.498735, 926.532583, 0.038324, 140.800710
1551365050.584755, 916.885019, 0.038177, 142.688801
1551365050.679069, 849.732081, 0.037899, 144.681771
1551365050.744688, 830.131570, 0.037890, 146.589843
1551365050.826628, 797.935689, 0.037398, 148.628628
1551365050.904761, 739.192132, 0.037421, 150.490883
1551365050.979416, 700.048613, 0.037904, 152.210186
1551365051.054318, 689.066853, 0.037578, 154.146354
1551365051.136501, 670.046753, 0.036846, 156.120251
1551365051.229587, 664.124194, 0.036058, 158.163388
1551365051.333976, 684.280488, 0.036264, 159.961930
1551365051.423155, 657.165759, 0.037271, 161.630642
1551365051.498169, 652.837545, 0.037832, 163.385042
1551365051.584223, 660.445502, 0.038386, 165.150173
1551365051.671757, 699.788983, 0.038765, 166.955395
1551365051.765552, 773.649068, 0.038894, 168.876820
1551365051.837582, 813.365623, 0.036636, 171.148545
1551365051.924314, 825.794963, 0.035751, 173.144006
1551365052.005813, 904.588967, 0.033852, 175.266554
1551365052.093113, 952.962398, 0.032446, 177.319601
1551365052.181151, 999.209663, 0.032661, 178.891299
1551365052.265079, 1068.770862, 0.031762, 180.756471
1551365052.349598, 1086.065071, 0.033252, 182.128996
1551365052.433563, 1048.131971, 0.034490, 183.523978
1551365052.513499, 1066.235422, 0.034980, 185.164343
1551365052.595337, 1068.592146, 0.035020, 186.871093
1551365052.692761, 1058.659757, 0.035072, 188.603853
1551365052.790522, 1014.461169, 0.036121, 190.213958
1551365052.859459, 996.173739, 0.036382, 191.983579
1551365052.949116, 965.655614, 0.036804, 193.756776
1551365053.048053, 900.009696, 0.038569, 195.317318
