time, phase
1553024385.191722, 0
1553024385.322246, 1
1553024385.470348, 2
1553024385.752242, 3
1553024385.846703, 0
1553024385.941212, 1
1553024386.086958, 2
1553024386.216342, 3
1553024386.508241, 0
1553024386.606875, 1
1553024386.721242, 2
1553024386.865034, 3
1553024387.115401, 0
1553024387.236588, 1
1553024387.351299, 2
1553024387.543549, 3
1553024387.639641, 0
1553024387.746566, 1
1553024387.875986, 2
1553024388.051631, 3
1553024388.148374, 0
1553024388.237206, 1
1553024388.361111, 2
1553024388.506098, 3
1553024388.581037, 0
1553024388.671978, 1
1553024388.804499, 2
1553024388.931586, 3
1553024389.050363, 0
1553024389.142015, 1
1553024389.279469, 2
1553024389.452051, 3
1553024389.553382, 0
1553024389.647771, 1
1553024389.767068, 2
1553024389.941964, 3
1553024390.075138, 0
1553024390.172436, 1
1553024390.312504, 2
1553024390.457776, 3
1553024390.643559, 0
1553024390.753887, 1
1553024390.879054, 2
1553024391.048733, 3
1553024391.201723, 0
1553024391.339031, 1
1553024391.488684, 2
1553024391.626400, 3
1553024391.845896, 0
1553024391.968954, 1
1553024392.107723, 2
1553024392.276638, 3
1553024392.379286, 0
1553024392.498639, 1
1553024392.624443, 2
1553024392.796099, 3
1553024392.871720, 0
1553024392.972096, 1
1553024393.095551, 2
1553024393.225464, 3
1553024393.321698, 0
1553024393.424373, 1
1553024393.552791, 2
1553024393.673028, 3
1553024393.771564, 0
1553024393.860591, 1
1553024393.973949, 2
1553024394.167621, 3
1553024394.264898, 0
1553024394.362471, 1
1553024394.497403, 2
1553024394.637002, 3
1553024394.742044, 0
1553024394.823122, 1
1553024394.946485, 2
1553024395.133334, 3
1553024395.261361, 0
1553024395.379914, 1
1553024395.531853, 2
1553024395.669405, 3
1553024395.900138, 0
1553024396.032474, 1
1553024396.191007, 2
1553024396.404432, 3
1553024396.555971, 0
1553024396.677925, 1
1553024396.815166, 2
1553024396.934338, 3
1553024397.195237, 0
1553024397.327904, 1
1553024397.446107, 2
1553024397.568297, 3
1553024397.776020, 0
1553024397.887334, 1
1553024398.016091, 2
1553024398.150849, 3
1553024398.312908, 0
1553024398.429215, 1
1553024398.581003, 2
1553024398.731374, 3
1553024398.831826, 0
1553024398.933422, 1
1553024399.050836, 2
1553024399.188232, 3
1553024399.287463, 0
1553024399.382559, 1
