time,phase_from_reg,phase_for_plbck,plbck_pos
1552230473.242474, 0.058350, 0.000000, 0.000000
1552230473.338514, 0.602981, 0.000000, 0.000000
1552230473.419343, 1.921047, 0.000000, 0.000000
1552230473.528162, 0.000000, 0.000000, 0.000000
1552230473.552722, 0.000000, 0.000000, 0.000000
1552230473.637461, 0.000000, 0.000000, 0.000000
1552230473.854714, 0.000000, 0.000000, 0.000000
1552230473.901872, 0.039972, 0.000000, 0.000000
1552230474.013337, 1.471430, 0.000000, 0.000000
1552230474.078786, 1.471430, 0.000000, 0.000000
1552230474.180315, 1.471430, 0.000000, 0.000000
1552230474.290368, 1.471430, 0.000000, 0.000000
1552230474.389851, 2.235705, 0.000000, 0.000000
1552230474.570684, 3.592013, 0.000000, 0.000000
1552230474.616163, 4.235097, 0.000000, 0.000000
1552230474.728501, 5.582882, 0.000000, 0.000000
1552230474.904044, 7.138420, 0.000000, 0.000000
1552230474.968200, 7.138420, 0.000000, 0.000000
1552230475.101737, 7.404242, 0.000000, 0.000000
1552230475.221087, 9.312199, 0.000000, 0.000000
1552230475.345314, 9.618358, 0.000000, 0.000000
1552230475.401884, 9.618358, 0.000000, 0.000000
1552230475.464529, 11.606153, 0.000000, 0.000000
1552230475.580929, 9.424778, 0.000000, 0.000000
1552230475.726235, 11.092764, 0.000000, 0.000000
1552230475.803596, 13.610320, 0.000000, 0.000000
1552230475.860636, 13.788977, 0.000000, 0.000000
1552230475.953700, 15.584839, 0.000000, 0.000000
1552230476.053067, 18.109606, 0.000000, 0.000000
1552230476.153431, 19.114915, 0.000000, 0.000000
1552230476.236984, 19.845793, 0.000000, 0.000000
1552230476.362089, 12.566371, 0.000000, 0.000000
1552230476.424018, 13.208430, 0.642059, 0.642059
1552230476.519975, 12.566371, 0.000000, 0.642059
1552230476.601500, 12.887107, 0.320736, 0.642059
1552230476.846622, 13.765137, 1.198766, 1.198766
1552230476.939460, 15.075279, 2.508908, 2.508908
1552230477.040943, 16.944553, 4.378183, 4.378183
1552230477.225833, 18.849556, 6.283185, 6.283185
1552230477.279363, 19.576723, 7.010353, 7.010353
1552230477.481822, 20.879610, 8.313239, 8.313239
1552230477.595258, 22.303622, 9.737251, 9.737251
1552230477.633178, 22.343879, 9.777508, 9.777508
1552230477.730830, 23.921450, 11.355079, 11.355079
1552230477.951494, 25.072412, 12.506041, 12.506041
1552230478.004660, 25.438536, 12.872166, 12.872166
1552230478.078921, 27.801424, 15.235054, 15.235054
1552230478.126930, 28.403575, 15.837205, 15.837205
1552230478.192990, 28.563804, 15.997434, 15.997434
1552230478.330694, 28.867844, 16.301473, 16.301473
1552230478.455059, 30.738451, 18.172081, 18.172081
1552230478.478719, 31.372519, 18.806148, 18.806148
1552230478.568885, 31.686798, 19.120428, 19.120428
1552230478.637062, 31.686798, 19.120428, 19.120428
1552230478.756922, 34.263225, 21.696854, 21.696854
1552230478.842511, 34.273019, 21.706648, 21.706648
1552230478.907662, 34.354643, 21.788272, 21.788272
1552230478.978031, 34.816772, 22.250401, 22.250401
1552230479.035782, 35.182645, 22.616275, 22.616275
1552230479.093140, 35.599258, 23.032887, 23.032887
1552230479.197914, 37.385836, 24.819465, 24.819465
1552230479.351913, 40.489642, 27.923272, 27.923272
1552230479.396735, 32.986723, 20.420352, 27.923272
1552230479.438883, 32.986723, 20.420352, 27.923272
1552230479.585860, 32.986723, 20.420352, 27.923272
1552230479.704141, 32.990077, 20.423707, 27.923272
1552230479.757612, 34.489035, 21.922664, 27.923272
1552230479.803255, 34.684251, 22.117880, 27.923272
1552230479.831062, 35.191218, 22.624847, 27.923272
1552230479.939512, 35.191218, 22.624848, 27.923272
1552230480.012537, 37.164645, 24.598274, 27.923272
1552230480.207621, 40.275275, 27.708904, 27.923272
1552230480.235854, 37.699112, 25.132741, 27.923272
1552230480.308549, 37.778470, 25.212099, 27.923272
1552230480.464079, 37.842750, 25.276379, 27.923272
1552230480.485783, 38.617007, 26.050637, 27.923272
1552230480.575793, 40.356601, 27.790230, 27.923272
1552230480.645679, 41.404008, 28.837638, 28.837638
1552230480.768944, 41.404008, 28.837638, 28.837638
1552230480.837829, 41.404008, 28.837638, 28.837638
1552230480.969841, 41.404008, 28.837638, 28.837638
1552230481.088512, 41.404157, 28.837787, 28.837787
1552230481.210288, 43.703149, 31.136778, 31.136778
1552230481.259914, 45.129841, 32.563470, 32.563470
1552230481.348291, 45.129841, 32.563470, 32.563470
1552230481.411494, 45.129841, 32.563470, 32.563470
1552230481.562945, 45.129841, 32.563470, 32.563470
1552230481.657278, 47.475505, 34.909135, 34.909135
1552230481.680802, 49.535504, 36.969133, 36.969133
1552230481.845502, 47.123890, 34.557519, 36.969133
1552230481.940974, 49.930266, 37.363895, 37.363895
1552230481.974607, 47.123890, 34.557519, 37.363895
1552230482.038478, 47.123890, 34.557519, 37.363895
1552230482.181760, 47.505873, 34.939503, 37.363895
1552230482.303958, 49.508322, 36.941951, 37.363895
1552230482.362604, 50.223326, 37.656956, 37.656956
1552230482.444687, 50.358969, 37.792598, 37.792598
1552230482.543486, 50.573316, 38.006945, 38.006945
1552230482.630622, 51.414214, 38.847843, 38.847843
1552230482.697293, 53.090739, 40.524369, 40.524369
1552230482.812995, 55.113114, 42.546744, 42.546744
1552230482.921037, 55.744961, 43.178590, 43.178590
1552230482.995568, 58.737732, 46.171362, 46.171362
1552230483.077198, 60.217528, 47.651158, 47.651158
1552230483.165010, 62.168855, 49.602484, 49.602484
1552230483.254516, 53.407075, 40.840704, 49.602484
1552230483.346929, 54.888951, 42.322580, 49.602484
1552230483.465155, 55.245557, 42.679186, 49.602484
1552230483.541741, 56.539123, 43.972752, 49.602484
1552230483.734448, 57.008072, 44.441701, 49.602484
1552230483.752601, 57.784414, 45.218044, 49.602484
1552230483.793756, 58.722309, 46.155939, 49.602484
1552230483.905690, 54.977871, 42.411501, 49.602484
1552230484.021853, 56.347780, 43.781409, 49.602484
1552230484.098004, 56.548668, 43.982297, 49.602484
1552230484.255871, 56.548668, 43.982297, 49.602484
1552230484.359205, 57.709579, 45.143208, 49.602484
1552230484.419601, 60.058516, 47.492145, 49.602484
1552230484.468332, 60.058516, 47.492145, 49.602484
1552230484.572526, 60.058516, 47.492145, 49.602484
1552230484.644883, 60.074083, 47.507712, 49.602484
1552230484.740351, 60.352862, 47.786491, 49.602484
1552230484.810215, 61.132470, 48.566099, 49.602484
1552230484.898858, 61.622108, 49.055737, 49.602484
1552230485.090152, 59.690260, 47.123890, 49.602484
1552230485.179676, 59.690260, 47.123890, 49.602484
1552230485.197786, 60.153519, 47.587149, 49.602484
1552230485.303607, 60.195159, 47.628788, 49.602484
1552230485.379441, 62.967131, 50.400760, 50.400760
1552230485.487009, 62.967206, 50.400835, 50.400835
1552230485.551922, 63.263040, 50.696669, 50.696669
1552230485.670039, 64.410459, 51.844088, 51.844088
1552230485.723295, 65.478009, 52.911639, 52.911639
1552230485.832593, 62.831853, 50.265482, 52.911639
1552230485.984960, 62.831853, 50.265482, 52.911639
1552230486.110849, 62.831853, 50.265482, 52.911639
1552230486.113361, 65.587872, 53.021501, 53.021501
1552230486.234568, 65.868131, 53.301760, 53.301760
1552230486.344566, 67.509000, 54.942629, 54.942629
1552230486.393535, 68.677909, 56.111538, 56.111538
1552230486.504730, 64.402649, 51.836279, 56.111538
1552230486.627037, 66.610348, 54.043977, 56.111538
1552230486.669580, 67.387578, 54.821208, 56.111538
