time,est_amp,est_freq,est_phase
1552230473.241709, 1.852535, 0.035566, 0.058350
1552230473.338240, 14.541680, 0.036349, 0.602981
1552230473.418544, 22.209054, 0.034203, 1.921047
1552230473.525367, 45.366496, 0.015757, 0.000000
1552230473.550718, 58.698594, 0.007565, 0.000000
1552230473.612501, 56.185905, 0.007132, 0.000000
1552230473.854147, 67.526100, 0.009078, 0.000000
1552230473.901551, 74.213322, 0.010768, 0.039972
1552230474.012953, 72.924081, 0.006467, 1.471430
1552230474.068262, 52.653272, 0.012603, 1.471430
1552230474.177127, 40.446374, 0.014644, 1.471430
1552230474.276932, 31.319046, 0.019999, 1.471430
1552230474.388733, 28.932456, 0.020398, 2.235705
1552230474.570091, 24.272495, 0.017874, 3.592013
1552230474.615899, 21.145105, 0.021825, 4.235097
1552230474.728313, 8.906402, 0.019064, 5.582882
1552230474.895601, 8.059632, 0.015447, 7.138420
1552230474.967214, 4.332219, 0.022664, 7.138420
1552230475.080432, 3.201055, 0.029863, 7.404242
1552230475.219183, 1.746172, 0.024494, 9.312199
1552230475.317099, 1.578401, 0.035462, 9.618358
1552230475.401598, 1.938396, 0.043590, 9.618358
1552230475.464304, 2.818746, 0.042608, 11.606153
1552230475.577260, 2.395931, 0.037355, 9.424778
1552230475.725825, 2.497939, 0.035679, 11.092764
1552230475.802951, 2.700204, 0.032564, 13.610320
1552230475.859776, 2.566963, 0.042793, 13.788977
1552230475.945115, 3.618729, 0.045696, 15.584839
1552230476.052682, 3.050911, 0.043458, 18.109606
1552230476.153142, 2.446078, 0.050905, 19.114915
1552230476.236509, 2.516042, 0.059605, 19.845793
1552230476.361689, 2.259772, 0.053040, 12.566371
1552230476.423710, 2.578470, 0.060583, 13.208430
1552230476.519743, 2.294621, 0.053435, 12.566371
1552230476.601238, 1.135745, 0.060865, 12.887107
1552230476.819244, 1.142039, 0.064188, 13.765137
1552230476.938015, 25.385969, 0.063202, 15.075279
1552230477.040415, 29.480706, 0.060463, 16.944553
1552230477.225651, 17.725624, 0.057743, 18.849556
1552230477.279024, 46.119071, 0.060671, 19.576723
1552230477.465345, 36.199917, 0.058324, 20.879610
1552230477.595055, 15.587333, 0.055299, 22.303622
1552230477.632947, 14.035122, 0.059905, 22.343879
1552230477.730777, 49.126359, 0.057381, 23.921450
1552230477.946081, 63.167436, 0.055662, 25.072412
1552230478.004430, 53.366390, 0.054821, 25.438536
1552230478.077584, 66.042375, 0.037313, 27.801424
1552230478.126631, 68.514119, 0.041793, 28.403575
1552230478.192625, 63.171778, 0.052658, 28.563804
1552230478.330566, 51.341305, 0.054150, 28.867844
1552230478.454835, 13.689018, 0.063615, 30.738451
1552230478.478360, 51.275005, 0.063693, 31.372519
1552230478.568482, 38.239559, 0.079318, 31.686798
1552230478.636799, 17.899657, 0.078228, 31.686798
1552230478.756454, 30.251163, 0.079325, 34.263225
1552230478.842304, 20.882030, 0.094832, 34.273019
1552230478.907427, 31.260091, 0.110706, 34.354643
1552230478.977766, 9.260147, 0.126377, 34.816772
1552230479.035487, 15.917886, 0.131655, 35.182645
1552230479.092886, 19.350947, 0.147139, 35.599258
1552230479.190863, 8.405924, 0.142657, 37.385836
1552230479.351675, 4.039522, 0.149733, 40.489642
1552230479.381915, 13.908682, 0.141141, 32.986723
1552230479.433926, 4.210595, 0.142556, 32.986723
1552230479.585240, 12.561726, 0.144406, 32.986723
1552230479.703480, 16.170493, 0.145614, 32.990077
1552230479.757248, 18.092571, 0.142052, 34.489035
