time, phase
1552483583.636190, 0
1552483584.423407, 0
1552483585.379578, 0
1552483587.829237, 0
1552483589.007740, 0
1552483590.612289, 0
1552483592.902821, 0
1552483594.086601, 0
1552483595.232038, 0
1552483596.761430, 0
1552483598.526244, 0
1552483599.209637, 0
1552483599.951037, 0
1552483601.176525, 0
1552483602.346417, 0
1552483603.424620, 0
1552483604.448934, 0
1552483605.492634, 0
1552483606.564728, 0
1552483607.749517, 0
1552483608.984922, 0
1552483610.244808, 0
1552483611.541109, 0
1552483612.745721, 0
1552483614.155639, 0
1552483615.078519, 0
1552483615.894993, 0
1552483616.652706, 0
1552483617.410940, 0
1552483618.185486, 0
1552483618.963093, 0
1552483619.720161, 0
1552483620.555480, 0
1552483621.351242, 0
1552483622.148303, 0
1552483622.796534, 0
1552483623.622627, 0
1552483624.537046, 0
1552483625.449540, 0
1552483626.360098, 0
1552483627.216613, 0
1552483628.068725, 0
1552483628.853355, 0
1552483629.999704, 0
1552483630.718788, 0
1552483631.583780, 0
1552483632.422997, 0
1552483633.384698, 0
1552483634.168344, 0
1552483635.307024, 0
1552483635.980212, 0
1552483636.743351, 0
1552483637.449887, 0
1552483638.295241, 0
1552483639.154085, 0
1552483640.056026, 0
1552483640.854260, 0
1552483641.853197, 0
1552483642.617801, 0
1552483643.496463, 0
1552483644.357746, 0
1552483645.222507, 0
1552483646.054368, 0
1552483647.048535, 0
1552483647.957825, 0
1552483649.013366, 0
1552483649.905546, 0
1552483650.994214, 0
1552483651.849951, 0
1552483652.668887, 0
1552483653.548752, 0
1552483654.466500, 0
1552483655.741680, 0
1552483660.303196, 0
1552483662.750773, 0
1552483663.936510, 0
1552483664.873559, 0
1552483665.765736, 0
1552483666.202892, 0
1552483666.600737, 0
1552483667.492381, 0
1552483668.078304, 0
1552483668.637071, 0
1552483669.654993, 0
1552483670.570052, 0
1552483671.481183, 0
1552483672.400571, 0
1552483673.380396, 0
1552483674.330856, 0
1552483675.328858, 0
1552483676.235339, 0
1552483677.130233, 0
1552483678.045848, 0
1552483679.002269, 0
1552483680.041300, 0
1552483681.016419, 0
1552483682.480197, 0
1552483683.848923, 0
1552483684.832201, 0
1552483685.805457, 0
1552483686.881799, 0
1552483687.751591, 0
1552483688.702963, 0
1552483689.579684, 0
1552483690.525828, 0
1552483691.396959, 0
1552483692.417606, 0
1552483693.200835, 0
1552483694.193640, 0
1552483695.066600, 0
1552483696.056868, 0
1552483696.935593, 0
1552483697.834996, 0
1552483698.766982, 0
1552483699.629213, 0
1552483700.506062, 0
1552483701.470205, 0
1552483702.407265, 0
1552483703.344200, 0
1552483704.310156, 0
1552483705.247053, 0
1552483706.292973, 0
1552483707.325716, 0
1552483708.280734, 0
1552483709.302592, 0
1552483710.304099, 0
1552483711.391036, 0
1552483712.404172, 0
1552483713.422571, 0
1552483714.497325, 0
1552483715.598746, 0
1552483716.694999, 0
1552483717.880726, 0
1552483718.971280, 0
1552483720.146126, 0
1552483721.147962, 0
1552483722.374818, 0
1552483723.272635, 0
1552483724.428842, 0
1552483725.054739, 0
1552483725.590705, 0
1552483726.093504, 0
1552483726.588742, 0
1552483727.175682, 0
1552483727.848814, 0
1552483729.024499, 0
1552483729.700816, 0
1552483730.551732, 0
1552483731.338793, 0
1552483732.353154, 0
1552483733.151455, 0
1552483733.754282, 0
1552483734.593717, 0
1552483735.492053, 0
1552483736.672577, 0
1552483737.413445, 0
1552483738.277808, 0
1552483739.144947, 0
1552483740.106753, 0
1552483740.954230, 0
1552483741.994390, 0
1552483742.852106, 0
1552483743.846413, 0
1552483744.890561, 0
1552483745.960642, 0
1552483747.146440, 0
1552483748.338902, 0
1552483749.599761, 0
1552483750.619286, 0
