time, beats
1548014087.471194, 0.007943
1548014087.477077, 0.015886
1548014087.482618, 0.023828
1548014087.489210, 0.031771
1548014087.496151, 0.039714
1548014087.511309, 0.047657
1548014087.517739, 0.055599
1548014087.525020, 0.063542
1548014087.530763, 0.071485
1548014087.536180, 0.079428
1548014087.542489, 0.087370
1548014087.550376, 0.095313
1548014087.555671, 0.103256
1548014087.561366, 0.111199
1548014087.567698, 0.119141
1548014087.574310, 0.127084
1548014087.580490, 0.135027
1548014087.586273, 0.142970
1548014087.591786, 0.150912
1548014087.597400, 0.158855
1548014087.603881, 0.166798
1548014087.609180, 0.174741
1548014087.614640, 0.182683
1548014087.620281, 0.190626
1548014087.626323, 0.198569
1548014087.632169, 0.206512
1548014087.638272, 0.214454
1548014087.645148, 0.222397
1548014087.650682, 0.230340
1548014087.656105, 0.238283
1548014087.664218, 0.246225
1548014087.670307, 0.254168
1548014087.676143, 0.262111
1548014087.681961, 0.270054
1548014087.687272, 0.277996
1548014087.693493, 0.285939
1548014087.699701, 0.293882
1548014087.707806, 0.301825
1548014087.714667, 0.309767
1548014087.719896, 0.317710
1548014087.725708, 0.325653
1548014087.731139, 0.333596
1548014087.736959, 0.341538
1548014087.742267, 0.349481
1548014087.747779, 0.357424
1548014087.753496, 0.365367
1548014087.761011, 0.373309
1548014087.766677, 0.381252
1548014087.774470, 0.389195
1548014087.783696, 0.397138
1548014087.789665, 0.405080
1548014087.797271, 0.413023
1548014087.802574, 0.420966
1548014087.808794, 0.428909
1548014087.814540, 0.436851
1548014087.820285, 0.444794
1548014087.825531, 0.452737
1548014087.830995, 0.460680
1548014087.837294, 0.468622
1548014087.843468, 0.476565
1548014087.849115, 0.484508
1548014087.854520, 0.492451
1548014087.860912, 0.500393
1548014087.866858, 0.508336
1548014087.872329, 0.516279
1548014087.878096, 0.524222
1548014087.883456, 0.532164
1548014087.889249, 0.540107
1548014087.894996, 0.548050
1548014087.901216, 0.555993
1548014087.906844, 0.563935
1548014087.914797, 0.571878
1548014087.920270, 0.579821
1548014087.925556, 0.587764
1548014087.930689, 0.595706
1548014087.936735, 0.603649
1548014087.942115, 0.611592
1548014087.948866, 0.619535
1548014087.954442, 0.627477
1548014087.960189, 0.635420
1548014087.966852, 0.643363
1548014087.979034, 0.651306
1548014087.985448, 0.659248
1548014087.990601, 0.667191
1548014087.996094, 0.675134
1548014088.001713, 0.683077
1548014088.008524, 0.691019
1548014088.014293, 0.698962
1548014088.019686, 0.706905
1548014088.026308, 0.714848
1548014088.032007, 0.722790
1548014088.037646, 0.730733
1548014088.043916, 0.738676
1548014088.050256, 0.746619
1548014088.055662, 0.752099
1548014088.061334, 0.757580
1548014088.067165, 0.763061
1548014088.073139, 0.768542
1548014088.079420, 0.774023
1548014088.086558, 0.779504
1548014088.092314, 0.784984
1548014088.098046, 0.790465
1548014088.104004, 0.795946
1548014088.109096, 0.801427
1548014088.114529, 0.806908
1548014088.119957, 0.812389
1548014088.125672, 0.817869
1548014088.130982, 0.823350
1548014088.137536, 0.828831
1548014088.143101, 0.834312
1548014088.148931, 0.839793
1548014088.155587, 0.845274
1548014088.161140, 0.850754
1548014088.166365, 0.856235
1548014088.172402, 0.861716
1548014088.177641, 0.867197
1548014088.183893, 0.872678
1548014088.189957, 0.878159
1548014088.195972, 0.883639
1548014088.201516, 0.889120
1548014088.208342, 0.894601
1548014088.214105, 0.900082
1548014088.220175, 0.905563
1548014088.225554, 0.911044
1548014088.232895, 0.916524
1548014088.238925, 0.922005
1548014088.246606, 0.927486
1548014088.252655, 0.932967
1548014088.258391, 0.938448
1548014088.264999, 0.943929
1548014088.270739, 0.949409
1548014088.276424, 0.954890
1548014088.282127, 0.960371
1548014088.288272, 0.965852
1548014088.294643, 0.971333
1548014088.300422, 0.976814
1548014088.312672, 0.982294
1548014088.318409, 0.987775
1548014088.324405, 0.993256
1548014088.330018, 0.998737
1548014088.335926, 1.004218
1548014088.341265, 1.009699
1548014088.346955, 1.015179
1548014088.352734, 1.020660
1548014088.358274, 1.026141
1548014088.363620, 1.031622
1548014088.369392, 1.037103
1548014088.379297, 1.042584
1548014088.385339, 1.048064
1548014088.395406, 1.053545
1548014088.401246, 1.059026
1548014088.407015, 1.064507
1548014088.414052, 1.069988
1548014088.419774, 1.075469
1548014088.425665, 1.080949
1548014088.431724, 1.086430
1548014088.437202, 1.091911
1548014088.443055, 1.097392
1548014088.448724, 1.102873
1548014088.454467, 1.108354
1548014088.461989, 1.113834
1548014088.467287, 1.119315
1548014088.472984, 1.124796
1548014088.478646, 1.130277
1548014088.484300, 1.135758
1548014088.490161, 1.141239
1548014088.495718, 1.146719
1548014088.501432, 1.152200
1548014088.506565, 1.157681
1548014088.512100, 1.163162
1548014088.517755, 1.168643
1548014088.523226, 1.174124
1548014088.528890, 1.179604
1548014088.535113, 1.185085
1548014088.540549, 1.190566
1548014088.545878, 1.196047
1548014088.551732, 1.201528
1548014088.558285, 1.207009
1548014088.563508, 1.212489
1548014088.568699, 1.217970
1548014088.574067, 1.223451
1548014088.579916, 1.228932
1548014088.585003, 1.234413
1548014088.591110, 1.240406
1548014088.598919, 1.246398
1548014088.605397, 1.252391
1548014088.611637, 1.258384
1548014088.616915, 1.264377
1548014088.623441, 1.270370
1548014088.629325, 1.276363
1548014088.635106, 1.282356
1548014088.640432, 1.288348
1548014088.645844, 1.294341
1548014088.653023, 1.300334
1548014088.660395, 1.306327
1548014088.666848, 1.312320
1548014088.672675, 1.318313
1548014088.679301, 1.324305
1548014088.684858, 1.330298
1548014088.690435, 1.336291
1548014088.696148, 1.342284
1548014088.701962, 1.348277
1548014088.710797, 1.354270
1548014088.716504, 1.360263
1548014088.721833, 1.366255
1548014088.728172, 1.372248
1548014088.733359, 1.378241
1548014088.738538, 1.384234
1548014088.743907, 1.390227
1548014088.749074, 1.396220
1548014088.754820, 1.402213
1548014088.760642, 1.408205
1548014088.766653, 1.414198
1548014088.771808, 1.420191
1548014088.777133, 1.426184
1548014088.782592, 1.432177
1548014088.788176, 1.438170
1548014088.793682, 1.444163
1548014088.798880, 1.450155
1548014088.805226, 1.456148
1548014088.811595, 1.462141
1548014088.817230, 1.468134
1548014088.822947, 1.474127
1548014088.828437, 1.480120
1548014088.833656, 1.486113
1548014088.839200, 1.492105
1548014088.845255, 1.498098
1548014088.850973, 1.504091
1548014088.856700, 1.510084
1548014088.861811, 1.516077
1548014088.867524, 1.522070
1548014088.873250, 1.528063
1548014088.878975, 1.534055
1548014088.884171, 1.540048
1548014088.889891, 1.546041
1548014088.895386, 1.552034
1548014088.901632, 1.558027
1548014088.906869, 1.564020
1548014088.911950, 1.570013
1548014088.917532, 1.576005
1548014088.923409, 1.581998
1548014088.929173, 1.587991
1548014088.934892, 1.593984
1548014088.940270, 1.599977
1548014088.946714, 1.605970
1548014088.952629, 1.611963
1548014088.958022, 1.617955
1548014088.963482, 1.623948
1548014088.970239, 1.629941
1548014088.975981, 1.635934
1548014088.981241, 1.641927
1548014088.986958, 1.647920
1548014088.992357, 1.653913
1548014088.998098, 1.659905
1548014089.004606, 1.665898
1548014089.011446, 1.671891
1548014089.018424, 1.677884
1548014089.024037, 1.683877
1548014089.030100, 1.689870
1548014089.035804, 1.695863
1548014089.041506, 1.701855
1548014089.052905, 1.707848
1548014089.058608, 1.713841
1548014089.066164, 1.719834
1548014089.071861, 1.725827
1548014089.077786, 1.732390
1548014089.083611, 1.738952
1548014089.089316, 1.745515
1548014089.094647, 1.752078
1548014089.100020, 1.758640
1548014089.105377, 1.765203
1548014089.117871, 1.771766
1548014089.123024, 1.778328
1548014089.133170, 1.784891
1548014089.146342, 1.791454
1548014089.152512, 1.798017
1548014089.157762, 1.804579
1548014089.163331, 1.811142
1548014089.168595, 1.817705
