time,beats,midi_note,midi_vel
1548198280.019726, 0.006869, 46.000000, 106.000000
1548198280.020288, 0.006869, 75.000000, 106.000000
1548198280.218680, 0.247290, 75.000000, 111.000000
1548198280.224097, 0.254160, 73.000000, 111.000000
1548198280.408179, 0.473973, 46.000000, 116.000000
1548198280.430680, 0.501532, 73.000000, 117.000000
1548198280.430932, 0.501532, 54.000000, 117.000000
1548198280.431471, 0.501532, 61.000000, 117.000000
1548198280.431946, 0.501532, 66.000000, 117.000000
1548198280.432214, 0.501532, 78.000000, 117.000000
1548198280.812449, 0.980429, 54.000000, 126.000000
1548198280.812956, 0.980429, 61.000000, 126.000000
1548198280.813287, 0.980429, 66.000000, 126.000000
1548198280.813586, 0.980429, 78.000000, 126.000000
1548198280.828276, 1.001737, 45.000000, 126.000000
1548198280.828505, 1.001737, 75.000000, 126.000000
1548198281.072116, 1.248450, 75.000000, 125.000000
1548198281.077658, 1.254187, 73.000000, 125.000000
1548198281.297015, 1.477950, 45.000000, 124.000000
1548198281.313235, 1.495162, 73.000000, 124.000000
1548198281.318409, 1.500807, 52.000000, 123.000000
1548198281.318578, 1.500807, 57.000000, 123.000000
1548198281.318734, 1.500807, 61.000000, 123.000000
1548198281.318834, 1.500807, 67.000000, 123.000000
1548198281.318926, 1.500807, 79.000000, 123.000000
1548198281.831584, 1.974102, 52.000000, 114.000000
1548198281.831830, 1.974102, 57.000000, 114.000000
1548198281.832027, 1.974102, 61.000000, 114.000000
1548198281.832161, 1.974102, 67.000000, 114.000000
1548198281.832299, 1.974102, 79.000000, 114.000000
1548198281.864574, 2.003886, 75.000000, 113.000000
1548198282.203885, 2.245308, 75.000000, 99.000000
1548198282.215053, 2.253356, 73.000000, 99.000000
1548198282.556532, 2.498801, 73.000000, 85.000000
1548198282.562478, 2.501118, 85.000000, 84.000000
1548198283.386169, 2.735092, 85.000000, 69.000000
1548198284.332405, 3.002519, 44.000000, 51.000000
1548198284.332614, 3.002519, 68.000000, 51.000000
1548198284.642944, 3.247694, 68.000000, 68.000000
1548198284.648629, 3.252151, 69.000000, 68.000000
1548198284.928334, 3.475038, 44.000000, 84.000000
1548198284.956188, 3.497326, 69.000000, 85.000000
1548198284.962667, 3.502432, 56.000000, 86.000000
1548198284.965590, 3.502432, 61.000000, 86.000000
1548198284.965844, 3.502432, 64.000000, 86.000000
1548198284.965998, 3.502432, 68.000000, 86.000000
1548198285.020862, 3.563203, 68.000000, 87.000000
1548198285.021055, 3.563203, 69.000000, 87.000000
1548198285.077069, 3.623973, 69.000000, 88.000000
1548198285.082652, 3.630050, 68.000000, 88.000000
1548198285.189227, 3.745514, 68.000000, 91.000000
1548198285.194905, 3.751592, 67.000000, 91.000000
1548198285.408382, 3.976443, 56.000000, 96.000000
1548198285.408980, 3.976443, 61.000000, 96.000000
1548198285.409474, 3.976443, 64.000000, 96.000000
1548198285.430601, 4.000827, 67.000000, 96.000000
1548198285.430842, 4.000827, 54.000000, 96.000000
1548198285.431006, 4.000827, 56.000000, 96.000000
1548198285.431168, 4.000827, 60.000000, 96.000000
1548198285.431326, 4.000827, 68.000000, 96.000000
1548198285.642520, 4.248581, 68.000000, 94.000000
1548198285.648107, 4.255277, 76.000000, 93.000000
1548198285.833173, 4.476246, 54.000000, 91.000000
1548198285.833310, 4.476246, 56.000000, 91.000000
1548198285.833437, 4.476246, 60.000000, 91.000000
1548198285.850213, 4.496334, 76.000000, 91.000000
1548198285.855384, 4.502229, 37.000000, 90.000000
1548198285.855545, 4.502229, 73.000000, 90.000000
1548198286.136548, 4.748474, 73.000000, 81.000000
1548198286.141754, 4.753399, 61.000000, 81.000000
1548198286.394788, 4.975020, 37.000000, 72.000000
1548198286.422578, 4.999644, 61.000000, 72.000000
1548198286.427800, 5.003713, 56.000000, 71.000000
1548198286.427994, 5.003713, 64.000000, 71.000000
1548198286.428138, 5.003713, 73.000000, 71.000000
1548198287.096328, 5.475966, 56.000000, 48.000000
1548198287.096464, 5.475966, 64.000000, 48.000000
1548198287.135559, 5.505526, 56.000000, 46.000000
1548198287.135788, 5.505526, 64.000000, 46.000000
1548198287.584525, 5.949997, 73.000000, 38.000000
1548198287.612630, 5.977776, 56.000000, 38.000000
1548198287.613080, 5.977776, 64.000000, 38.000000
