time, phase
1550924826.972521, 0
1550924827.705953, 0
1550924828.508576, 0
1550924829.113776, 0
1550924829.917128, 0
1550924830.542154, 0
1550924831.372985, 0
1550924831.991280, 0
1550924832.628483, 0
1550924833.116698, 0
1550924833.617302, 0
1550924834.129522, 0
1550924834.644512, 0
1550924835.282848, 0
1550924835.833559, 0
1550924836.479154, 0
1550924837.063133, 0
1550924837.593319, 0
1550924838.184243, 0
1550924838.713520, 0
1550924839.258917, 0
1550924839.786454, 0
1550924840.344520, 0
1550924840.929198, 0
1550924841.488968, 0
1550924842.118094, 0
1550924842.770317, 0
1550924843.365711, 0
1550924843.990856, 0
1550924844.634188, 0
1550924845.249498, 0
1550924845.884852, 0
1550924846.479511, 0
1550924847.066885, 0
1550924847.632978, 0
1550924848.248555, 0
1550924848.857006, 0
1550924849.478008, 0
1550924850.310647, 0
1550924850.854587, 0
1550924851.488252, 0
1550924852.091672, 0
1550924852.868460, 0
1550924853.486205, 0
1550924854.104989, 0
1550924854.678638, 0
1550924855.256067, 0
1550924855.760581, 0
1550924856.201703, 0
1550924856.632821, 0
1550924857.133769, 0
1550924857.628431, 0
1550924858.187616, 0
1550924858.742973, 0
1550924859.346738, 0
1550924859.960510, 0
1550924860.583075, 0
1550924861.249684, 0
1550924861.926632, 0
1550924862.542122, 0
1550924863.241738, 0
1550924863.852900, 0
1550924864.460004, 0
1550924865.003128, 0
1550924865.593557, 0
1550924866.250816, 0
1550924866.898552, 0
1550924867.550420, 0
1550924868.214434, 0
1550924868.858492, 0
1550924869.594904, 0
1550924870.356846, 0
1550924871.091471, 0
1550924872.035706, 0
1550924872.664006, 0
1550924873.323617, 0
1550924874.072670, 0
1550924874.874090, 0
1550924875.604730, 0
1550924876.627316, 0
1550924877.216955, 0
1550924877.788112, 0
1550924878.358880, 0
1550924879.101118, 0
1550924879.555339, 0
1550924880.191705, 0
1550924880.834616, 0
1550924881.402351, 0
1550924882.091470, 0
1550924882.650832, 0
1550924883.215806, 0
1550924883.779911, 0
1550924884.443247, 0
1550924885.137132, 0
1550924885.992749, 0
1550924886.771951, 0
1550924887.601544, 0
1550924888.439146, 0
1550924889.078487, 0
1550924889.823588, 0
1550924890.419812, 0
1550924891.083142, 0
1550924891.686693, 0
1550924892.273832, 0
1550924892.700275, 0
1550924892.940214, 0
1550924893.160417, 0
1550924893.379364, 0
1550924893.577711, 0
1550924893.828801, 0
1550924894.025673, 0
1550924894.272867, 0
1550924894.457580, 0
1550924894.728260, 0
1550924894.976738, 0
1550924895.220934, 0
1550924895.468973, 0
1550924895.708181, 0
1550924895.971544, 0
1550924896.203915, 0
1550924896.477887, 0
1550924896.695844, 0
1550924896.950519, 0
1550924897.218062, 0
1550924897.453952, 0
1550924898.433722, 0
1550924898.715207, 0
1550924900.932922, 0
1550924901.914315, 0
1550924902.345878, 0
1550924903.019390, 0
1550924903.602839, 0
1550924903.959542, 0
1550924904.219138, 0
1550924904.928483, 0
1550924905.636313, 0
1550924906.129985, 0
1550924906.703408, 0
1550924907.021032, 0
1550924907.497587, 0
1550924907.708980, 0
1550924908.097475, 0
1550924908.210132, 0
1550924908.598886, 0
1550924909.087425, 0
1550924909.320015, 0
1550924909.524204, 0
1550924910.170635, 0
1550924910.873586, 0
1550924911.623552, 0
1550924912.186680, 0
1550924913.005742, 0
1550924913.700657, 0
1550924914.349869, 0
1550924915.016972, 0
1550924915.730408, 0
1550924916.474639, 0
1550924917.170335, 0
1550924917.791660, 0
1550924918.547003, 0
1550924919.129077, 0
1550924919.659809, 0
1550924920.059331, 0
1550924920.376410, 0
1550924920.647420, 0
1550924920.921489, 0
1550924921.156294, 0
1550924921.380971, 0
1550924921.556531, 0
1550924921.797262, 0
1550924922.013045, 0
1550924922.247311, 0
1550924922.455218, 0
1550924922.653957, 0
1550924922.889887, 0
1550924923.127568, 0
1550924923.400684, 0
1550924923.739844, 0
1550924924.180770, 0
1550924924.624614, 0
1550924925.036530, 0
1550924925.440781, 0
1550924925.887607, 0
1550924926.313522, 0
1550924926.693027, 0
1550924927.051658, 0
1550924927.416386, 0
1550924927.729273, 0
1550924928.049649, 0
1550924928.393044, 0
1550924928.686991, 0
1550924928.951215, 0
1550924929.306552, 0
1550924929.603310, 0
1550924929.970308, 0
1550924930.288879, 0
1550924930.663931, 0
1550924931.075214, 0
1550924931.427162, 0
1550924931.741012, 0
1550924931.935268, 0
1550924932.173495, 0
1550924932.388935, 0
1550924932.554882, 0
1550924932.744272, 0
1550924933.015412, 0
1550924933.155271, 0
1550924933.389602, 0
1550924933.537012, 0
1550924933.916883, 0
1550924934.265182, 0
1550924934.592827, 0
1550924934.972225, 0
1550924935.291621, 0
1550924935.893627, 0
1550924936.408959, 0
1550924937.033130, 0
1550924937.600017, 0
1550924938.192725, 0
1550924938.544354, 0
1550924938.824210, 0
1550924939.627046, 0
1550924940.078998, 0
1550924940.455095, 0
1550924940.865307, 0
1550924941.214613, 0
1550924941.456677, 0
1550924941.692790, 0
1550924942.030607, 0
1550924942.522689, 0
1550924943.053548, 0
1550924943.218072, 0
1550924943.577770, 0
1550924943.809710, 0
1550924944.124548, 0
1550924944.472814, 0
1550924944.640074, 0
1550924945.016878, 0
1550924945.208167, 0
1550924945.395841, 0
