time,palm_pos,palm_vel,span
1552502135.848812, 0.000000, 0.000000, 0.000000
1552502135.860605, 0.000000, 0.000000, 0.000000
1552502135.866429, 372.445282, -33.421299, 70.026165
1552502135.871812, 372.445282, -33.421299, 70.026165
1552502135.877236, 372.320862, -28.252028, 70.213887
1552502135.882730, 372.320862, -28.252028, 70.213887
1552502135.888434, 372.299347, -21.481253, 70.327391
1552502135.893757, 372.014008, -24.506348, 70.543732
1552502135.899175, 372.014008, -24.506348, 70.543732
1552502135.904475, 372.050385, -16.865135, 70.723452
1552502135.909955, 371.715363, -22.657999, 71.077861
1552502135.915782, 371.715363, -22.657999, 71.077861
1552502135.921307, 371.459290, -24.508631, 71.346394
1552502135.926845, 371.241638, -24.664648, 71.475121
1552502135.932680, 371.241638, -24.664648, 71.475121
1552502135.937996, 370.859314, -29.825584, 71.606508
1552502135.943853, 370.859314, -29.825584, 71.606508
1552502135.949087, 369.362335, -67.818871, 72.237016
1552502135.954487, 368.500244, -76.154861, 72.753148
1552502135.960368, 368.500244, -76.154861, 72.753148
1552502135.965574, 365.332550, -153.093430, 73.278183
1552502135.970972, 363.261536, -176.224808, 73.512587
1552502135.976376, 363.261536, -176.224808, 73.512587
1552502135.982216, 361.452820, -184.691727, 73.606820
1552502135.987517, 357.853973, -245.628555, 73.978975
1552502135.993156, 357.853973, -245.628555, 73.978975
1552502135.998627, 354.073853, -296.349884, 74.237852
1552502136.004093, 354.073853, -296.349884, 74.237852
1552502136.009427, 350.779297, -318.769135, 74.402360
1552502136.015074, 347.160461, -344.891724, 74.681970
1552502136.020595, 347.160461, -344.891724, 74.681970
1552502136.025908, 342.196625, -405.557373, 74.780516
1552502136.031280, 336.747620, -464.560730, 74.842474
1552502136.037176, 336.747620, -464.560730, 74.842474
1552502136.042600, 330.717133, -526.677979, 74.951501
1552502136.048523, 330.717133, -526.677979, 74.951501
1552502136.053866, 325.010651, -561.038391, 75.020759
1552502136.059168, 318.413300, -613.795288, 75.138621
1552502136.064874, 318.413300, -613.795288, 75.138621
1552502136.070100, 311.085510, -654.992310, 75.221922
1552502136.075914, 305.092194, -686.483398, 75.215064
1552502136.081389, 305.092194, -686.483398, 75.215064
