time, phase
1551292091.265359, 0
1551292091.454600, 1
1551292091.633620, 2
1551292091.767786, 3
1551292091.970468, 0
1551292092.180666, 1
1551292092.430606, 2
1551292092.598074, 3
1551292092.823210, 0
1551292092.980862, 1
1551292093.208287, 2
1551292093.442802, 3
1551292093.582540, 0
1551292093.990514, 1
1551292094.144477, 2
1551292094.371428, 3
1551292094.703354, 0
1551292094.887888, 1
1551292095.397764, 2
1551292095.502458, 3
1551292095.862331, 0
1551292096.036693, 1
1551292096.210690, 2
1551292096.416430, 3
1551292096.799821, 0
1551292096.898152, 1
1551292097.329699, 2
1551292097.393001, 3
1551292097.847621, 0
1551292098.042004, 1
1551292098.123060, 2
1551292098.303543, 3
1551292098.424211, 0
1551292098.596964, 1
1551292099.371818, 2
1551292099.420357, 3
1551292099.475924, 0
1551292099.504281, 1
1551292099.530415, 2
1551292099.873966, 3
1551292100.043063, 0
1551292100.150762, 1
1551292100.304993, 2
1551292100.437345, 3
1551292100.701797, 0
1551292101.246250, 1
1551292101.370790, 2
1551292101.490083, 3
1551292101.662731, 0
1551292101.790870, 1
1551292101.920424, 2
1551292102.034760, 3
1551292102.295979, 0
1551292102.379797, 1
1551292102.527670, 2
1551292102.670953, 3
1551292102.958456, 0
1551292103.054569, 1
1551292103.270750, 2
1551292103.399057, 3
1551292103.506500, 0
1551292103.689258, 1
1551292103.824953, 2
1551292103.986781, 3
1551292104.124337, 0
1551292104.312822, 1
1551292104.458021, 2
1551292104.631262, 3
1551292104.811184, 0
1551292104.984082, 1
1551292105.105077, 2
1551292105.266797, 3
1551292105.440305, 0
1551292105.542724, 1
1551292105.665637, 2
1551292105.838160, 3
1551292106.098838, 0
1551292106.241770, 1
1551292106.438320, 2
1551292106.603203, 3
1551292106.779011, 0
1551292106.934638, 1
1551292107.110797, 2
1551292107.269336, 3
1551292107.671031, 0
1551292107.816388, 1
1551292107.992931, 2
1551292108.189853, 3
1551292108.463239, 0
1551292108.571124, 1
1551292108.667325, 2
1551292108.779683, 3
1551292108.930470, 0
1551292109.111978, 1
1551292109.280339, 2
1551292109.403091, 3
1551292109.511870, 0
1551292109.612661, 1
1551292109.751564, 2
1551292109.859802, 3
1551292109.947088, 0
1551292110.054808, 1
1551292110.196537, 2
1551292110.253490, 3
1551292110.281011, 0
1551292110.375754, 1
1551292110.477405, 2
1551292110.527566, 3
1551292110.575214, 0
1551292110.671272, 1
1551292110.752527, 2
1551292110.809157, 3
1551292110.885241, 0
1551292110.975231, 1
1551292111.060566, 2
1551292111.240195, 3
1551292111.408260, 0
1551292111.593695, 1
1551292111.851182, 2
1551292112.020173, 3
1551292112.411666, 0
1551292112.507938, 1
1551292112.629781, 2
1551292112.764250, 3
1551292113.058203, 0
1551292113.216994, 1
1551292113.316011, 2
1551292113.444227, 3
1551292113.572876, 0
1551292113.735682, 1
1551292114.096345, 2
1551292114.197497, 3
1551292114.265063, 0
1551292114.459869, 1
1551292114.601634, 2
1551292114.893272, 3
1551292115.086054, 0
1551292115.220311, 1
1551292115.409296, 2
1551292115.619423, 3
1551292115.836178, 0
1551292115.930617, 1
1551292116.065089, 2
1551292116.126089, 3
1551292116.179344, 0
1551292116.346897, 1
1551292116.652954, 2
1551292116.871511, 3
1551292117.050736, 0
1551292117.142731, 1
1551292117.361592, 2
1551292117.521320, 3
1551292117.631874, 0
1551292117.829418, 1
1551292117.943880, 2
1551292118.010781, 3
1551292118.060497, 0
1551292118.170967, 1
1551292118.614133, 2
1551292118.767234, 3
1551292118.909521, 0
1551292119.005573, 1
1551292119.173466, 2
1551292119.400100, 3
1551292119.541418, 0
1551292119.672664, 1
1551292120.110104, 2
1551292120.438710, 3
1551292120.568275, 0
1551292120.672971, 1
1551292120.838377, 2
1551292120.971797, 3
1551292121.135514, 0
1551292121.213314, 1
1551292121.402240, 2
1551292121.500430, 3
1551292121.558647, 0
1551292121.684541, 1
1551292121.881680, 2
1551292121.980721, 3
1551292122.062855, 0
1551292122.221353, 1
1551292122.401403, 2
1551292122.524039, 3
1551292122.859484, 0
1551292123.039115, 1
1551292123.199085, 2
1551292123.414203, 3
1551292123.702233, 0
1551292123.952619, 1
1551292124.092060, 2
1551292124.283564, 3
1551292124.559154, 0
1551292124.933966, 1
1551292125.034216, 2
1551292125.229862, 3
1551292125.473417, 0
1551292125.698493, 1
1551292125.825260, 2
1551292126.042804, 3
1551292126.234584, 0
1551292126.446570, 1
1551292126.548542, 2
1551292126.720992, 3
1551292126.946307, 0
1551292127.134511, 1
1551292127.228810, 2
1551292127.378035, 3
1551292127.479029, 0
1551292127.597203, 1
1551292127.777906, 2
1551292127.842473, 3
1551292127.900698, 0
1551292128.003515, 1
1551292128.112459, 2
1551292128.385114, 3
1551292128.551594, 0
1551292128.673354, 1
1551292128.871570, 2
1551292129.116515, 3
1551292129.443508, 0
1551292129.702440, 1
1551292129.871314, 2
1551292130.030819, 3
1551292130.160573, 0
1551292130.288398, 1
1551292130.416490, 2
1551292130.567555, 3
1551292130.723728, 0
1551292130.885837, 1
1551292130.975622, 2
1551292131.066842, 3
1551292131.160451, 0
1551292131.276905, 1
1551292131.453905, 2
1551292131.641685, 3
1551292131.770764, 0
1551292132.005503, 1
1551292132.150890, 2
1551292132.297545, 3
1551292132.510073, 0
1551292132.703808, 1
1551292132.814592, 2
1551292132.962859, 3
1551292133.064630, 0
1551292133.269253, 1
1551292133.407457, 2
1551292133.651005, 3
1551292133.817013, 0
1551292133.963302, 1
1551292134.082554, 2
1551292134.240364, 3
1551292134.403182, 0
1551292134.544686, 1
1551292134.749643, 2
1551292134.961659, 3
1551292135.220613, 0
1551292135.423805, 1
1551292135.588265, 2
1551292135.853238, 3
1551292136.076377, 0
1551292136.183497, 1
1551292136.359923, 2
1551292136.544425, 3
1551292136.677908, 0
1551292136.964169, 1
1551292137.111565, 2
1551292137.281482, 3
1551292137.501320, 0
1551292137.694584, 1
1551292137.830467, 2
1551292138.009873, 3
1551292138.234769, 0
1551292138.317503, 1
1551292138.485541, 2
1551292138.618133, 3
1551292138.722221, 0
1551292138.861740, 1
1551292138.975827, 2
1551292139.123969, 3
1551292139.215385, 0
1551292139.347972, 1
1551292139.566808, 2
1551292139.817035, 3
1551292140.293731, 0
1551292140.620727, 1
1551292140.885570, 2
1551292141.204906, 3
1551292141.480274, 0
1551292141.687879, 1
1551292141.859885, 2
1551292142.058791, 3
1551292142.303585, 0
1551292142.597400, 1
1551292142.878743, 2
1551292143.101043, 3
1551292143.383165, 0
1551292143.638298, 1
1551292143.830684, 2
1551292144.003851, 3
1551292144.369145, 0
1551292144.632140, 1
1551292144.820099, 2
1551292145.044315, 3
1551292145.328713, 0
1551292145.570359, 1
1551292145.725666, 2
1551292145.910862, 3
1551292146.214926, 0
1551292146.454174, 1
1551292146.622104, 2
1551292146.747775, 3
1551292147.111901, 0
1551292147.375327, 1
1551292147.545518, 2
1551292147.764140, 3
1551292148.093150, 0
1551292148.405979, 1
1551292148.621814, 2
1551292148.862600, 3
1551292149.279193, 0
1551292149.533456, 1
1551292149.912362, 2
1551292150.239906, 3
1551292150.753034, 0
1551292151.029988, 1
1551292151.261015, 2
1551292151.641563, 3
1551292152.004698, 0
1551292152.358002, 1
1551292152.628186, 2
1551292152.751552, 3
1551292153.342122, 0
1551292153.575397, 1
1551292153.882912, 2
1551292154.374067, 3
1551292154.853916, 0
1551292154.996084, 1
1551292155.272131, 2
1551292155.464266, 3
1551292155.860529, 0
1551292156.089535, 1
1551292156.172351, 2
1551292156.308749, 3
1551292156.431438, 0
1551292156.536172, 1
1551292156.644952, 2
1551292156.761241, 3
1551292156.844358, 0
1551292156.907310, 1
1551292156.996211, 2
1551292157.074526, 3
1551292157.137533, 0
1551292157.219575, 1
1551292157.301397, 2
1551292157.401216, 3
1551292157.474783, 0
1551292157.559024, 1
1551292157.700692, 2
1551292157.735820, 3
1551292157.764019, 0
1551292157.889637, 1
1551292158.050942, 2
1551292158.207635, 3
1551292158.329372, 0
1551292158.587944, 1
1551292158.698276, 2
1551292158.801265, 3
1551292159.161616, 0
1551292159.290690, 1
1551292159.580531, 2
1551292159.676520, 3
1551292159.851644, 0
1551292160.218213, 1
