time,phase_from_reg,phase_for_plbck,plbck_pos
1551874674.133545, 0.147830, 0.000000, 0.000000
1551874674.200319, 2.548128, 0.000000, 0.000000
1551874674.273814, 3.106166, 0.000000, 0.000000
1551874674.344344, 0.000000, 0.000000, 0.000000
1551874674.399240, 2.936834, 0.000000, 0.000000
1551874674.461108, 5.295497, 0.000000, 0.000000
1551874674.630270, 5.295497, 0.000000, 0.000000
1551874674.699710, 6.427386, 0.000000, 0.000000
1551874674.792273, 7.817620, 0.000000, 0.000000
1551874674.896129, 9.650234, 0.000000, 0.000000
1551874675.029602, 10.749058, 0.000000, 0.000000
1551874675.095172, 0.000000, 0.000000, 0.000000
1551874675.143112, 2.983993, 0.000000, 0.000000
1551874675.260002, 3.519325, 0.000000, 0.000000
1551874675.338229, 3.519325, 0.000000, 0.000000
1551874675.401660, 3.519325, 0.000000, 0.000000
1551874675.523794, 3.909168, 0.000000, 0.000000
1551874675.638490, 5.081429, 0.000000, 0.000000
1551874675.685387, 0.000000, 0.000000, 0.000000
1551874675.922547, 2.560320, 0.000000, 0.000000
1551874675.951723, 2.690110, 0.000000, 0.000000
1551874675.991535, 2.690110, 0.000000, 0.000000
1551874676.108384, 2.690110, 0.000000, 0.000000
1551874676.174811, 2.795849, 0.000000, 0.000000
1551874676.268766, 3.504782, 0.000000, 0.000000
1551874676.352603, 5.261792, 0.000000, 0.000000
1551874676.435285, 6.364885, 0.000000, 0.000000
1551874676.535744, 7.994372, 0.000000, 0.000000
1551874676.630362, 9.035136, 0.000000, 0.000000
1551874676.714962, 10.456629, 0.000000, 0.000000
1551874676.895468, 11.749167, 0.000000, 0.000000
1551874676.908350, 12.914802, 0.000000, 0.000000
1551874677.004872, 13.937320, 0.000000, 0.000000
1551874677.096338, 15.282838, 0.000000, 0.000000
1551874677.179060, 16.889966, 0.000000, 0.000000
1551874677.271855, 18.435343, 1.545377, 1.545377
1551874677.387008, 20.147323, 3.257357, 3.257357
1551874677.454075, 21.532802, 4.642836, 4.642836
1551874677.532048, 23.303103, 6.413137, 6.413137
1551874677.639512, 24.793670, 7.903704, 7.903704
1551874677.709826, 26.208292, 9.318326, 9.318326
1551874677.791963, 27.419967, 10.530001, 10.530001
1551874677.867017, 28.692834, 11.802868, 11.802868
1551874677.949571, 29.989508, 13.099542, 13.099542
1551874678.122228, 31.249474, 14.359508, 14.359508
1551874678.168504, 32.347205, 15.457239, 15.457239
1551874678.200822, 33.506389, 16.616423, 16.616423
1551874678.307155, 34.761153, 17.871187, 17.871187
1551874678.400350, 36.000390, 19.110424, 19.110424
1551874678.487391, 37.223345, 20.333379, 20.333379
1551874678.566618, 38.371577, 21.481612, 21.481612
1551874678.654878, 39.432587, 22.542621, 22.542621
1551874678.728819, 40.487537, 23.597571, 23.597571
1551874678.804973, 41.518037, 24.628071, 24.628071
1551874678.909460, 42.671544, 25.781578, 25.781578
1551874679.008023, 43.900463, 27.010497, 27.010497
1551874679.098459, 45.059053, 28.169087, 28.169087
1551874679.180168, 46.301601, 29.411635, 29.411635
1551874679.266028, 47.407072, 30.517106, 30.517106
1551874679.358541, 48.644725, 31.754759, 31.754759
1551874679.459265, 49.734549, 32.844583, 32.844583
1551874679.532280, 50.968786, 34.078820, 34.078820
1551874679.634522, 52.216055, 35.326089, 35.326089
1551874679.731602, 53.346518, 36.456552, 36.456552
1551874679.823310, 54.507347, 37.617381, 37.617381
1551874679.919151, 55.717978, 38.828012, 38.828012
1551874680.014380, 56.924868, 40.034902, 40.034902
1551874680.124669, 58.050023, 41.160057, 41.160057
1551874680.205316, 59.217167, 42.327201, 42.327201
1551874680.277427, 60.500236, 43.610270, 43.610270
1551874680.363285, 61.763075, 44.873109, 44.873109
1551874680.445694, 63.149731, 46.259765, 46.259765
1551874680.590932, 64.219252, 47.329286, 47.329286
1551874680.710210, 65.355019, 48.465053, 48.465053
1551874680.773875, 66.608617, 49.718651, 49.718651
1551874680.879545, 67.896971, 51.007005, 51.007005
1551874681.004949, 69.135765, 52.245799, 52.245799
1551874681.048353, 70.375146, 53.485180, 53.485180
1551874681.129591, 71.621409, 54.731443, 54.731443
1551874681.242249, 73.347257, 56.457291, 56.457291
1551874681.305519, 74.140898, 57.250932, 57.250932
1551874681.447132, 74.935661, 58.045695, 58.045695
1551874681.521275, 75.639821, 58.749855, 58.749855
1551874681.606963, 76.225079, 59.335113, 59.335113
1551874681.705754, 76.371756, 59.481790, 59.481790
1551874681.775794, 76.869856, 59.979891, 59.979891
1551874681.851556, 77.598691, 60.708725, 60.708725
1551874681.936410, 78.227941, 61.337975, 61.337975
1551874682.018202, 78.703861, 61.813895, 61.813895
1551874682.093324, 78.873260, 61.983294, 61.983294
1551874682.183157, 78.873260, 61.983294, 61.983294
1551874682.284108, 78.873260, 61.983294, 61.983294
1551874682.405501, 79.234220, 62.344254, 62.344254
1551874682.484965, 80.306119, 63.416153, 63.416153
1551874682.563756, 80.857490, 63.967524, 63.967524
1551874682.650729, 81.459285, 64.569319, 64.569319
1551874682.806103, 82.384727, 65.494761, 65.494761
1551874682.877067, 83.780591, 66.890625, 66.890625
1551874683.004060, 84.562066, 67.672100, 67.672100
1551874683.079687, 84.562066, 67.672100, 67.672100
1551874683.160500, 84.562066, 67.672100, 67.672100
1551874683.274138, 84.562066, 67.672100, 67.672100
1551874683.360489, 84.771846, 67.881880, 67.881880
1551874683.457347, 84.975597, 68.085631, 68.085631
1551874683.535867, 84.975597, 68.085631, 68.085631
1551874683.615932, 85.042153, 68.152187, 68.152187
1551874683.726616, 85.707035, 68.817069, 68.817069
1551874683.774176, 86.709403, 69.819437, 69.819437
1551874683.844301, 87.139339, 70.249373, 70.249373
1551874683.958820, 87.681820, 70.791854, 70.791854
1551874684.039110, 88.531396, 71.641430, 71.641430
1551874684.142615, 89.672143, 72.782177, 72.782177
1551874684.275999, 90.821111, 73.931146, 73.931146
1551874684.306322, 90.821111, 73.931146, 73.931146
1551874684.406450, 90.821111, 73.931146, 73.931146
1551874684.492021, 90.893129, 74.003163, 74.003163
1551874684.581562, 91.275793, 74.385827, 74.385827
1551874684.663082, 91.419810, 74.529844, 74.529844
1551874684.776046, 91.419810, 74.529844, 74.529844
1551874684.887989, 91.419810, 74.529844, 74.529844
1551874684.973469, 91.511521, 74.621555, 74.621555
1551874685.096976, 92.397080, 75.507114, 75.507114
1551874685.183667, 93.006922, 76.116956, 76.116956
1551874685.265602, 93.531790, 76.641824, 76.641824
1551874685.358343, 94.100740, 77.210774, 77.210774
1551874685.451894, 94.969506, 78.079540, 78.079540
1551874685.532537, 95.536579, 78.646613, 78.646613
1551874685.628906, 96.044237, 79.154271, 79.154271
