time,phase_from_reg,phase_for_plbck,plbck_pos
1551625072.263297, 0.160090, 0.000000, 0.000000
1551625072.440707, 0.888328, 0.000000, 0.000000
1551625072.569377, 0.000000, 0.000000, 0.000000
1551625072.618713, 0.000000, 0.000000, 0.000000
1551625072.633762, 0.000000, 0.000000, 0.000000
1551625072.689414, 0.000000, 0.000000, 0.000000
1551625072.770113, 0.244541, 0.000000, 0.000000
1551625072.993897, 2.367433, 0.000000, 0.000000
1551625073.073253, 2.982060, 0.000000, 0.000000
1551625073.120024, 3.014453, 0.000000, 0.000000
1551625073.333223, 3.052822, 0.000000, 0.000000
1551625073.389892, 3.075225, 0.000000, 0.000000
1551625073.468893, 3.075225, 0.000000, 0.000000
1551625073.502012, 3.075225, 0.000000, 0.000000
1551625073.639623, 3.075225, 0.000000, 0.000000
1551625073.785763, 3.075225, 0.000000, 0.000000
1551625073.857737, 3.399101, 0.323875, 0.323875
1551625073.915701, 4.033133, 0.957907, 0.957907
1551625074.004771, 4.711986, 1.636760, 1.636760
1551625074.094355, 5.375392, 2.300167, 2.300167
1551625074.183431, 5.980379, 2.905154, 2.905154
1551625074.256907, 6.669424, 3.594199, 3.594199
1551625074.344051, 7.223143, 4.147918, 4.147918
1551625074.462191, 7.440157, 4.364932, 4.364932
1551625074.535159, 7.440157, 4.364932, 4.364932
1551625074.619844, 7.516343, 4.441117, 4.441117
1551625074.713088, 8.287836, 5.212610, 5.212610
1551625074.829699, 9.040474, 5.965248, 5.965248
1551625074.922365, 10.003028, 6.927802, 6.927802
1551625075.009617, 10.635164, 7.559938, 7.559938
1551625075.093593, 11.252759, 8.177533, 8.177533
1551625075.174236, 11.986744, 8.911519, 8.911519
1551625075.263099, 12.367548, 9.292322, 9.292322
1551625075.346243, 12.571336, 9.496110, 9.496110
1551625075.494595, 12.771019, 9.695793, 9.695793
1551625075.541140, 12.906517, 9.831292, 9.831292
1551625075.652961, 13.733580, 10.658355, 10.658355
1551625075.699439, 14.571627, 11.496401, 11.496401
1551625075.781541, 15.144704, 12.069479, 12.069479
1551625075.918401, 15.935965, 12.860739, 12.860739
1551625075.977365, 17.533063, 14.457838, 14.457838
1551625076.118136, 17.713492, 14.638266, 14.638266
1551625076.152937, 17.782840, 14.707615, 14.707615
1551625076.255716, 18.247747, 15.172521, 15.172521
1551625076.316809, 18.584643, 15.509418, 15.509418
1551625076.431452, 18.958238, 15.883013, 15.883013
1551625076.573609, 19.446564, 16.371339, 16.371339
1551625076.637979, 19.446564, 16.371339, 16.371339
1551625076.722361, 19.744459, 16.669234, 16.669234
1551625076.807605, 20.271567, 17.196342, 17.196342
1551625076.929746, 21.184538, 18.109313, 18.109313
1551625077.054785, 22.066812, 18.991587, 18.991587
1551625077.102435, 24.243703, 21.168478, 21.168478
1551625077.172181, 24.391543, 21.316318, 21.316318
1551625077.257353, 24.653302, 21.578077, 21.578077
1551625077.378043, 24.857195, 21.781969, 21.781969
1551625077.495486, 25.078152, 22.002926, 22.002926
1551625077.623093, 25.386988, 22.311763, 22.311763
1551625077.679492, 26.626711, 23.551485, 23.551485
1551625077.715856, 27.071256, 23.996030, 23.996030
