time, phase
1552229987.328723, 0
1552229987.486663, 1
1552229987.724016, 2
1552229988.011573, 3
1552229988.259661, 0
1552229988.580750, 1
1552229988.728329, 2
1552229988.915104, 3
1552229989.044991, 0
1552229989.172194, 1
1552229989.416679, 2
1552229989.659938, 3
1552229989.914111, 0
1552229990.165398, 1
1552229990.309117, 2
1552229990.455541, 3
1552229990.575744, 0
1552229990.678550, 1
1552229990.826587, 2
1552229990.958676, 3
1552229991.050686, 0
1552229991.130244, 1
1552229991.240151, 2
1552229991.323987, 3
1552229991.400183, 0
1552229991.474529, 1
1552229991.578879, 2
1552229991.654483, 3
1552229991.732216, 0
1552229991.814963, 1
1552229991.892617, 2
1552229991.986000, 3
1552229992.066583, 0
1552229992.151866, 1
1552229992.273096, 2
1552229992.365373, 3
1552229992.466413, 0
1552229992.636795, 1
1552229992.980474, 2
1552229993.206493, 3
1552229993.420837, 0
1552229993.665580, 1
1552229993.982991, 2
1552229994.174633, 3
1552229994.509548, 0
1552229994.635434, 1
1552229994.857181, 2
1552229995.048017, 3
1552229995.244139, 0
1552229995.442848, 1
1552229995.643457, 2
1552229995.826702, 3
1552229995.991490, 0
1552229996.160089, 1
1552229996.429688, 2
1552229996.746759, 3
1552229996.967007, 0
1552229997.208256, 1
1552229997.574581, 2
1552229997.849458, 3
1552229997.956703, 0
1552229998.080941, 1
1552229998.315137, 2
1552229998.460840, 3
1552229998.646827, 0
1552229998.751372, 1
1552229998.884219, 2
1552229999.022589, 3
1552229999.125344, 0
1552229999.222481, 1
1552229999.343576, 2
1552229999.452136, 3
1552229999.543518, 0
1552229999.658693, 1
1552229999.767091, 2
1552229999.890516, 3
1552229999.977077, 0
1552230000.092292, 1
1552230000.213961, 2
1552230000.331505, 3
1552230000.426223, 0
1552230000.542304, 1
1552230000.665835, 2
1552230000.781502, 3
1552230000.905890, 0
1552230001.026900, 1
1552230001.142479, 2
1552230001.291266, 3
1552230001.390677, 0
1552230001.515110, 1
1552230001.658004, 2
1552230001.817744, 3
1552230001.906005, 0
1552230002.032992, 1
1552230002.190906, 2
1552230002.290739, 3
1552230002.653673, 0
1552230002.847946, 1
1552230003.185414, 2
1552230003.467066, 3
1552230003.709294, 0
1552230004.061772, 1
1552230004.230607, 2
1552230004.412608, 3
1552230004.529080, 0
1552230004.653333, 1
1552230004.781027, 2
1552230004.926659, 3
1552230005.036008, 0
1552230005.141543, 1
1552230005.252897, 2
1552230005.369397, 3
1552230005.519471, 0
1552230005.603737, 1
1552230005.707301, 2
1552230005.827055, 3
1552230005.939147, 0
1552230006.041848, 1
1552230006.132040, 2
1552230006.247203, 3
1552230006.352465, 0
1552230006.442574, 1
1552230006.559985, 2
1552230006.669734, 3
1552230006.759947, 0
1552230006.846098, 1
1552230006.975715, 2
1552230007.076078, 3
1552230007.144293, 0
1552230007.258138, 1
1552230007.380610, 2
1552230007.483780, 3
1552230007.573110, 0
1552230007.675090, 1
1552230007.779316, 2
1552230007.901171, 3
1552230007.988023, 0
1552230008.087448, 1
1552230008.203260, 2
1552230008.321969, 3
1552230008.418645, 0
1552230008.506378, 1
1552230008.622600, 2
1552230008.742308, 3
1552230008.870076, 0
1552230009.072035, 1
1552230009.482798, 2
1552230009.634018, 3
1552230009.795618, 0
1552230009.928961, 1
1552230010.095223, 2
1552230010.322706, 3
1552230010.438937, 0
1552230010.554056, 1
1552230010.781264, 2
1552230010.923564, 3
1552230011.051784, 0
1552230011.194334, 1
1552230011.403578, 2
1552230011.574472, 3
1552230011.699392, 0
1552230011.823971, 1
1552230011.971139, 2
1552230012.113896, 3
1552230012.228468, 0
1552230012.360860, 1
1552230012.557933, 2
1552230012.718252, 3
1552230012.861966, 0
1552230013.010404, 1
1552230013.221540, 2
1552230013.394190, 3
1552230013.533268, 0
1552230013.654556, 1
1552230013.877880, 2
1552230014.023482, 3
1552230014.154293, 0
1552230014.250314, 1
1552230014.354880, 2
1552230014.466995, 3
1552230014.572033, 0
1552230014.678691, 1
1552230014.769951, 2
1552230014.854135, 3
1552230014.937393, 0
1552230015.014480, 1
1552230015.087407, 2
