time, phase
1551719923.232835, 0
1551719923.331129, 1
1551719924.044203, 2
1551719924.125633, 3
1551719924.303329, 0
1551719924.478960, 1
1551719924.671041, 2
1551719924.781712, 3
1551719924.983312, 0
1551719925.168393, 1
1551719925.230752, 2
1551719925.351639, 3
1551719925.486815, 0
1551719925.544273, 1
1551719925.646390, 2
1551719925.824845, 3
1551719925.948113, 0
1551719926.181998, 1
1551719926.366236, 2
1551719926.528017, 3
1551719926.654224, 0
1551719926.817059, 1
1551719926.963547, 2
1551719927.154724, 3
1551719927.284029, 0
1551719927.411606, 1
1551719927.712511, 2
1551719927.900304, 3
1551719928.049914, 0
1551719928.202864, 1
1551719928.469483, 2
1551719928.622061, 3
1551719928.953229, 0
1551719929.102365, 1
1551719929.484336, 2
1551719929.798958, 3
1551719930.060952, 0
1551719930.270878, 1
1551719930.622569, 2
1551719930.917473, 3
1551719931.164996, 0
1551719931.384636, 1
1551719931.749032, 2
1551719931.952455, 3
1551719932.296286, 0
1551719932.426257, 1
1551719933.008278, 2
1551719933.431110, 3
1551719933.719369, 0
1551719933.835966, 1
1551719934.332205, 2
1551719934.574223, 3
1551719934.868476, 0
1551719935.003774, 1
1551719935.481362, 2
1551719935.809757, 3
1551719936.037506, 0
1551719936.172736, 1
1551719936.633225, 2
1551719937.043107, 3
1551719937.241800, 0
1551719937.377015, 1
1551719937.825055, 2
1551719938.147932, 3
1551719938.372014, 0
1551719938.569242, 1
1551719938.742525, 2
1551719938.952261, 3
1551719939.122189, 0
1551719939.374972, 1
1551719939.577441, 2
1551719939.745997, 3
1551719940.050813, 0
1551719940.197403, 1
1551719940.445483, 2
1551719940.607556, 3
1551719940.861311, 0
1551719941.062953, 1
1551719941.289442, 2
1551719941.444690, 3
1551719941.869732, 0
1551719942.057719, 1
1551719942.266972, 2
1551719942.397587, 3
1551719942.789857, 0
