time,phase_from_reg,phase_for_plbck,plbck_pos
1551719923.054723, 0.004933, 0.000000, 0.000000
1551719923.139641, 0.004933, 0.000000, 0.000000
1551719923.220717, 2.461903, 0.000000, 0.000000
1551719923.310119, 3.378010, 0.000000, 0.000000
1551719923.387692, 3.141593, 0.000000, 0.000000
1551719923.587825, 3.141593, 0.000000, 0.000000
1551719923.757726, 3.867060, 0.000000, 0.000000
1551719923.899787, 5.465139, 0.000000, 0.000000
1551719924.024091, 3.141593, 0.000000, 0.000000
1551719924.085195, 4.712389, 0.000000, 0.000000
1551719924.111822, 5.764513, 0.000000, 0.000000
1551719924.171688, 5.902450, 0.000000, 0.000000
1551719924.251891, 6.355997, 0.000000, 0.000000
1551719924.291221, 6.562995, 0.000000, 0.000000
1551719924.389403, 6.882737, 0.000000, 0.000000
1551719924.520393, 7.238094, 0.000000, 0.000000
1551719924.657194, 8.208152, 0.000000, 0.000000
1551719924.718150, 9.041953, 0.000000, 0.000000
1551719924.805753, 10.694812, 0.000000, 0.000000
1551719924.857800, 11.240875, 0.000000, 0.000000
1551719924.953426, 12.115158, 0.000000, 0.000000
1551719925.057712, 13.206392, 0.000000, 0.000000
1551719925.175220, 13.735724, 0.000000, 0.000000
1551719925.230857, 14.219077, 0.000000, 0.000000
1551719925.384644, 15.308960, 0.000000, 0.000000
1551719925.442174, 16.013630, 0.000000, 0.000000
1551719925.542726, 17.503712, 0.000000, 0.000000
1551719925.630479, 17.877203, 0.000000, 0.000000
1551719925.720912, 18.899162, 0.000000, 0.000000
1551719925.783446, 20.581869, 0.000000, 0.000000
1551719925.872675, 21.892165, 0.000000, 0.000000
1551719926.011159, 23.033741, 0.000000, 0.000000
1551719926.175560, 24.337457, 0.000000, 0.000000
1551719926.254787, 27.333817, 2.996360, 2.996360
1551719926.286859, 27.872777, 3.535321, 3.535321
1551719926.438470, 29.956758, 5.619301, 5.619301
1551719926.483859, 30.099949, 5.762493, 5.762493
1551719926.563013, 30.615444, 6.277987, 6.277987
1551719926.588266, 31.025825, 6.688369, 6.688369
1551719926.673079, 31.413482, 7.076026, 7.076026
1551719926.789751, 32.100410, 7.762953, 7.762953
1551719926.902659, 32.937348, 8.599892, 8.599892
1551719926.982436, 33.866343, 9.528887, 9.528887
1551719927.076987, 34.785042, 10.447585, 10.447585
1551719927.157325, 35.898941, 11.561485, 11.561485
1551719927.233459, 36.991041, 12.653585, 12.653585
1551719927.312365, 38.273638, 13.936181, 13.936181
1551719927.413612, 39.274650, 14.937194, 14.937194
1551719927.490432, 39.999471, 15.662015, 15.662015
1551719927.581201, 40.901197, 16.563740, 16.563740
