time,est_amp,est_freq,est_phase
1550749495.132587, 3.367394, 0.046572, 0.284399
1550749495.200034, 61.419972, 0.050800, 1.156110
1550749495.284031, 92.129291, 0.041391, 3.141593
1550749495.350271, 191.168937, 0.016518, 3.141593
1550749495.398167, 195.611707, 0.017307, 3.182502
1550749495.470867, 266.870467, 0.011490, 5.512983
1550749495.548905, 262.614461, 0.012040, 5.841609
1550749495.683912, 246.080664, 0.016881, 5.886544
1550749495.767285, 234.167783, 0.015148, 6.905164
1550749495.840846, 183.449772, 0.014116, 7.580543
1550749495.935271, 77.095195, 0.021466, 7.617299
1550749495.998326, 47.549387, 0.020762, 8.793928
1550749496.078289, 41.724177, 0.022664, 9.731169
1550749496.164537, 34.218303, 0.026484, 9.892885
1550749496.232002, 33.947914, 0.033844, 9.892885
1550749496.388270, 60.063655, 0.033492, 11.276936
1550749496.467832, 71.881922, 0.026890, 14.137167
1550749496.546690, 109.016945, 0.029831, 15.336801
1550749496.688399, 150.311198, 0.025024, 17.869909
1550749496.736190, 160.682327, 0.018701, 20.785469
1550749496.780120, 197.248933, 0.020808, 21.198436
1550749496.886273, 202.804004, 0.021555, 22.058923
1550749496.968769, 216.945921, 0.019373, 23.572533
1550749497.057515, 224.224608, 0.019484, 24.526904
1550749497.180884, 216.981126, 0.019712, 25.483773
1550749497.263106, 203.252130, 0.021991, 26.145993
1550749497.373631, 202.429034, 0.022908, 27.100312
1550749497.468722, 223.008973, 0.022900, 28.146744
1550749497.549912, 218.616205, 0.021789, 29.399446
1550749497.639459, 217.403490, 0.021098, 30.569614
1550749497.745969, 228.179086, 0.019747, 31.936484
1550749497.812130, 245.012225, 0.019111, 33.157959
1550749497.892113, 247.745867, 0.019372, 34.069877
1550749497.976079, 236.317316, 0.019509, 35.000104
1550749498.082539, 226.268936, 0.020109, 35.799588
1550749498.179327, 216.321620, 0.018882, 36.932022
1550749498.266044, 219.442257, 0.018563, 37.979627
1550749498.347641, 215.415687, 0.018233, 39.048989
1550749498.454065, 198.314818, 0.019227, 39.879691
1550749498.553946, 194.730296, 0.019517, 40.753784
1550749498.640976, 182.456845, 0.021765, 41.301861
1550749498.720831, 169.891496, 0.019484, 42.570530
1550749498.807673, 151.746748, 0.016070, 43.933421
1550749498.889615, 174.114824, 0.013973, 45.331470
1550749499.002877, 266.503409, 0.014517, 46.071744
1550749499.132367, 393.489150, 0.014133, 46.732880
1550749499.202207, 421.555977, 0.016528, 46.880740
1550749499.243111, 496.649890, 0.019932, 46.880740
1550749499.447244, 507.763727, 0.020415, 47.755972
1550749499.461230, 602.936210, 0.018104, 49.238181
1550749499.517051, 617.293165, 0.017772, 50.055741
1550749499.598800, 593.483134, 0.016558, 51.147680
1550749499.681709, 594.069868, 0.016335, 52.017424
1550749499.763447, 543.525089, 0.014999, 53.104851
1550749499.842306, 532.926993, 0.014686, 54.034039
1550749499.931941, 539.382372, 0.016326, 54.437263
1550749500.020822, 533.778731, 0.016618, 55.205230
1550749500.098788, 566.248721, 0.017404, 55.880118
1550749500.179327, 558.637883, 0.017007, 56.742860
1550749500.264796, 565.274716, 0.016821, 57.632530
1550749500.343518, 567.796205, 0.016766, 58.480711
1550749500.430944, 547.064237, 0.016787, 59.374285
1550749500.510922, 551.451844, 0.016770, 60.267292
1550749500.593032, 507.482117, 0.017772, 60.874080
1550749500.672228, 510.815649, 0.018435, 61.668420
1550749500.767102, 540.806295, 0.018974, 62.463593
1550749500.846091, 572.516699, 0.019048, 63.394801
1550749500.921866, 591.838327, 0.018533, 64.409717
1550749500.997583, 585.886231, 0.018480, 65.353952
1550749501.086273, 611.583679, 0.018730, 66.255704
1550749501.178141, 639.285881, 0.018079, 67.337366
1550749501.249513, 689.812278, 0.017499, 68.286948
1550749501.352404, 672.913427, 0.016687, 69.236129
1550749501.429962, 684.767917, 0.015319, 70.365217
1550749501.535216, 699.701121, 0.015188, 71.159913
1550749501.609358, 648.977486, 0.015891, 71.900076
1550749501.695990, 672.903607, 0.017001, 72.567060
1550749501.783656, 616.747065, 0.018535, 73.042809
1550749501.871966, 588.783264, 0.019532, 73.782452
1550749501.955453, 602.902408, 0.019178, 74.771178
1550749502.033324, 632.290304, 0.019482, 75.665848
1550749502.132168, 675.225247, 0.018586, 76.786986
1550749502.209225, 663.437478, 0.018891, 77.710989
1550749502.282281, 668.699386, 0.018900, 78.685974
1550749502.387065, 642.349648, 0.019853, 79.440114
1550749502.459363, 669.214707, 0.019825, 80.441880
1550749502.541864, 730.114171, 0.020450, 81.290075
1550749502.631901, 828.657926, 0.019595, 82.418197
1550749502.705776, 898.928928, 0.018389, 83.573764
1550749502.785827, 842.573384, 0.017232, 84.682615
1550749502.866663, 863.490885, 0.013951, 86.301083
1550749502.947668, 1008.286280, 0.014104, 86.973233
1550749503.025293, 1020.652161, 0.014645, 87.578015
1550749503.109981, 1013.257548, 0.014627, 88.333634
1550749503.201642, 993.934558, 0.013386, 89.256582
1550749503.283001, 951.192080, 0.013356, 89.928041
1550749503.374908, 1045.112864, 0.013507, 90.573665
1550749503.455135, 1037.329900, 0.014796, 91.048807
1550749503.534483, 1063.408225, 0.015623, 91.701786
1550749503.627652, 969.154174, 0.016129, 92.328157
1550749503.711903, 910.547503, 0.017064, 92.975303
1550749503.801525, 981.941411, 0.017363, 93.708121
1550749503.887228, 979.356060, 0.017035, 94.610140
1550749503.979884, 1124.377958, 0.016781, 95.551676
1550749504.075527, 1124.377958, 0.015786, 96.530003
1550749504.204232, 1124.377958, 0.014165, 97.538886
1550749504.222514, 1124.377958, 0.007753, 99.569091
1550749504.316403, 1124.377958, 0.007800, 99.873360
1550749504.407062, 1124.377958, 0.006969, 100.283378
1550749504.493188, 1124.377958, 0.005476, 100.840003
1550749504.562440, 1124.377958, 0.005948, 101.280211
1550749504.657347, 1124.377958, 0.006627, 101.398459
1550749504.773703, 1124.377958, 0.006053, 101.716893
1550749504.888116, 1124.377958, 0.001626, 103.093385
1550749504.962947, 109.542876, 0.013207, 103.093462
1550749505.052994, 415.744411, 0.015965, 103.093462
1550749505.133370, 655.156561, 0.019658, 103.093462
1550749505.240696, 595.593664, 0.015408, 105.089297
1550749505.449024, 595.320400, 0.016365, 105.729370
1550749505.476437, 582.972026, 0.013527, 106.879769
1550749505.515089, 615.990040, 0.010178, 108.099211
1550749505.596190, 597.475828, 0.009656, 108.663392
1550749505.700832, 537.908323, 0.008364, 109.340660
1550749505.776202, 541.609756, 0.009005, 109.824086
1550749505.922529, 560.207365, 0.009951, 110.037717
1550749505.998634, 458.955474, 0.009370, 110.513825
1550749506.054304, 446.718151, 0.016245, 110.513825
1550749506.158897, 413.136901, 0.019993, 110.513825
1550749506.240405, 391.202640, 0.021934, 110.945928
1550749506.323828, 324.275643, 0.019616, 112.242707
1550749506.443906, 292.641199, 0.013916, 114.378803
1550749506.509584, 307.701629, 0.013235, 115.195406
1550749506.592808, 293.560839, 0.012063, 116.170328
